n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2
2742,8,4,8,4,1,1,4194304,0,0.702362,7545.888
2743,8,4,8,4,1,2,2097152,0,0.703377,6755.868
2744,8,8,1,1,1,1,4194304,0,0.622178,4410.812
2745,8,8,1,1,1,2,2097152,0,0.624711,4557.378
2746,8,8,1,1,1,4,1048576,0,0.622516,4682.398
2747,8,8,1,1,1,8,524288,0,0.643458,4618.026
2748,8,8,1,1,2,1,4194304,0,0.696691,4766.72
2749,8,8,1,1,2,2,2097152,0,0.709017,4890.676
2750,8,8,1,1,2,4,1048576,0,0.723876,5020.75
2751,8,8,1,1,2,8,524288,0,0.70716,4869.396
2752,8,8,1,1,4,1,4194304,0,0.703039,5690.006
2753,8,8,1,1,4,2,2097152,0,0.709455,5567.646
2754,8,8,1,1,4,4,1048576,0,0.712831,6179.712
2755,8,8,1,1,4,8,524288,0,0.720091,5399.002
2756,8,8,1,2,1,1,4194304,0,0.694461,4975.796
2757,8,8,1,2,1,2,2097152,0,0.698683,5058.788
2758,8,8,1,2,1,4,1048576,0,0.717092,5431.986
2759,8,8,1,2,1,8,524288,0,0.714221,5072.62
2760,8,8,1,2,2,1,4194304,0,0.624421,5707.296
2761,8,8,1,2,2,2,2097152,0,0.621719,5778.85
2762,8,8,1,2,2,4,1048576,0,0.628473,6326.544
2763,8,8,1,2,2,8,524288,0,0.63624,5482.526
2764,8,8,1,4,1,1,4194304,0,0.716247,5966.114
2765,8,8,1,4,1,2,2097152,0,0.71878,5899.082
2766,8,8,1,4,1,4,1048576,0,0.713207,6467.258
2767,8,8,1,4,1,8,524288,0,0.716416,5773.264
2768,8,8,1,4,2,8,524288,0,0.723706,6800.024
2769,8,8,1,8,1,8,524288,0,0.730602,7450.926
2770,8,8,2,1,1,1,4194304,0,0.713311,6250.202
2771,8,8,2,1,1,2,2097152,0,0.712808,6405.014
2772,8,8,2,1,1,4,1048576,0,0.710626,5032.986
2773,8,8,2,1,1,8,524288,0,0.727913,4965.422
2774,8,8,2,1,2,1,4194304,0,0.621383,8244.404
2775,8,8,2,1,2,2,2097152,0,0.607623,8462.79
2776,8,8,2,1,2,4,1048576,0,0.624403,6008.674
2777,8,8,2,1,2,8,524288,0,0.635814,5501.146
2778,8,8,2,1,4,1,4194304,0,0.605885,11290.636
2779,8,8,2,1,4,2,2097152,0,0.623671,12078.794
2780,8,8,2,1,4,4,1048576,0,0.625349,7793.268
2781,8,8,2,1,4,8,524288,0,0.631893,6559.826
2782,8,8,2,2,1,1,4194304,0,0.617811,8375.808
2783,8,8,2,2,1,2,2097152,0,0.612944,8085.602
2784,8,8,2,2,1,4,1048576,0,0.65356,6255.522
2785,8,8,2,2,1,8,524288,0,0.626035,5719.266
2786,8,8,2,2,2,1,4194304,0,0.743712,12127.206
2787,8,8,2,2,2,2,2097152,0,0.725253,12151.678
2788,8,8,2,2,2,4,1048576,0,0.724582,8585.682
2789,8,8,2,2,2,8,524288,0,0.729616,6720.756
2790,8,8,2,4,1,1,4194304,0,0.619321,12588.184
2791,8,8,2,4,1,2,2097152,0,0.612944,12263.132
2792,8,8,2,4,1,4,1048576,0,0.630063,7787.15
2793,8,8,2,4,1,8,524288,0,0.632245,7018.942
2794,8,8,4,1,1,1,4194304,0,0.627462,4981.116
2795,8,8,4,1,1,2,2097152,0,0.611116,4942.28
2796,8,8,4,1,1,4,1048576,0,0.621457,4973.934
2797,8,8,4,1,1,8,524288,0,0.627962,4937.226
2798,8,8,4,1,2,1,4194304,0,0.71155,5842.69
2799,8,8,4,1,2,2,2097152,0,0.718888,5672.45
2800,8,8,4,1,2,4,1048576,0,0.708549,6136.62
2801,8,8,4,1,2,8,524288,0,0.71772,5470.822
2802,8,8,4,1,4,1,4194304,0,0.71098,7315.532
2803,8,8,4,1,4,2,2097152,0,0.708479,7084.91
2804,8,8,4,1,4,4,1048576,0,0.718484,6989.416
2805,8,8,4,1,4,8,524288,0,0.715983,6455.288
2806,8,8,4,1,8,1,4194304,0,0.724117,9009.154
2807,8,8,4,2,1,1,4194304,0,0.705519,6238.498
2808,8,8,4,2,1,2,2097152,0,0.716527,5813.43
2809,8,8,4,2,1,4,1048576,0,0.727535,6229.188
2810,8,8,4,2,1,8,524288,0,0.720029,5714.744
2811,8,8,4,2,2,1,4194304,0,0.621168,7008.036
2812,8,8,4,2,2,2,2097152,0,0.615665,7591.374
2813,8,8,4,2,2,4,1048576,0,0.623002,6871.844
2814,8,8,4,2,2,8,524288,0,0.636509,6935.684
2815,8,8,4,2,4,1,4194304,0,0.721651,9835.616
2816,8,8,4,4,1,1,4194304,0,0.714025,8143.324
2817,8,8,4,4,1,2,2097152,0,0.717861,7402.248
2818,8,8,4,4,1,4,1048576,0,0.714025,8046.5
2819,8,8,4,4,1,8,524288,0,0.750218,7683.144
2820,8,8,8,1,1,1,4194304,0,0.611416,4949.994
2821,8,8,8,1,1,2,2097152,0,0.608912,4854.234
2822,8,8,8,1,1,4,1048576,0,0.619977,5085.92
2823,8,8,8,1,1,8,524288,0,0.626583,4899.72
2824,8,8,8,1,2,1,4194304,0,0.707489,6073.578
2825,8,8,8,1,2,2,2097152,0,0.701892,5820.878
2826,8,8,8,1,4,1,4194304,0,0.694058,6939.94
2827,8,8,8,2,1,1,4194304,0,0.705492,5855.458
2828,8,8,8,2,1,2,2097152,0,0.704699,5598.768
2829,8,8,8,2,1,4,1048576,0,0.705524,6108.956
2830,8,8,8,2,2,1,4194304,0,0.645136,7890.624
2831,8,8,8,4,1,1,4194304,0,0.718013,8099.434
2832,8,8,8,4,1,2,2097152,0,0.703873,7472.472
