n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2
5710,1024,2,3,4,3,1024,0,0.711186,996
5711,1024,2,3,4,4,8,0,0.758552,722
5712,1024,2,3,4,4,16,0,0.707786,806
5713,1024,2,3,4,4,32,0,0.707786,806
5714,1024,2,3,4,4,64,0,0.704952,802
5715,1024,2,3,4,4,128,0,0.707786,806
5716,1024,2,3,4,4,256,0,0.707786,806
5717,1024,2,3,4,4,512,0,0.707786,806
5718,1024,2,3,4,4,1024,0,0.707786,806
5719,1024,2,4,1,1,8,0,0.362513,703
5720,1024,2,4,1,1,16,0,0.243657,449
5721,1024,2,4,1,1,32,0,0.243657,449
5722,1024,2,4,1,1,64,0,0.243657,449
5723,1024,2,4,1,1,128,0,0.243657,449
5724,1024,2,4,1,1,256,0,0.243657,449
5725,1024,2,4,1,1,512,0,0.243657,449
5726,1024,2,4,1,1,1024,0,0.243657,449
5727,1024,2,4,1,2,8,0,0.336463,676
5728,1024,2,4,1,2,16,0,0.199995,455
5729,1024,2,4,1,2,32,0,0.199995,455
5730,1024,2,4,1,2,64,0,0.199995,455
5731,1024,2,4,1,2,128,0,0.199995,455
5732,1024,2,4,1,2,256,0,0.199995,455
5733,1024,2,4,1,2,512,0,0.199995,455
5734,1024,2,4,1,2,1024,0,0.199995,455
5735,1024,2,4,1,3,8,0,0.352303,670
5736,1024,2,4,1,3,16,0,0.216315,567
5737,1024,2,4,1,3,32,0,0.216315,567
5738,1024,2,4,1,3,64,0,0.216315,567
5739,1024,2,4,1,3,128,0,0.216315,567
5740,1024,2,4,1,3,256,0,0.216315,567
5741,1024,2,4,1,3,512,0,0.216315,567
5742,1024,2,4,1,3,1024,0,0.216315,567
5743,1024,2,4,1,4,8,0,0.375915,619
5744,1024,2,4,1,4,16,0,0.213338,388
5745,1024,2,4,1,4,32,0,0.213338,388
5746,1024,2,4,1,4,64,0,0.213338,388
5747,1024,2,4,1,4,128,0,0.213338,388
5748,1024,2,4,1,4,256,0,0.213338,388
5749,1024,2,4,1,4,512,0,0.213338,388
5750,1024,2,4,1,4,1024,0,0.213338,388
5751,1024,2,4,2,1,8,0,0.530784,785
5752,1024,2,4,2,1,16,0,0.409211,663
5753,1024,2,4,2,1,32,0,0.409211,663
5754,1024,2,4,2,1,64,0,0.409211,663
5755,1024,2,4,2,1,128,0,0.409211,663
5756,1024,2,4,2,1,256,0,0.409211,663
5757,1024,2,4,2,1,512,0,0.409211,663
5758,1024,2,4,2,1,1024,0,0.409211,663
5759,1024,2,4,2,2,8,0,0.52461,721
5760,1024,2,4,2,2,16,0,0.401692,638
5761,1024,2,4,2,2,32,0,0.401692,638
5762,1024,2,4,2,2,64,0,0.401692,638
5763,1024,2,4,2,2,128,0,0.401692,638
5764,1024,2,4,2,2,512,0,0.401692,638
5765,1024,2,4,2,2,1024,0,0.401692,638
5766,1024,2,4,2,3,8,0,0.523494,767
5767,1024,2,4,2,3,16,0,0.410302,710
5768,1024,2,4,2,3,32,0,0.410302,710
5769,1024,2,4,2,3,64,0,0.410302,710
5770,1024,2,4,2,3,128,0,0.410302,710
5771,1024,2,4,2,3,256,0,0.410302,710
5772,1024,2,4,2,3,512,0,0.410302,710
5773,1024,2,4,2,3,1024,0,0.410302,710
5774,1024,2,4,2,4,8,0,0.502269,663
5775,1024,2,4,2,4,16,0,0.406228,600
5776,1024,2,4,2,4,32,0,0.406228,600
5777,1024,2,4,2,4,64,0,0.406228,600
5778,1024,2,4,2,4,128,0,0.406228,600
5779,1024,2,4,2,4,256,0,0.406228,600
5780,1024,2,4,2,4,512,0,0.406228,600
5781,1024,2,4,2,4,1024,0,0.399802,593
5782,1024,2,4,3,1,8,0,1.021298,803
5783,1024,2,4,3,1,16,0,0.684173,949
5784,1024,2,4,3,1,32,0,0.684173,949
5785,1024,2,4,3,1,64,0,0.684173,949
5786,1024,2,4,3,1,128,0,0.684173,949
5787,1024,2,4,3,1,256,0,0.693577,957
5788,1024,2,4,3,1,512,0,0.684173,949
5789,1024,2,4,3,1,1024,0,0.684173,949
5790,1024,2,4,3,2,8,0,0.99489,781
5791,1024,2,4,3,2,16,0,0.67947,1083
5792,1024,2,4,3,2,32,0,0.67947,1083
5793,1024,2,4,3,2,64,0,0.691225,1094
5794,1024,2,4,3,2,128,0,0.67947,1083
5795,1024,2,4,3,2,256,0,0.67947,1083
5796,1024,2,4,3,2,512,0,0.67947,1083
5797,1024,2,4,3,2,1024,0,0.67947,1083
5798,1024,2,4,3,3,8,0,1.004821,805
5799,1024,2,4,3,3,16,0,0.685348,1140
5800,1024,2,4,3,3,32,0,0.685348,1140
5801,1024,2,4,3,3,64,0,0.685348,1140
5802,1024,2,4,3,3,128,0,0.685348,1140
5803,1024,2,4,3,3,256,0,0.685348,1140
5804,1024,2,4,3,3,512,0,0.685348,1140
5805,1024,2,4,3,4,8,0,0.96608,760
5806,1024,2,4,3,4,16,0,0.655371,946
5807,1024,2,4,3,4,32,0,0.655371,946
5808,1024,2,4,3,4,64,0,0.655371,946
5809,1024,2,4,3,4,128,0,0.655371,946
5810,1024,2,4,3,4,256,0,0.655371,946
5811,1024,2,4,3,4,512,0,0.655371,946
5812,1024,2,4,3,4,1024,0,0.655371,946
5813,1024,2,4,4,1,8,0,1.055127,995
5814,1024,2,4,4,1,16,0,0.989014,1189
5815,1024,2,4,4,1,32,0,0.989014,1189
5816,1024,2,4,4,1,64,0,0.989014,1189
5817,1024,2,4,4,1,128,0,0.989014,1189
5818,1024,2,4,4,1,256,0,0.989014,1189
5819,1024,2,4,4,1,512,0,0.989014,1189
5820,1024,2,4,4,1,1024,0,0.989014,1189
5821,1024,2,4,4,2,8,0,1.00733,948
5822,1024,2,4,4,2,16,0,0.865103,1096
5823,1024,2,4,4,2,32,0,0.889281,1100
5824,1024,2,4,4,2,64,0,0.865103,1096
5825,1024,2,4,4,2,128,0,0.865103,1096
5826,1024,2,4,4,2,256,0,0.889281,1100
5827,1024,2,4,4,2,512,0,0.865103,1096
5828,1024,2,4,4,2,1024,0,0.865103,1096
5829,1024,2,4,4,3,8,0,1.013987,965
5830,1024,2,4,4,3,16,0,0.921014,1217
5831,1024,2,4,4,3,32,0,0.921014,1217
5832,1024,2,4,4,3,64,0,0.921014,1217
5833,1024,2,4,4,3,128,0,0.921014,1217
5834,1024,2,4,4,3,256,0,0.921014,1217
5835,1024,2,4,4,3,512,0,0.921014,1217
5836,1024,2,4,4,3,1024,0,0.921014,1217
5837,1024,2,4,4,4,8,0,1.053162,982
5838,1024,2,4,4,4,16,0,0.939147,1022
5839,1024,2,4,4,4,32,0,0.939147,1022
5840,1024,2,4,4,4,64,0,0.939147,1022
5841,1024,2,4,4,4,128,0,0.939147,1022
5842,1024,2,4,4,4,256,0,0.939147,1022
5843,1024,2,4,4,4,512,0,0.939147,1022
5844,1024,2,4,4,4,1024,0,0.939147,1022
5845,1024,3,1,1,1,8,0,0.118095,550
5846,1024,3,1,1,1,16,0,0.057709,353
5847,1024,3,1,1,1,32,0,0.057709,353
5848,1024,3,1,1,1,64,0,0.059298,351
5849,1024,3,1,1,1,128,0,0.057709,353
5850,1024,3,1,1,1,256,0,0.057709,353
5851,1024,3,1,1,1,512,0,0.057709,353
5852,1024,3,1,1,1,1024,0,0.059298,351
5853,1024,3,1,1,2,8,0,0.097989,541
5854,1024,3,1,1,2,16,0,0.067034,353
5855,1024,3,1,1,2,32,0,0.067034,353
5856,1024,3,1,1,2,64,0,0.067034,353
5857,1024,3,1,1,2,128,0,0.067034,353
5858,1024,3,1,1,2,256,0,0.067034,353
5859,1024,3,1,1,2,512,0,0.067034,353
5860,1024,3,1,1,2,1024,0,0.067034,353
5861,1024,3,1,1,3,8,0,0.10486,560
5862,1024,3,1,1,3,16,0,0.067507,508
5863,1024,3,1,1,3,32,0,0.067507,508
5864,1024,3,1,1,3,64,0,0.067507,508
5865,1024,3,1,1,3,128,0,0.067507,508
5866,1024,3,1,1,3,256,0,0.067507,508
5867,1024,3,1,1,3,512,0,0.067507,508
5868,1024,3,1,1,3,1024,0,0.067507,508
5869,1024,3,1,1,4,8,0,0.095373,505
5870,1024,3,1,1,4,16,0,0.065019,302
5871,1024,3,1,1,4,32,0,0.065019,302
5872,1024,3,1,1,4,64,0,0.065019,302
5873,1024,3,1,1,4,128,0,0.065019,302
5874,1024,3,1,1,4,256,0,0.065019,302
5875,1024,3,1,1,4,512,0,0.065019,302
5876,1024,3,1,1,4,1024,0,0.065019,302
5877,1024,3,1,2,1,8,0,0.161347,571
5878,1024,3,1,2,1,16,0,0.144557,529
5879,1024,3,1,2,1,32,0,0.144557,529
5880,1024,3,1,2,1,64,0,0.144557,529
5881,1024,3,1,2,1,128,0,0.144557,529
5882,1024,3,1,2,1,256,0,0.144557,529
5883,1024,3,1,2,1,512,0,0.144557,529
5884,1024,3,1,2,1,1024,0,0.144557,529
5885,1024,3,1,2,2,8,0,0.17442,510
5886,1024,3,1,2,2,16,0,0.149486,522
5887,1024,3,1,2,2,32,0,0.146052,523
5888,1024,3,1,2,2,64,0,0.146052,523
5889,1024,3,1,2,2,128,0,0.146052,523
5890,1024,3,1,2,2,256,0,0.146052,523
5891,1024,3,1,2,2,512,0,0.146052,523
5892,1024,3,1,2,2,1024,0,0.146052,523
5893,1024,3,1,2,3,8,0,0.20229,610
5894,1024,3,1,2,3,16,0,0.146981,577
5895,1024,3,1,2,3,32,0,0.146162,585
5896,1024,3,1,2,3,64,0,0.146981,577
5897,1024,3,1,2,3,128,0,0.146981,577
5898,1024,3,1,2,3,256,0,0.146981,577
5899,1024,3,1,2,3,512,0,0.146981,577
5900,1024,3,1,2,3,1024,0,0.146981,577
5901,1024,3,1,2,4,8,0,0.163639,497
5902,1024,3,1,2,4,16,0,0.145264,434
5903,1024,3,1,2,4,32,0,0.145784,437
5904,1024,3,1,2,4,64,0,0.145784,437
5905,1024,3,1,2,4,128,0,0.145784,437
5906,1024,3,1,2,4,256,0,0.145784,437
5907,1024,3,1,2,4,512,0,0.145784,437
5908,1024,3,1,2,4,1024,0,0.145784,437
5909,1024,3,1,3,1,8,0,0.372311,632
5910,1024,3,1,3,1,16,0,0.219492,797
5911,1024,3,1,3,1,32,0,0.219492,797
5912,1024,3,1,3,1,64,0,0.219492,797
5913,1024,3,1,3,1,128,0,0.219492,797
5914,1024,3,1,3,1,256,0,0.219492,797
5915,1024,3,1,3,1,1024,0,0.219492,797
5916,1024,3,1,3,2,8,0,0.349148,637
5917,1024,3,1,3,2,16,0,0.222842,719
5918,1024,3,1,3,2,32,0,0.222842,719
5919,1024,3,1,3,2,64,0,0.222842,719
5920,1024,3,1,3,2,128,0,0.222842,719
5921,1024,3,1,3,2,256,0,0.222842,719
5922,1024,3,1,3,2,512,0,0.222842,719
5923,1024,3,1,3,2,1024,0,0.21872,726
5924,1024,3,1,3,3,8,0,0.361631,637
5925,1024,3,1,3,3,16,0,0.223503,943
5926,1024,3,1,3,3,32,0,0.223503,943
5927,1024,3,1,3,3,64,0,0.223503,943
5928,1024,3,1,3,3,128,0,0.223503,943
5929,1024,3,1,3,3,256,0,0.223503,943
5930,1024,3,1,3,3,512,0,0.223503,943
5931,1024,3,1,3,3,1024,0,0.223503,943
5932,1024,3,1,3,4,8,0,0.351972,595
5933,1024,3,1,3,4,16,0,0.212768,729
5934,1024,3,1,3,4,32,0,0.212768,729
5935,1024,3,1,3,4,64,0,0.212768,729
5936,1024,3,1,3,4,128,0,0.212768,729
5937,1024,3,1,3,4,256,0,0.212768,729
5938,1024,3,1,3,4,512,0,0.212768,729
5939,1024,3,1,3,4,1024,0,0.212768,729
5940,1024,3,1,4,1,8,0,0.39265,724
5941,1024,3,1,4,1,16,0,0.362666,873
5942,1024,3,1,4,1,32,0,0.362666,873
5943,1024,3,1,4,1,64,0,0.362666,873
5944,1024,3,1,4,1,128,0,0.362666,873
5945,1024,3,1,4,1,256,0,0.362666,873
5946,1024,3,1,4,1,512,0,0.362666,873
5947,1024,3,1,4,1,1024,0,0.362666,873
5948,1024,3,1,4,2,8,0,0.392198,677
5949,1024,3,1,4,2,16,0,0.382214,871
5950,1024,3,1,4,2,32,0,0.382214,871
5951,1024,3,1,4,2,64,0,0.382214,871
5952,1024,3,1,4,2,128,0,0.382214,871
5953,1024,3,1,4,2,256,0,0.382214,871
5954,1024,3,1,4,2,512,0,0.382214,871
5955,1024,3,1,4,2,1024,0,0.378531,868
5956,1024,3,1,4,3,8,0,0.388435,730
5957,1024,3,1,4,3,16,0,0.390148,1045
5958,1024,3,1,4,3,32,0,0.390148,1045
5959,1024,3,1,4,3,64,0,0.390148,1045
5960,1024,3,1,4,3,128,0,0.390148,1045
5961,1024,3,1,4,3,256,0,0.390148,1045
5962,1024,3,1,4,3,512,0,0.390148,1045
5963,1024,3,1,4,3,1024,0,0.390148,1045
5964,1024,3,1,4,4,8,0,0.393221,633
5965,1024,3,1,4,4,16,0,0.36408,890
5966,1024,3,1,4,4,32,0,0.36408,890
5967,1024,3,1,4,4,64,0,0.36408,890
5968,1024,3,1,4,4,128,0,0.36408,890
5969,1024,3,1,4,4,256,0,0.36408,890
5970,1024,3,1,4,4,512,0,0.36408,890
5971,1024,3,1,4,4,1024,0,0.36408,890
5972,1024,3,2,1,1,8,0,0.157542,705
5973,1024,3,2,1,1,16,0,0.11641,407
5974,1024,3,2,1,1,32,0,0.11641,407
5975,1024,3,2,1,1,64,0,0.11641,407
5976,1024,3,2,1,1,128,0,0.11641,407
5977,1024,3,2,1,1,256,0,0.11641,407
5978,1024,3,2,1,1,512,0,0.11641,407
5979,1024,3,2,1,1,1024,0,0.11641,407
5980,1024,3,2,1,2,8,0,0.155544,634
5981,1024,3,2,1,2,16,0,0.11314,393
5982,1024,3,2,1,2,32,0,0.11314,393
5983,1024,3,2,1,2,64,0,0.11314,393
5984,1024,3,2,1,2,128,0,0.11314,393
5985,1024,3,2,1,2,256,0,0.11314,393
5986,1024,3,2,1,2,512,0,0.11314,393
5987,1024,3,2,1,2,1024,0,0.11314,393
5988,1024,3,2,1,3,8,0,0.204014,811
5989,1024,3,2,1,3,16,0,0.106121,496
5990,1024,3,2,1,3,32,0,0.106121,496
5991,1024,3,2,1,3,64,0,0.106121,496
5992,1024,3,2,1,3,128,0,0.106121,496
5993,1024,3,2,1,3,256,0,0.106121,496
5994,1024,3,2,1,3,512,0,0.106121,496
5995,1024,3,2,1,3,1024,0,0.106121,496
5996,1024,3,2,1,4,8,0,0.17716,768
5997,1024,3,2,1,4,16,0,0.112394,370
5998,1024,3,2,1,4,32,0,0.112394,370
5999,1024,3,2,1,4,64,0,0.112394,370
6000,1024,3,2,1,4,128,0,0.112394,370
6001,1024,3,2,1,4,256,0,0.112394,370
6002,1024,3,2,1,4,512,0,0.112394,370
6003,1024,3,2,1,4,1024,0,0.112394,370
6004,1024,3,2,2,1,8,0,0.261469,835
6005,1024,3,2,2,1,16,0,0.204733,535
6006,1024,3,2,2,1,32,0,0.204733,535
6007,1024,3,2,2,1,64,0,0.204733,535
6008,1024,3,2,2,1,128,0,0.204733,535
6009,1024,3,2,2,1,256,0,0.204733,535
6010,1024,3,2,2,1,512,0,0.204733,535
6011,1024,3,2,2,1,1024,0,0.204733,535
6012,1024,3,2,2,2,8,0,0.265058,709
6013,1024,3,2,2,2,16,0,0.197565,556
6014,1024,3,2,2,2,32,0,0.197565,556
6015,1024,3,2,2,2,64,0,0.197565,556
6016,1024,3,2,2,2,128,0,0.197565,556
6017,1024,3,2,2,2,256,0,0.197565,556
6018,1024,3,2,2,2,512,0,0.197565,556
6019,1024,3,2,2,2,1024,0,0.197565,556
6020,1024,3,2,2,3,8,0,0.275564,810
6021,1024,3,2,2,3,16,0,0.207802,665
6022,1024,3,2,2,3,32,0,0.207802,665
6023,1024,3,2,2,3,64,0,0.207802,665
6024,1024,3,2,2,3,128,0,0.207802,665
6025,1024,3,2,2,3,256,0,0.207802,665
6026,1024,3,2,2,3,512,0,0.207802,665
6027,1024,3,2,2,3,1024,0,0.207802,665
6028,1024,3,2,2,4,8,0,0.270031,715
6029,1024,3,2,2,4,16,0,0.206224,526
6030,1024,3,2,2,4,64,0,0.206224,526
6031,1024,3,2,2,4,128,0,0.206224,526
6032,1024,3,2,2,4,256,0,0.206224,526
6033,1024,3,2,2,4,512,0,0.206224,526
6034,1024,3,2,2,4,1024,0,0.206224,526
6035,1024,3,2,3,1,8,0,0.502843,883
6036,1024,3,2,3,1,16,0,0.334762,900
6037,1024,3,2,3,1,32,0,0.334762,900
6038,1024,3,2,3,1,64,0,0.32829,903
6039,1024,3,2,3,1,128,0,0.334762,900
6040,1024,3,2,3,1,256,0,0.334762,900
6041,1024,3,2,3,1,512,0,0.334762,900
6042,1024,3,2,3,1,1024,0,0.334762,900
6043,1024,3,2,3,2,8,0,0.494267,843
6044,1024,3,2,3,2,16,0,0.32623,954
6045,1024,3,2,3,2,32,0,0.32623,954
6046,1024,3,2,3,2,64,0,0.32623,954
6047,1024,3,2,3,2,128,0,0.32623,954
6048,1024,3,2,3,2,256,0,0.32623,954
6049,1024,3,2,3,2,512,0,0.32623,954
6050,1024,3,2,3,2,1024,0,0.32623,954
6051,1024,3,2,3,3,8,0,0.523214,895
6052,1024,3,2,3,3,32,0,0.320641,979
6053,1024,3,2,3,3,64,0,0.320641,979
6054,1024,3,2,3,3,128,0,0.320641,979
6055,1024,3,2,3,3,256,0,0.320641,979
6056,1024,3,2,3,3,512,0,0.320641,979
6057,1024,3,2,3,3,1024,0,0.320641,979
6058,1024,3,2,3,4,8,0,0.477282,803
6059,1024,3,2,3,4,16,0,0.322699,819
6060,1024,3,2,3,4,32,0,0.318875,825
6061,1024,3,2,3,4,64,0,0.318875,825
6062,1024,3,2,3,4,128,0,0.318875,825
6063,1024,3,2,3,4,256,0,0.318875,825
6064,1024,3,2,3,4,512,0,0.318875,825
6065,1024,3,2,3,4,1024,0,0.318875,825
6066,1024,3,2,4,1,8,0,0.508086,980
6067,1024,3,2,4,1,16,0,0.50065,936
6068,1024,3,2,4,1,32,0,0.50065,936
6069,1024,3,2,4,1,64,0,0.50065,936
6070,1024,3,2,4,1,128,0,0.50065,936
6071,1024,3,2,4,1,256,0,0.50065,936
6072,1024,3,2,4,1,512,0,0.50065,936
6073,1024,3,2,4,1,1024,0,0.50065,936
6074,1024,3,2,4,2,8,0,0.50175,956
6075,1024,3,2,4,2,16,0,0.52069,965
6076,1024,3,2,4,2,32,0,0.52069,965
6077,1024,3,2,4,2,64,0,0.52069,965
6078,1024,3,2,4,2,128,0,0.52069,965
6079,1024,3,2,4,2,256,0,0.52069,965
6080,1024,3,2,4,2,512,0,0.52069,965
6081,1024,3,2,4,2,1024,0,0.52069,965
6082,1024,3,2,4,3,8,0,0.51322,982
6083,1024,3,2,4,3,16,0,0.499137,1054
6084,1024,3,2,4,3,32,0,0.499137,1054
6085,1024,3,2,4,3,64,0,0.499137,1054
6086,1024,3,2,4,3,128,0,0.499137,1054
6087,1024,3,2,4,3,256,0,0.499137,1054
6088,1024,3,2,4,3,512,0,0.499137,1054
6089,1024,3,2,4,3,1024,0,0.499137,1054
6090,1024,3,2,4,4,8,0,0.514693,914
6091,1024,3,2,4,4,16,0,0.508211,880
6092,1024,3,2,4,4,32,0,0.508211,880
6093,1024,3,2,4,4,64,0,0.508211,880
6094,1024,3,2,4,4,128,0,0.508211,880
6095,1024,3,2,4,4,256,0,0.508211,880
6096,1024,3,2,4,4,512,0,0.508211,880
6097,1024,3,2,4,4,1024,0,0.508211,880
6098,1024,3,3,1,1,8,0,0.259439,722
6099,1024,3,3,1,1,16,0,0.169489,400
6100,1024,3,3,1,1,32,0,0.169489,400
6101,1024,3,3,1,1,64,0,0.169489,400
6102,1024,3,3,1,1,128,0,0.169489,400
6103,1024,3,3,1,1,256,0,0.169489,400
6104,1024,3,3,1,1,512,0,0.169489,400
6105,1024,3,3,1,1,1024,0,0.169489,400
6106,1024,3,3,1,2,8,0,0.256916,678
6107,1024,3,3,1,2,16,0,0.162314,360
6108,1024,3,3,1,2,32,0,0.162314,360
6109,1024,3,3,1,2,64,0,0.162314,360
6110,1024,3,3,1,2,128,0,0.162314,360
6111,1024,3,3,1,2,256,0,0.162314,360
6112,1024,3,3,1,2,512,0,0.162314,360
6113,1024,3,3,1,2,1024,0,0.162314,360
6114,1024,3,3,1,3,8,0,0.266187,731
6115,1024,3,3,1,3,16,0,0.174599,546
6116,1024,3,3,1,3,32,0,0.174599,546
6117,1024,3,3,1,3,64,0,0.174599,546
6118,1024,3,3,1,3,128,0,0.174599,546
6119,1024,3,3,1,3,256,0,0.174599,546
6120,1024,3,3,1,3,512,0,0.174599,546
6121,1024,3,3,1,3,1024,0,0.174599,546
6122,1024,3,3,1,4,8,0,0.276433,638
6123,1024,3,3,1,4,16,0,0.176756,301
6124,1024,3,3,1,4,32,0,0.176756,301
6125,1024,3,3,1,4,64,0,0.176756,301
6126,1024,3,3,1,4,128,0,0.176756,301
6127,1024,3,3,1,4,256,0,0.176756,301
6128,1024,3,3,1,4,512,0,0.176756,301
6129,1024,3,3,1,4,1024,0,0.176756,301
6130,1024,3,3,2,1,8,0,0.401469,843
6131,1024,3,3,2,1,16,0,0.30152,583
6132,1024,3,3,2,1,32,0,0.30152,583
6133,1024,3,3,2,1,64,0,0.30152,583
6134,1024,3,3,2,1,128,0,0.30152,583
6135,1024,3,3,2,1,256,0,0.30152,583
6136,1024,3,3,2,1,1024,0,0.30152,583
6137,1024,3,3,2,2,8,0,0.383599,761
6138,1024,3,3,2,2,16,0,0.288596,629
6139,1024,3,3,2,2,32,0,0.288596,629
6140,1024,3,3,2,2,64,0,0.288596,629
6141,1024,3,3,2,2,128,0,0.288596,629
6142,1024,3,3,2,2,256,0,0.288596,629
6143,1024,3,3,2,2,512,0,0.288596,629
6144,1024,3,3,2,2,1024,0,0.286232,618
6145,1024,3,3,2,3,8,0,0.415986,831
6146,1024,3,3,2,3,16,0,0.298714,689
6147,1024,3,3,2,3,32,0,0.298714,689
6148,1024,3,3,2,3,64,0,0.298714,689
6149,1024,3,3,2,3,128,0,0.298714,689
6150,1024,3,3,2,3,256,0,0.298714,689
6151,1024,3,3,2,3,512,0,0.298714,689
6152,1024,3,3,2,3,1024,0,0.298714,689
6153,1024,3,3,2,4,8,0,0.412322,746
6154,1024,3,3,2,4,16,0,0.301298,517
6155,1024,3,3,2,4,32,0,0.30092,526
6156,1024,3,3,2,4,64,0,0.30092,526
6157,1024,3,3,2,4,128,0,0.30092,526
6158,1024,3,3,2,4,256,0,0.30092,526
6159,1024,3,3,2,4,512,0,0.30092,526
6160,1024,3,3,2,4,1024,0,0.30092,526
6161,1024,3,3,3,1,8,0,0.766953,972
6162,1024,3,3,3,1,16,0,0.497132,902
6163,1024,3,3,3,1,32,0,0.497132,902
6164,1024,3,3,3,1,64,0,0.497132,902
6165,1024,3,3,3,1,128,0,0.497132,902
6166,1024,3,3,3,1,256,0,0.497132,902
6167,1024,3,3,3,1,512,0,0.497132,902
6168,1024,3,3,3,1,1024,0,0.497132,902
6169,1024,3,3,3,2,8,0,0.753357,886
6170,1024,3,3,3,2,16,0,0.507717,1005
6171,1024,3,3,3,2,32,0,0.507717,1005
6172,1024,3,3,3,2,64,0,0.507717,1005
6173,1024,3,3,3,2,128,0,0.507717,1005
6174,1024,3,3,3,2,256,0,0.507717,1005
6175,1024,3,3,3,2,512,0,0.507717,1005
6176,1024,3,3,3,2,1024,0,0.507717,1005
6177,1024,3,3,3,3,8,0,0.750001,1025
6178,1024,3,3,3,3,16,0,0.520068,994
6179,1024,3,3,3,3,32,0,0.520068,994
6180,1024,3,3,3,3,64,0,0.520068,994
6181,1024,3,3,3,3,128,0,0.520068,994
6182,1024,3,3,3,3,256,0,0.520068,994
6183,1024,3,3,3,3,512,0,0.520068,994
6184,1024,3,3,3,3,1024,0,0.520068,994
6185,1024,3,3,3,4,8,0,0.786524,842
6186,1024,3,3,3,4,16,0,0.502865,852
6187,1024,3,3,3,4,32,0,0.502865,852
6188,1024,3,3,3,4,64,0,0.502865,852
6189,1024,3,3,3,4,128,0,0.512128,866
6190,1024,3,3,3,4,256,0,0.502865,852
6191,1024,3,3,3,4,512,0,0.502865,852
6192,1024,3,3,3,4,1024,0,0.502865,852
6193,1024,3,3,4,1,8,0,0.79234,1096
6194,1024,3,3,4,1,16,0,0.709911,1027
6195,1024,3,3,4,1,32,0,0.709911,1027
6196,1024,3,3,4,1,64,0,0.709911,1027
6197,1024,3,3,4,1,128,0,0.709911,1027
6198,1024,3,3,4,1,256,0,0.718416,1022
6199,1024,3,3,4,1,512,0,0.709911,1027
6200,1024,3,3,4,1,1024,0,0.709911,1027
6201,1024,3,3,4,2,8,0,0.782594,1045
6202,1024,3,3,4,2,16,0,0.754705,984
6203,1024,3,3,4,2,32,0,0.754705,984
6204,1024,3,3,4,2,64,0,0.754705,984
6205,1024,3,3,4,2,128,0,0.754705,984
6206,1024,3,3,4,2,256,0,0.754705,984
6207,1024,3,3,4,2,512,0,0.754705,984
6208,1024,3,3,4,2,1024,0,0.754705,984
6209,1024,3,3,4,3,8,0,0.763513,1047
6210,1024,3,3,4,3,16,0,0.775685,1129
6211,1024,3,3,4,3,32,0,0.775685,1129
6212,1024,3,3,4,3,64,0,0.775685,1129
6213,1024,3,3,4,3,128,0,0.775685,1129
6214,1024,3,3,4,3,512,0,0.775685,1129
6215,1024,3,3,4,3,1024,0,0.775685,1129
6216,1024,3,3,4,4,8,0,0.754585,1051
6217,1024,3,3,4,4,16,0,0.742797,879
6218,1024,3,3,4,4,32,0,0.742797,879
6219,1024,3,3,4,4,64,0,0.742797,879
6220,1024,3,3,4,4,128,0,0.742797,879
6221,1024,3,3,4,4,256,0,0.742797,879
6222,1024,3,3,4,4,512,0,0.742797,879
6223,1024,3,3,4,4,1024,0,0.742797,879
6224,1024,3,4,1,1,8,0,0.180622,838
6225,1024,3,4,1,1,16,0,0.113342,441
6226,1024,3,4,1,1,32,0,0.113342,441
6227,1024,3,4,1,1,64,0,0.113342,441
6228,1024,3,4,1,1,128,0,0.113342,441
6229,1024,3,4,1,1,256,0,0.113342,441
6230,1024,3,4,1,1,512,0,0.113342,441
6231,1024,3,4,1,1,1024,0,0.113342,441
6232,1024,3,4,1,2,8,0,0.183065,783
6233,1024,3,4,1,2,16,0,0.111696,432
6234,1024,3,4,1,2,32,0,0.111696,432
6235,1024,3,4,1,2,64,0,0.111696,432
6236,1024,3,4,1,2,128,0,0.111696,432
6237,1024,3,4,1,2,256,0,0.111696,432
6238,1024,3,4,1,2,512,0,0.111696,432
6239,1024,3,4,1,2,1024,0,0.111696,432
6240,1024,3,4,1,3,8,0,0.17409,785
6241,1024,3,4,1,3,16,0,0.119843,541
6242,1024,3,4,1,3,32,0,0.119843,541
6243,1024,3,4,1,3,64,0,0.119843,541
6244,1024,3,4,1,3,128,0,0.119843,541
6245,1024,3,4,1,3,256,0,0.119843,541
6246,1024,3,4,1,3,512,0,0.119843,541
6247,1024,3,4,1,3,1024,0,0.119843,541
6248,1024,3,4,1,4,8,0,0.173014,778
6249,1024,3,4,1,4,16,0,0.118299,391
6250,1024,3,4,1,4,32,0,0.118299,391
6251,1024,3,4,1,4,64,0,0.118299,391
6252,1024,3,4,1,4,128,0,0.118299,391
6253,1024,3,4,1,4,256,0,0.118299,391
6254,1024,3,4,1,4,512,0,0.118299,391
6255,1024,3,4,1,4,1024,0,0.118299,391
6256,1024,3,4,2,1,8,0,0.273025,909
6257,1024,3,4,2,1,16,0,0.204247,597
6258,1024,3,4,2,1,32,0,0.204247,597
6259,1024,3,4,2,1,64,0,0.204247,597
6260,1024,3,4,2,1,128,0,0.204247,597
