n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2,FF
2835,16,2,3,4,512,1,0,0.000329,20084.596,1393
2836,16,2,3,4,512,2,0,0.000330,20182.219,1393
2837,16,2,3,4,512,4,0,0.000330,20182.219,1393
2838,16,2,3,4,512,8,0,0.000329,19537.434,1391
2839,16,2,3,4,512,16,0,0.000328,15165.990,851
2840,16,2,3,4,256,1,0,0.000331,20654.367,1395
2841,16,2,3,4,256,2,0,0.000332,20784.707,1395
2842,16,2,3,4,256,4,0,0.000332,20784.707,1395
2843,16,2,3,4,256,8,0,0.000340,20217.861,1393
2844,16,2,3,4,256,16,0,0.000320,15705.970,853
2845,16,2,3,4,128,1,0,0.000339,21139.818,1399
2846,16,2,3,4,128,2,0,0.000346,21315.910,1399
2847,16,2,3,4,128,4,0,0.000346,21315.910,1399
2848,16,2,3,4,128,8,0,0.000340,20843.760,1397
2849,16,2,3,4,128,16,0,0.000334,16235.842,857
2850,16,2,3,4,64,1,0,0.000338,21676.340,1421
2851,16,2,3,4,64,2,0,0.000341,21726.348,1421
2852,16,2,3,4,64,4,0,0.000341,21726.348,1421
2853,16,2,3,4,64,8,0,0.000339,21119.867,1421
2854,16,2,3,4,64,16,0,0.000338,16610.369,881
2855,16,2,3,4,32,1,0,0.000339,23594.998,1474
2856,16,2,3,4,32,2,0,0.000336,23557.492,1474
2857,16,2,3,4,32,4,0,0.000336,23557.492,1474
2858,16,2,3,4,32,8,0,0.000334,22869.883,1474
2859,16,2,3,4,32,16,0,0.000335,18342.562,934
2860,16,2,4,1,512,1,0,0.000901,13585.684,1433
2861,16,2,4,1,512,2,0,0.000887,13061.930,1382
2862,16,2,4,1,512,4,0,0.000891,13116.726,1385
2863,16,2,4,1,512,8,0,0.000869,13057.142,1379
2864,16,2,4,1,512,16,0,0.000861,8592.598,779
2865,16,2,4,1,256,1,0,0.000910,13876.422,1438
2866,16,2,4,1,256,2,0,0.000909,13456.674,1388
2867,16,2,4,1,256,4,0,0.000909,13489.392,1391
2868,16,2,4,1,256,8,0,0.000892,13545.784,1385
2869,16,2,4,1,256,16,0,0.000880,8961.806,785
2870,16,2,4,1,128,1,0,0.000910,14277.816,1439
2871,16,2,4,1,128,2,0,0.000914,13907.544,1389
2872,16,2,4,1,128,4,0,0.000895,13915.790,1391
2873,16,2,4,1,128,8,0,0.000917,13783.588,1389
2874,16,2,4,1,128,16,0,0.000910,9358.412,789
2875,16,2,4,1,64,1,0,0.000943,14943.880,1453
2876,16,2,4,1,64,2,0,0.000924,14228.872,1402
2877,16,2,4,1,64,4,0,0.000923,14413.742,1405
2878,16,2,4,1,64,8,0,0.000915,14197.484,1402
2879,16,2,4,1,64,16,0,0.000903,9824.444,802
2880,16,2,4,1,32,1,0,0.000900,16241.162,1473
2881,16,2,4,1,32,2,0,0.000915,15675.380,1422
2882,16,2,4,1,32,4,0,0.000919,15853.334,1425
2883,16,2,4,1,32,8,0,0.000899,15667.666,1422
2884,16,2,4,1,32,16,0,0.000908,11169.340,822
2885,16,2,4,2,512,1,0,0.000542,15368.150,1395
2886,16,2,4,2,512,2,0,0.000542,15368.150,1395
2887,16,2,4,2,512,4,0,0.000536,15316.280,1391
2888,16,2,4,2,512,8,0,0.000539,15417.626,1395
2889,16,2,4,2,512,16,0,0.000527,10782.310,809
2890,16,2,4,2,256,1,0,0.000568,15768.480,1396
2891,16,2,4,2,256,2,0,0.000568,15768.480,1396
2892,16,2,4,2,256,4,0,0.000555,15601.698,1392
2893,16,2,4,2,256,8,0,0.000556,15662.080,1396
2894,16,2,4,2,256,16,0,0.000548,11107.628,810
2895,16,2,4,2,128,1,0,0.000558,16123.856,1395
2896,16,2,4,2,128,2,0,0.000558,16123.856,1395
2897,16,2,4,2,128,4,0,0.000573,16156.574,1393
2898,16,2,4,2,128,8,0,0.000565,16112.950,1395
2899,16,2,4,2,128,16,0,0.000558,11668.622,813
2900,16,2,4,2,64,1,0,0.000551,16697.352,1410
2901,16,2,4,2,64,2,0,0.000551,16697.352,1410
2902,16,2,4,2,64,4,0,0.000549,16636.172,1406
2903,16,2,4,2,64,8,0,0.000569,16692.830,1413
2904,16,2,4,2,64,16,0,0.000542,12027.456,826
2905,16,2,4,2,32,1,0,0.000577,18223.660,1440
2906,16,2,4,2,32,2,0,0.000577,18223.660,1440
2907,16,2,4,2,32,4,0,0.000559,18157.957,1436
2908,16,2,4,2,32,8,0,0.000549,18170.193,1443
2909,16,2,4,2,32,16,0,0.000573,13563.074,857
2910,16,2,4,3,512,1,0,0.000368,17567.172,1309
2911,16,2,4,3,512,2,0,0.000365,17676.498,1314
2912,16,2,4,3,512,4,0,0.000374,17582.865,1311
2913,16,2,4,3,512,8,0,0.000380,17555.734,1309
2914,16,2,4,3,512,16,0,0.000371,13788.908,808
2915,16,2,4,3,256,1,0,0.000385,18065.656,1321
2916,16,2,4,3,256,2,0,0.000371,18271.273,1326
2917,16,2,4,3,256,4,0,0.000380,17942.498,1323
2918,16,2,4,3,256,8,0,0.000375,18092.787,1321
2919,16,2,4,3,256,16,0,0.000381,14496.734,820
2920,16,2,4,3,128,1,0,0.000388,18349.744,1325
2921,16,2,4,3,128,2,0,0.000372,18568.131,1330
2922,16,2,4,3,128,4,0,0.000373,19021.129,1325
2923,16,2,4,3,128,8,0,0.000373,19533.178,1325
2924,16,2,4,3,128,16,0,0.000372,14918.078,825
2925,16,2,4,3,64,1,0,0.000384,19119.016,1347
2926,16,2,4,3,64,2,0,0.000383,19138.699,1352
2927,16,2,4,3,64,4,0,0.000381,19085.766,1349
2928,16,2,4,3,64,8,0,0.000376,19050.121,1347
2929,16,2,4,3,64,16,0,0.000382,15255.366,845
2930,16,2,4,3,32,1,0,0.000403,20702.779,1390
2931,16,2,4,3,32,2,0,0.000398,20651.441,1395
2932,16,2,4,3,32,4,0,0.000397,20639.473,1392
2933,16,2,4,3,32,8,0,0.000385,20435.184,1390
2934,16,2,4,3,32,16,0,0.000399,16809.338,888
2935,16,2,4,4,512,1,0,0.000329,20084.596,1393
2936,16,2,4,4,512,2,0,0.000330,20182.219,1393
2937,16,2,4,4,512,4,0,0.000330,20182.219,1393
2938,16,2,4,4,512,8,0,0.000329,19537.434,1391
2939,16,2,4,4,512,16,0,0.000328,15165.990,851
2940,16,2,4,4,256,1,0,0.000331,20654.367,1395
2941,16,2,4,4,256,2,0,0.000332,20784.707,1395
2942,16,2,4,4,256,4,0,0.000332,20784.707,1395
2943,16,2,4,4,256,8,0,0.000340,20217.861,1393
2944,16,2,4,4,256,16,0,0.000320,15705.970,853
2945,16,2,4,4,128,1,0,0.000339,21139.818,1399
2946,16,2,4,4,128,2,0,0.000346,21315.910,1399
2947,16,2,4,4,128,4,0,0.000346,21315.910,1399
2948,16,2,4,4,128,8,0,0.000340,20843.760,1397
2949,16,2,4,4,128,16,0,0.000334,16235.842,857
2950,16,2,4,4,64,1,0,0.000338,21676.340,1421
2951,16,2,4,4,64,2,0,0.000341,21726.348,1421
2952,16,2,4,4,64,4,0,0.000341,21726.348,1421
2953,16,2,4,4,64,8,0,0.000339,21119.867,1421
2954,16,2,4,4,64,16,0,0.000338,16610.369,881
2955,16,2,4,4,32,1,0,0.000339,23594.998,1474
2956,16,2,4,4,32,2,0,0.000336,23557.492,1474
2957,16,2,4,4,32,4,0,0.000336,23557.492,1474
2958,16,2,4,4,32,8,0,0.000334,22869.883,1474
2959,16,2,4,4,32,16,0,0.000335,18342.562,934
2960,16,3,1,1,512,1,0,0.000904,13838.118,1449
2961,16,3,1,1,512,2,0,0.000907,13404.006,1398
2962,16,3,1,1,512,4,0,0.000897,13472.900,1401
2963,16,3,1,1,512,8,0,0.000891,13379.002,1395
2964,16,3,1,1,512,16,0,0.000885,8868.972,795
2965,16,3,1,1,256,1,0,0.000920,14104.118,1450
2966,16,3,1,1,256,2,0,0.000939,13662.026,1400
2967,16,3,1,1,256,4,0,0.000907,13789.706,1403
2968,16,3,1,1,256,8,0,0.000908,15386.238,1397
2969,16,3,1,1,256,16,0,0.000896,9175.936,797
2970,16,3,1,1,128,1,0,0.000940,14622.818,1451
2971,16,3,1,1,128,2,0,0.000935,14075.124,1401
2972,16,3,1,1,128,4,0,0.000930,14186.578,1403
2973,16,3,1,1,128,8,0,0.000915,16011.870,1401
2974,16,3,1,1,128,16,0,0.000911,9659.790,801
2975,16,3,1,1,64,1,0,0.000922,15178.226,1467
2976,16,3,1,1,64,2,0,0.000951,14737.464,1416
2977,16,3,1,1,64,4,0,0.000934,14597.016,1419
2978,16,3,1,1,64,8,0,0.000946,16424.969,1416
2979,16,3,1,1,64,16,0,0.000914,10090.444,816
2980,16,3,1,1,32,1,0,0.000926,16702.938,1501
2981,16,3,1,1,32,2,0,0.000918,16129.442,1450
2982,16,3,1,1,32,4,0,0.000933,16254.994,1453
2983,16,3,1,1,32,8,0,0.000928,17718.793,1450
2984,16,3,1,1,32,16,0,0.000914,11585.630,850
2985,16,3,1,2,512,1,0,0.000554,16512.217,1426
2986,16,3,1,2,512,2,0,0.000554,16480.828,1426
2987,16,3,1,2,512,4,0,0.000555,16423.371,1422
2988,16,3,1,2,512,8,0,0.000548,16800.027,1426
2989,16,3,1,2,512,16,0,0.000530,11046.714,820
2990,16,3,1,2,256,1,0,0.000565,18314.100,1428
2991,16,3,1,2,256,2,0,0.000583,18348.945,1428
2992,16,3,1,2,256,4,0,0.000562,18365.172,1424
2993,16,3,1,2,256,8,0,0.000555,18344.424,1428
2994,16,3,1,2,256,16,0,0.000552,11389.056,822
2995,16,3,1,2,128,1,0,0.000571,18855.676,1428
2996,16,3,1,2,128,2,0,0.000574,19013.414,1428
2997,16,3,1,2,128,4,0,0.000575,19121.410,1426
2998,16,3,1,2,128,8,0,0.000571,18749.010,1428
2999,16,3,1,2,128,16,0,0.000557,11992.610,826
3000,16,3,1,2,64,1,0,0.000560,19356.021,1446
3001,16,3,1,2,64,2,0,0.000559,19447.260,1446
3002,16,3,1,2,64,4,0,0.000565,19225.150,1442
3003,16,3,1,2,64,8,0,0.000561,19365.332,1449
3004,16,3,1,2,64,16,0,0.000544,12318.992,842
3005,16,3,1,2,32,1,0,0.000562,21178.654,1491
3006,16,3,1,2,32,2,0,0.000586,21251.805,1491
3007,16,3,1,2,32,4,0,0.000572,21212.170,1487
3008,16,3,1,2,32,8,0,0.000566,21135.828,1494
3009,16,3,1,2,32,16,0,0.000544,14067.942,888
3010,16,3,1,3,512,1,0,0.000381,17614.520,1219
3011,16,3,1,3,512,2,0,0.000380,17924.676,1224
3012,16,3,1,3,512,4,0,0.000523,17512.643,1221
3013,16,3,1,3,512,8,0,0.000521,17208.869,1219
3014,16,3,1,3,512,16,0,0.000380,14302.022,838
3015,16,3,1,3,256,1,0,0.000392,18287.766,1221
3016,16,3,1,3,256,2,0,0.000389,18073.902,1226
3017,16,3,1,3,256,4,0,0.000537,18134.018,1223
3018,16,3,1,3,256,8,0,0.000529,17810.297,1221
3019,16,3,1,3,256,16,0,0.000396,14653.940,840
3020,16,3,1,3,128,1,0,0.000385,18813.115,1224
3021,16,3,1,3,128,2,0,0.000398,18689.957,1229
3022,16,3,1,3,128,4,0,0.000537,19002.508,1224
3023,16,3,1,3,128,8,0,0.000532,18364.373,1224
3024,16,3,1,3,128,16,0,0.000396,15659.154,844
3025,16,3,1,3,64,1,0,0.000385,18902.758,1247
3026,16,3,1,3,64,2,0,0.000390,19131.252,1252
3027,16,3,1,3,64,4,0,0.000527,19188.975,1249
3028,16,3,1,3,64,8,0,0.000536,18631.971,1247
3029,16,3,1,3,64,16,0,0.000499,15673.518,866
3030,16,3,1,3,32,1,0,0.000513,20762.896,1303
3031,16,3,1,3,32,2,0,0.000549,21490.406,1308
3032,16,3,1,3,32,4,0,0.000548,20854.666,1305
3033,16,3,1,3,32,8,0,0.000524,20575.898,1303
3034,16,3,1,3,32,16,0,0.000503,17516.898,921
3035,16,3,1,4,512,1,0,0.000344,22827.057,1434
3036,16,3,1,4,512,2,0,0.000346,22832.908,1434
3037,16,3,1,4,512,4,0,0.000346,22832.908,1434
3038,16,3,1,4,512,8,0,0.000340,24893.877,1512
3039,16,3,1,4,512,16,0,0.000337,15634.948,872
3040,16,3,1,4,256,1,0,0.000345,22469.818,1436
3041,16,3,1,4,256,2,0,0.000336,21664.104,1436
3042,16,3,1,4,256,4,0,0.000336,21664.104,1436
3043,16,3,1,4,256,8,0,0.000334,24684.002,1514
3044,16,3,1,4,256,16,0,0.000321,16322.292,874
3045,16,3,1,4,128,1,0,0.000343,22983.730,1440
3046,16,3,1,4,128,2,0,0.000340,22850.996,1440
3047,16,3,1,4,128,4,0,0.000340,22850.996,1440
3048,16,3,1,4,128,8,0,0.000343,25225.312,1518
3049,16,3,1,4,128,16,0,0.000335,17257.281,878
3050,16,3,1,4,64,1,0,0.000341,23152.641,1464
3051,16,3,1,4,64,2,0,0.000336,22913.771,1464
3052,16,3,1,4,64,4,0,0.000336,22913.771,1464
3053,16,3,1,4,64,8,0,0.000339,25676.715,1544
3054,16,3,1,4,64,16,0,0.000334,17406.508,904
3055,16,3,1,4,32,1,0,0.000340,25697.195,1531
3056,16,3,1,4,32,2,0,0.000349,25410.182,1531
3057,16,3,1,4,32,4,0,0.000349,25410.182,1531
3058,16,3,1,4,32,8,0,0.000345,27979.742,1611
3059,16,3,1,4,32,16,0,0.000337,19466.146,971
3060,16,3,2,1,512,1,0,0.000904,13838.118,1449
3061,16,3,2,1,512,2,0,0.000907,13404.006,1398
3062,16,3,2,1,512,4,0,0.000897,13472.900,1401
3063,16,3,2,1,512,8,0,0.000891,13379.002,1395
3064,16,3,2,1,512,16,0,0.000885,8868.972,795
3065,16,3,2,1,256,1,0,0.000920,14104.118,1450
3066,16,3,2,1,256,2,0,0.000939,13662.026,1400
3067,16,3,2,1,256,4,0,0.000907,13789.706,1403
3068,16,3,2,1,256,8,0,0.000908,15386.238,1397
3069,16,3,2,1,256,16,0,0.000896,9175.936,797
3070,16,3,2,1,128,1,0,0.000940,14622.818,1451
3071,16,3,2,1,128,2,0,0.000935,14075.124,1401
3072,16,3,2,1,128,4,0,0.000930,14186.578,1403
3073,16,3,2,1,128,8,0,0.000915,16011.870,1401
3074,16,3,2,1,128,16,0,0.000911,9659.790,801
3075,16,3,2,1,64,1,0,0.000922,15178.226,1467
3076,16,3,2,1,64,2,0,0.000951,14737.464,1416
3077,16,3,2,1,64,4,0,0.000934,14597.016,1419
3078,16,3,2,1,64,8,0,0.000946,16424.969,1416
3079,16,3,2,1,64,16,0,0.000914,10090.444,816
3080,16,3,2,1,32,1,0,0.000926,16702.938,1501
3081,16,3,2,1,32,2,0,0.000918,16129.442,1450
3082,16,3,2,1,32,4,0,0.000933,16254.994,1453
3083,16,3,2,1,32,8,0,0.000928,17718.793,1450
3084,16,3,2,1,32,16,0,0.000914,11585.630,850
3085,16,3,2,2,512,1,0,0.000554,16512.217,1426
3086,16,3,2,2,512,2,0,0.000554,16480.828,1426
3087,16,3,2,2,512,4,0,0.000555,16423.371,1422
3088,16,3,2,2,512,8,0,0.000548,16800.027,1426
3089,16,3,2,2,512,16,0,0.000530,11046.714,820
3090,16,3,2,2,256,1,0,0.000565,18314.100,1428
3091,16,3,2,2,256,2,0,0.000583,18348.945,1428
3092,16,3,2,2,256,4,0,0.000562,18365.172,1424
3093,16,3,2,2,256,8,0,0.000555,18344.424,1428
3094,16,3,2,2,256,16,0,0.000552,11389.056,822
3095,16,3,2,2,128,1,0,0.000571,18855.676,1428
3096,16,3,2,2,128,2,0,0.000574,19013.414,1428
3097,16,3,2,2,128,4,0,0.000575,19121.410,1426
3098,16,3,2,2,128,8,0,0.000571,18749.010,1428
3099,16,3,2,2,128,16,0,0.000557,11992.610,826
3100,16,3,2,2,64,1,0,0.000560,19356.021,1446
3101,16,3,2,2,64,2,0,0.000559,19447.260,1446
3102,16,3,2,2,64,4,0,0.000565,19225.150,1442
3103,16,3,2,2,64,8,0,0.000561,19365.332,1449
3104,16,3,2,2,64,16,0,0.000544,12318.992,842
3105,16,3,2,2,32,1,0,0.000562,21178.654,1491
3106,16,3,2,2,32,2,0,0.000586,21251.805,1491
3107,16,3,2,2,32,4,0,0.000572,21212.170,1487
3108,16,3,2,2,32,8,0,0.000566,21135.828,1494
3109,16,3,2,2,32,16,0,0.000544,14067.942,888
3110,16,3,2,3,512,1,0,0.000381,17614.520,1219
3111,16,3,2,3,512,2,0,0.000380,17924.676,1224
3112,16,3,2,3,512,4,0,0.000523,17512.643,1221
3113,16,3,2,3,512,8,0,0.000521,17208.869,1219
3114,16,3,2,3,512,16,0,0.000380,14302.022,838
3115,16,3,2,3,256,1,0,0.000392,18287.766,1221
3116,16,3,2,3,256,2,0,0.000389,18073.902,1226
3117,16,3,2,3,256,4,0,0.000537,18134.018,1223
3118,16,3,2,3,256,8,0,0.000529,17810.297,1221
3119,16,3,2,3,256,16,0,0.000396,14653.940,840
3120,16,3,2,3,128,1,0,0.000385,18813.115,1224
3121,16,3,2,3,128,2,0,0.000398,18689.957,1229
3122,16,3,2,3,128,4,0,0.000537,19002.508,1224
3123,16,3,2,3,128,8,0,0.000532,18364.373,1224
3124,16,3,2,3,128,16,0,0.000396,15659.154,844
3125,16,3,2,3,64,1,0,0.000385,18902.758,1247
3126,16,3,2,3,64,2,0,0.000390,19131.252,1252
3127,16,3,2,3,64,4,0,0.000527,19188.975,1249
3128,16,3,2,3,64,8,0,0.000536,18631.971,1247
3129,16,3,2,3,64,16,0,0.000499,15673.518,866
3130,16,3,2,3,32,1,0,0.000513,20762.896,1303
3131,16,3,2,3,32,2,0,0.000549,21490.406,1308
3132,16,3,2,3,32,4,0,0.000548,20854.666,1305
3133,16,3,2,3,32,8,0,0.000524,20575.898,1303
3134,16,3,2,3,32,16,0,0.000503,17516.898,921
3135,16,3,2,4,512,1,0,0.000344,22827.057,1434
3136,16,3,2,4,512,2,0,0.000346,22832.908,1434
3137,16,3,2,4,512,4,0,0.000346,22832.908,1434
3138,16,3,2,4,512,8,0,0.000340,24893.877,1512
3139,16,3,2,4,512,16,0,0.000337,15634.948,872
3140,16,3,2,4,256,1,0,0.000345,22469.818,1436
3141,16,3,2,4,256,2,0,0.000336,21664.104,1436
3142,16,3,2,4,256,4,0,0.000336,21664.104,1436
3143,16,3,2,4,256,8,0,0.000334,24684.002,1514
3144,16,3,2,4,256,16,0,0.000321,16322.292,874
3145,16,3,2,4,128,1,0,0.000343,22983.730,1440
3146,16,3,2,4,128,2,0,0.000340,22850.996,1440
3147,16,3,2,4,128,4,0,0.000340,22850.996,1440
3148,16,3,2,4,128,8,0,0.000343,25225.312,1518
3149,16,3,2,4,128,16,0,0.000335,17257.281,878
3150,16,3,2,4,64,1,0,0.000341,23152.641,1464
3151,16,3,2,4,64,2,0,0.000336,22913.771,1464
3152,16,3,2,4,64,4,0,0.000336,22913.771,1464
3153,16,3,2,4,64,8,0,0.000339,25676.715,1544
3154,16,3,2,4,64,16,0,0.000334,17406.508,904
3155,16,3,2,4,32,1,0,0.000340,25697.195,1531
3156,16,3,2,4,32,2,0,0.000349,25410.182,1531
3157,16,3,2,4,32,4,0,0.000349,25410.182,1531
3158,16,3,2,4,32,8,0,0.000345,27979.742,1611
3159,16,3,2,4,32,16,0,0.000337,19466.146,971
3160,16,3,3,1,512,1,0,0.000904,13838.118,1449
3161,16,3,3,1,512,2,0,0.000907,13404.006,1398
3162,16,3,3,1,512,4,0,0.000897,13472.900,1401
3163,16,3,3,1,512,8,0,0.000891,13379.002,1395
3164,16,3,3,1,512,16,0,0.000885,8868.972,795
3165,16,3,3,1,256,1,0,0.000920,14104.118,1450
3166,16,3,3,1,256,2,0,0.000939,13662.026,1400
3167,16,3,3,1,256,4,0,0.000907,13789.706,1403
3168,16,3,3,1,256,8,0,0.000908,15386.238,1397
3169,16,3,3,1,256,16,0,0.000896,9175.936,797
3170,16,3,3,1,128,1,0,0.000940,14622.818,1451
3171,16,3,3,1,128,2,0,0.000935,14075.124,1401
3172,16,3,3,1,128,4,0,0.000930,14186.578,1403
3173,16,3,3,1,128,8,0,0.000915,16011.870,1401
3174,16,3,3,1,128,16,0,0.000911,9659.790,801
3175,16,3,3,1,64,1,0,0.000922,15178.226,1467
3176,16,3,3,1,64,2,0,0.000951,14737.464,1416
3177,16,3,3,1,64,4,0,0.000934,14597.016,1419
3178,16,3,3,1,64,8,0,0.000946,16424.969,1416
3179,16,3,3,1,64,16,0,0.000914,10090.444,816
3180,16,3,3,1,32,1,0,0.000926,16702.938,1501
3181,16,3,3,1,32,2,0,0.000918,16129.442,1450
3182,16,3,3,1,32,4,0,0.000933,16254.994,1453
3183,16,3,3,1,32,8,0,0.000928,17718.793,1450
3184,16,3,3,1,32,16,0,0.000914,11585.630,850
3185,16,3,3,2,512,1,0,0.000554,16512.217,1426
3186,16,3,3,2,512,2,0,0.000554,16480.828,1426
3187,16,3,3,2,512,4,0,0.000555,16423.371,1422
3188,16,3,3,2,512,8,0,0.000548,16800.027,1426
3189,16,3,3,2,512,16,0,0.000530,11046.714,820
3190,16,3,3,2,256,1,0,0.000565,18314.100,1428
3191,16,3,3,2,256,2,0,0.000583,18348.945,1428
3192,16,3,3,2,256,4,0,0.000562,18365.172,1424
3193,16,3,3,2,256,8,0,0.000555,18344.424,1428
3194,16,3,3,2,256,16,0,0.000552,11389.056,822
3195,16,3,3,2,128,1,0,0.000571,18855.676,1428
3196,16,3,3,2,128,2,0,0.000574,19013.414,1428
3197,16,3,3,2,128,4,0,0.000575,19121.410,1426
3198,16,3,3,2,128,8,0,0.000571,18749.010,1428
3199,16,3,3,2,128,16,0,0.000557,11992.610,826
3200,16,3,3,2,64,1,0,0.000560,19356.021,1446
3201,16,3,3,2,64,2,0,0.000559,19447.260,1446
3202,16,3,3,2,64,4,0,0.000565,19225.150,1442
3203,16,3,3,2,64,8,0,0.000561,19365.332,1449
3204,16,3,3,2,64,16,0,0.000544,12318.992,842
3205,16,3,3,2,32,1,0,0.000562,21178.654,1491
3206,16,3,3,2,32,2,0,0.000586,21251.805,1491
3207,16,3,3,2,32,4,0,0.000572,21212.170,1487
3208,16,3,3,2,32,8,0,0.000566,21135.828,1494
3209,16,3,3,2,32,16,0,0.000544,14067.942,888
3210,16,3,3,3,512,1,0,0.000381,17614.520,1219
3211,16,3,3,3,512,2,0,0.000380,17924.676,1224
3212,16,3,3,3,512,4,0,0.000523,17512.643,1221
3213,16,3,3,3,512,8,0,0.000521,17208.869,1219
3214,16,3,3,3,512,16,0,0.000380,14302.022,838
3215,16,3,3,3,256,1,0,0.000392,18287.766,1221
3216,16,3,3,3,256,2,0,0.000389,18073.902,1226
3217,16,3,3,3,256,4,0,0.000537,18134.018,1223
3218,16,3,3,3,256,8,0,0.000529,17810.297,1221
3219,16,3,3,3,256,16,0,0.000396,14653.940,840
3220,16,3,3,3,128,1,0,0.000385,18813.115,1224
3221,16,3,3,3,128,2,0,0.000398,18689.957,1229
3222,16,3,3,3,128,4,0,0.000537,19002.508,1224
3223,16,3,3,3,128,8,0,0.000532,18364.373,1224
3224,16,3,3,3,128,16,0,0.000396,15659.154,844
3225,16,3,3,3,64,1,0,0.000385,18902.758,1247
3226,16,3,3,3,64,2,0,0.000390,19131.252,1252
3227,16,3,3,3,64,4,0,0.000527,19188.975,1249
3228,16,3,3,3,64,8,0,0.000536,18631.971,1247
3229,16,3,3,3,64,16,0,0.000499,15673.518,866
3230,16,3,3,3,32,1,0,0.000513,20762.896,1303
3231,16,3,3,3,32,2,0,0.000549,21490.406,1308
3232,16,3,3,3,32,4,0,0.000548,20854.666,1305
3233,16,3,3,3,32,8,0,0.000524,20575.898,1303
3234,16,3,3,3,32,16,0,0.000503,17516.898,921
3235,16,3,3,4,512,1,0,0.000344,22827.057,1434
3236,16,3,3,4,512,2,0,0.000346,22832.908,1434
3237,16,3,3,4,512,4,0,0.000346,22832.908,1434
3238,16,3,3,4,512,8,0,0.000340,24893.877,1512
3239,16,3,3,4,512,16,0,0.000337,15634.948,872
3240,16,3,3,4,256,1,0,0.000345,22469.818,1436
3241,16,3,3,4,256,2,0,0.000336,21664.104,1436
3242,16,3,3,4,256,4,0,0.000336,21664.104,1436
3243,16,3,3,4,256,8,0,0.000334,24684.002,1514
3244,16,3,3,4,256,16,0,0.000321,16322.292,874
3245,16,3,3,4,128,1,0,0.000343,22983.730,1440
3246,16,3,3,4,128,2,0,0.000340,22850.996,1440
3247,16,3,3,4,128,4,0,0.000340,22850.996,1440
3248,16,3,3,4,128,8,0,0.000343,25225.312,1518
3249,16,3,3,4,128,16,0,0.000335,17257.281,878
3250,16,3,3,4,64,1,0,0.000341,23152.641,1464
3251,16,3,3,4,64,2,0,0.000336,22913.771,1464
3252,16,3,3,4,64,4,0,0.000336,22913.771,1464
3253,16,3,3,4,64,8,0,0.000339,25676.715,1544
3254,16,3,3,4,64,16,0,0.000334,17406.508,904
3255,16,3,3,4,32,1,0,0.000340,25697.195,1531
3256,16,3,3,4,32,2,0,0.000349,25410.182,1531
3257,16,3,3,4,32,4,0,0.000349,25410.182,1531
3258,16,3,3,4,32,8,0,0.000345,27979.742,1611
3259,16,3,3,4,32,16,0,0.000337,19466.146,971
3260,16,3,4,1,512,1,0,0.000904,13838.118,1449
3261,16,3,4,1,512,2,0,0.000907,13404.006,1398
3262,16,3,4,1,512,4,0,0.000897,13472.900,1401
3263,16,3,4,1,512,8,0,0.000891,13379.002,1395
3264,16,3,4,1,512,16,0,0.000885,8868.972,795
3265,16,3,4,1,256,1,0,0.000920,14104.118,1450
3266,16,3,4,1,256,2,0,0.000939,13662.026,1400
3267,16,3,4,1,256,4,0,0.000907,13789.706,1403
3268,16,3,4,1,256,8,0,0.000908,15386.238,1397
3269,16,3,4,1,256,16,0,0.000896,9175.936,797
3270,16,3,4,1,128,1,0,0.000940,14622.818,1451
3271,16,3,4,1,128,2,0,0.000935,14075.124,1401
3272,16,3,4,1,128,4,0,0.000930,14186.578,1403
3273,16,3,4,1,128,8,0,0.000915,16011.870,1401
3274,16,3,4,1,128,16,0,0.000911,9659.790,801
3275,16,3,4,1,64,1,0,0.000922,15178.226,1467
3276,16,3,4,1,64,2,0,0.000951,14737.464,1416
3277,16,3,4,1,64,4,0,0.000934,14597.016,1419
3278,16,3,4,1,64,8,0,0.000946,16424.969,1416
3279,16,3,4,1,64,16,0,0.000914,10090.444,816
3280,16,3,4,1,32,1,0,0.000926,16702.938,1501
3281,16,3,4,1,32,2,0,0.000918,16129.442,1450
3282,16,3,4,1,32,4,0,0.000933,16254.994,1453
3283,16,3,4,1,32,8,0,0.000928,17718.793,1450
3284,16,3,4,1,32,16,0,0.000914,11585.630,850
3285,16,3,4,2,512,1,0,0.000554,16512.217,1426
3286,16,3,4,2,512,2,0,0.000554,16480.828,1426
3287,16,3,4,2,512,4,0,0.000555,16423.371,1422
3288,16,3,4,2,512,8,0,0.000548,16800.027,1426
3289,16,3,4,2,512,16,0,0.000530,11046.714,820
3290,16,3,4,2,256,1,0,0.000565,18314.100,1428
3291,16,3,4,2,256,2,0,0.000583,18348.945,1428
3292,16,3,4,2,256,4,0,0.000562,18365.172,1424
3293,16,3,4,2,256,8,0,0.000555,18344.424,1428
3294,16,3,4,2,256,16,0,0.000552,11389.056,822
3295,16,3,4,2,128,1,0,0.000571,18855.676,1428
3296,16,3,4,2,128,2,0,0.000574,19013.414,1428
3297,16,3,4,2,128,4,0,0.000575,19121.410,1426
3298,16,3,4,2,128,8,0,0.000571,18749.010,1428
3299,16,3,4,2,128,16,0,0.000557,11992.610,826
3300,16,3,4,2,64,1,0,0.000560,19356.021,1446
3301,16,3,4,2,64,2,0,0.000559,19447.260,1446
