n,knob_MAT_SIZE,knob_UNROLL_FACTOR1,knob_UNROLL_FACTOR2,knob_UNROLL_FACTOR3,knob_SUBDIM_X,knob_SUBDIM_Y,B,knob_DATA_BLOCK,obj1,obj2,lut,ff,dsp,bram
4598,1024,2,8,4,8,2,0,262144,4.249355,257,864,65,1,0
4603,1024,2,8,4,8,4,0,524288,6.191882,122,486,47,1,0
4604,1024,2,8,4,8,4,0,262144,5.289987,181,768,57,1,0
4608,1024,2,8,4,8,8,0,1048576,5.445439,86,409,53,1,0
4609,1024,2,8,4,8,8,0,524288,6.439064,115,585,55,1,0
4610,1024,2,8,4,8,8,0,262144,4.414167,169,732,68,1,0
4614,1024,2,8,4,8,16,0,1048576,5.871102,82,420,45,1,0
4615,1024,2,8,4,8,16,0,524288,6.646104,130,506,47,1,0
4616,1024,2,8,4,8,16,0,262144,9.151804,216,786,51,1,0
4620,1024,2,8,4,16,1,0,1048576,9.364514,42,178,50,1,0
4621,1024,2,8,4,16,1,0,524288,6.756634,63,202,52,1,0
4622,1024,2,8,4,16,1,0,262144,11.656483,96,326,56,1,0
4626,1024,2,8,4,16,2,0,1048576,9.434983,41,177,60,1,0
4627,1024,2,8,4,16,2,0,524288,9.577881,81,273,62,1,0
4628,1024,2,8,4,16,2,0,262144,11.977051,170,367,66,1,0
4632,1024,2,8,4,16,4,0,1048576,10.804311,42,169,63,1,0
4633,1024,2,8,4,16,4,0,524288,8.691638,86,283,65,1,0
4634,1024,2,8,4,16,4,0,262144,11.942709,175,379,69,1,0
4638,1024,2,8,4,16,8,0,1048576,7.988212,42,169,64,1,0
4639,1024,2,8,4,16,8,0,524288,8.780654,77,283,66,1,0
4640,1024,2,8,4,16,8,0,262144,12.225759,161,379,70,1,0
4644,1024,2,8,4,16,16,0,1048576,9.125093,35,168,65,1,0
4645,1024,2,8,4,16,16,0,524288,10.994207,103,284,67,1,0
4646,1024,2,8,4,16,16,0,262144,7.430386,86,379,71,1,0
4650,1024,2,8,8,1,1,0,1048576,9.309334,37,154,86,1,0
4651,1024,2,8,8,1,1,0,524288,8.580834,64,208,88,1,0
4652,1024,2,8,8,1,1,0,262144,14.795652,121,332,92,1,0
4656,1024,2,8,8,1,2,0,1048576,12.882872,42,168,83,1,0
4657,1024,2,8,8,1,2,0,524288,10.31081,61,224,85,1,0
4658,1024,2,8,8,1,2,0,262144,9.686596,131,332,89,1,0
4662,1024,2,8,8,1,4,0,1048576,12.029558,43,157,86,1,0
4663,1024,2,8,8,1,4,0,524288,9.836652,66,231,88,1,0
4664,1024,2,8,8,1,4,0,262144,10.095052,100,354,92,1,0
4668,1024,2,8,8,1,8,0,1048576,10.710972,49,158,87,1,0
4669,1024,2,8,8,1,8,0,524288,7.776367,62,236,89,1,0
4670,1024,2,8,8,1,8,0,262144,14.965142,138,342,93,1,0
4674,1024,2,8,8,1,16,0,1048576,9.930918,47,158,88,1,0
4675,1024,2,8,8,1,16,0,524288,7.101034,67,236,90,1,0
4676,1024,2,8,8,1,16,0,262144,9.404428,101,351,94,1,0
4680,1024,2,8,8,2,1,0,1048576,13.502773,72,303,125,1,0
4681,1024,2,8,8,2,1,0,524288,11.530059,93,371,127,1,0
4682,1024,2,8,8,2,1,0,262144,12.690479,159,548,133,1,0
4686,1024,2,8,8,2,2,0,1048576,14.465717,58,259,39,1,0
4687,1024,2,8,8,2,2,0,524288,12.604388,78,298,41,1,0
4688,1024,2,8,8,2,2,0,262144,10.611451,116,427,48,1,0
4692,1024,2,8,8,2,4,0,1048576,9.260316,44,200,42,1,0
4693,1024,2,8,8,2,4,0,524288,13.775244,87,285,44,1,0
4694,1024,2,8,8,2,4,0,262144,11.652215,129,429,51,1,0
4698,1024,2,8,8,2,8,0,1048576,10.929007,42,228,43,1,0
4699,1024,2,8,8,2,8,0,524288,9.945229,69,293,45,1,0
4700,1024,2,8,8,2,8,0,262144,12.141103,108,414,52,1,0
4704,1024,2,8,8,2,16,0,1048576,12.865843,47,223,44,1,0
4705,1024,2,8,8,2,16,0,524288,8.759303,80,289,46,1,0
4706,1024,2,8,8,2,16,0,262144,10.582238,123,447,52,1,0
4710,1024,2,8,8,4,1,0,1048576,11.365551,51,268,58,1,0
4711,1024,2,8,8,4,1,0,524288,8.706283,98,383,60,1,0
4712,1024,2,8,8,4,1,0,262144,13.186747,155,571,64,1,0
4716,1024,2,8,8,4,2,0,1048576,13.837633,58,287,47,1,0
4717,1024,2,8,8,4,2,0,524288,18.312302,94,362,49,1,0
4718,1024,2,8,8,4,2,0,262144,14.300141,142,543,57,1,0
4722,1024,2,8,8,4,4,0,1048576,13.474821,60,263,50,1,0
4723,1024,2,8,8,4,4,0,524288,15.077553,94,373,52,1,0
4724,1024,2,8,8,4,4,0,262144,13.439903,136,537,59,1,0
4728,1024,2,8,8,4,8,0,1048576,12.590899,60,265,51,1,0
4729,1024,2,8,8,4,8,0,524288,13.312777,88,361,53,1,0
4730,1024,2,8,8,4,8,0,262144,13.547808,121,509,59,1,0
4734,1024,2,8,8,4,16,0,1048576,11.743667,66,291,52,1,0
4735,1024,2,8,8,4,16,0,524288,11.48043,97,424,54,1,0
4736,1024,2,8,8,4,16,0,262144,12.628802,138,557,62,1,0
4740,1024,2,8,8,8,1,0,1048576,12.277698,66,349,58,1,0
4741,1024,2,8,8,8,1,0,524288,12.745082,102,388,60,1,0
4742,1024,2,8,8,8,1,0,262144,14.927283,175,623,64,1,0
4746,1024,2,8,8,8,2,0,1048576,15.112284,55,254,47,1,0
4747,1024,2,8,8,8,2,0,524288,13.168255,92,330,49,1,0
4748,1024,2,8,8,8,2,0,262144,12.754632,142,505,53,1,0
4752,1024,2,8,8,8,4,0,1048576,13.7541,64,278,50,1,0
4753,1024,2,8,8,8,4,0,524288,16.271669,93,397,52,1,0
4754,1024,2,8,8,8,4,0,262144,14.117244,131,511,60,1,0
4758,1024,2,8,8,8,8,0,1048576,12.899733,62,278,51,1,0
4759,1024,2,8,8,8,8,0,524288,13.017247,105,392,53,1,0
4760,1024,2,8,8,8,8,0,262144,12.281943,141,497,60,1,0
4764,1024,2,8,8,8,16,0,1048576,10.21026,63,275,52,1,0
4765,1024,2,8,8,8,16,0,524288,12.102267,102,386,54,1,0
4766,1024,2,8,8,8,16,0,262144,13.411866,134,515,61,1,0
4770,1024,2,8,8,16,1,0,1048576,4.92744,41,178,48,1,0
4771,1024,2,8,8,16,1,0,524288,5.303663,81,239,50,1,0
4772,1024,2,8,8,16,1,0,262144,4.24379,126,412,58,1,0
4776,1024,2,8,8,16,2,0,1048576,8.060122,32,164,63,1,0
4777,1024,2,8,8,16,2,0,524288,5.622497,48,209,65,1,0
4778,1024,2,8,8,16,2,0,262144,10.596896,120,331,69,1,0
4782,1024,2,8,8,16,4,0,1048576,6.719707,36,155,66,1,0
4783,1024,2,8,8,16,4,0,524288,4.700597,60,219,68,1,0
4784,1024,2,8,8,16,4,0,262144,6.308576,101,344,72,1,0
4788,1024,2,8,8,16,8,0,1048576,6.533357,41,155,67,1,0
4789,1024,2,8,8,16,8,0,524288,5.948082,59,220,69,1,0
4790,1024,2,8,8,16,8,0,262144,6.517838,109,344,73,1,0
4794,1024,2,8,8,16,16,0,1048576,6.840383,39,165,92,1,0
4795,1024,2,8,8,16,16,0,524288,4.32737,86,263,94,1,0
4796,1024,2,8,8,16,16,0,262144,5.023877,125,342,98,1,0
4800,1024,4,1,1,1,1,0,1048576,7.435803,39,174,90,1,0
4801,1024,4,1,1,1,1,0,524288,6.178366,88,274,92,1,0
4802,1024,4,1,1,1,1,0,262144,6.439526,113,353,96,1,0
4806,1024,4,1,1,1,2,0,1048576,8.786277,36,167,93,1,0
4807,1024,4,1,1,1,2,0,524288,6.975121,71,278,95,1,0
4808,1024,4,1,1,1,2,0,262144,5.191372,127,363,99,1,0
4812,1024,4,1,1,1,4,0,1048576,6.579524,34,162,94,1,0
4813,1024,4,1,1,1,4,0,524288,6.969684,63,280,96,1,0
4814,1024,4,1,1,1,4,0,262144,5.998717,137,360,100,1,0
4818,1024,4,1,1,1,8,0,1048576,8.08697,47,257,48,1,0
4819,1024,4,1,1,1,8,0,524288,4.798011,87,303,50,1,0
4820,1024,4,1,1,1,8,0,262144,6.044806,126,526,54,1,0
4824,1024,4,1,1,1,16,0,1048576,11.340804,66,283,145,1,0
4825,1024,4,1,1,1,16,0,524288,9.370067,94,387,147,1,0
4826,1024,4,1,1,1,16,0,262144,10.784645,168,579,151,1,0
4830,1024,4,1,1,2,1,0,1048576,9.261069,62,338,148,1,0
4831,1024,4,1,1,2,1,0,524288,12.568104,98,406,150,1,0
4832,1024,4,1,1,2,1,0,262144,10.672497,138,570,154,1,0
4836,1024,4,1,1,2,2,0,1048576,10.019734,64,304,149,1,0
4837,1024,4,1,1,2,2,0,524288,12.797328,93,392,151,1,0
4838,1024,4,1,1,2,2,0,262144,11.42294,171,572,155,1,0
4842,1024,4,1,1,2,4,0,1048576,7.392521,54,286,56,1,0
4843,1024,4,1,1,2,4,0,524288,6.988394,105,348,58,1,0
4844,1024,4,1,1,2,4,0,262144,7.813845,161,611,66,1,0
4848,1024,4,1,1,2,8,0,1048576,11.476061,69,333,46,1,0
4849,1024,4,1,1,2,8,0,524288,10.455644,111,499,48,1,0
4850,1024,4,1,1,2,8,0,262144,11.033558,195,797,52,1,0
4854,1024,4,1,1,2,16,0,1048576,9.724554,71,339,49,1,0
4855,1024,4,1,1,2,16,0,524288,11.706919,108,519,51,1,0
4856,1024,4,1,1,2,16,0,262144,13.723542,202,726,59,1,0
4860,1024,4,1,1,4,1,0,1048576,9.214915,72,329,50,1,0
4861,1024,4,1,1,4,1,0,524288,10.338793,123,537,52,1,0
4862,1024,4,1,1,4,1,0,262144,9.325751,165,736,60,1,0
4866,1024,4,1,1,4,2,0,1048576,7.585928,55,233,56,1,0
4867,1024,4,1,1,4,2,0,524288,5.773818,79,316,58,1,0
4868,1024,4,1,1,4,2,0,262144,8.684373,200,722,62,1,0
4872,1024,4,1,1,4,4,0,1048576,9.749508,78,355,46,1,0
4873,1024,4,1,1,4,4,0,524288,8.206803,125,532,48,1,0
4874,1024,4,1,1,4,4,0,262144,12.213483,224,821,52,1,0
4878,1024,4,1,1,4,8,0,1048576,10.350249,69,361,49,1,0
4879,1024,4,1,1,4,8,0,524288,11.044529,117,543,51,1,0
4880,1024,4,1,1,4,8,0,262144,11.905527,194,792,55,1,0
4884,1024,4,1,1,4,16,0,1048576,8.906725,69,344,50,1,0
4885,1024,4,1,1,4,16,0,524288,12.140899,127,563,52,1,0
4886,1024,4,1,1,4,16,0,262144,9.788974,227,814,56,1,0
4890,1024,4,1,1,8,1,0,1048576,4.530838,40,155,75,1,0
4891,1024,4,1,1,8,1,0,524288,3.253365,74,210,77,1,0
4892,1024,4,1,1,8,1,0,262144,7.303537,102,327,81,1,0
4896,1024,4,1,1,8,2,0,1048576,4.850199,35,160,70,1,0
4897,1024,4,1,1,8,2,0,524288,4.069205,63,259,72,1,0
4898,1024,4,1,1,8,2,0,262144,4.570648,98,330,76,1,0
4902,1024,4,1,1,8,4,0,1048576,5.277134,37,149,73,1,0
4903,1024,4,1,1,8,4,0,524288,5.100726,51,228,75,1,0
4904,1024,4,1,1,8,4,0,262144,4.022114,116,353,79,1,0
4908,1024,4,1,1,8,8,0,1048576,6.532006,49,230,106,1,0
4909,1024,4,1,1,8,8,0,524288,5.462692,68,249,108,1,0
4910,1024,4,1,1,8,8,0,262144,5.656233,125,405,115,1,0
4914,1024,4,1,1,8,16,0,1048576,8.151776,48,243,105,1,0
4915,1024,4,1,1,8,16,0,524288,6.331341,96,363,107,1,0
4916,1024,4,1,1,8,16,0,262144,7.232823,146,481,114,1,0
4920,1024,4,1,1,16,1,0,1048576,6.111657,49,247,108,1,0
4921,1024,4,1,1,16,1,0,524288,8.750859,101,375,110,1,0
4922,1024,4,1,1,16,1,0,262144,7.205305,143,536,114,1,0
4926,1024,4,1,1,16,2,0,1048576,3.943236,42,175,55,1,0
4927,1024,4,1,1,16,2,0,524288,3.965815,91,314,57,1,0
4928,1024,4,1,1,16,2,0,262144,3.880338,146,566,68,1,0
4932,1024,4,1,1,16,4,0,1048576,7.001949,70,330,46,1,0
4933,1024,4,1,1,16,4,0,524288,7.229058,102,426,48,1,0
4934,1024,4,1,1,16,4,0,262144,7.896409,195,722,57,1,0
4938,1024,4,1,1,16,8,0,1048576,6.82033,64,325,49,1,0
4939,1024,4,1,1,16,8,0,524288,8.412861,121,471,51,1,0
4944,1024,4,1,1,16,16,0,1048576,5.639761,44,175,56,1,0
4945,1024,4,1,1,16,16,0,524288,4.836615,98,317,58,1,0
4946,1024,4,1,1,16,16,0,262144,4.057661,144,571,71,1,0
4950,1024,4,1,2,1,1,0,1048576,8.507697,93,485,47,1,0
4951,1024,4,1,2,1,1,0,524288,7.225428,128,528,49,1,0
4952,1024,4,1,2,1,1,0,262144,7.410606,196,830,54,1,0
4956,1024,4,1,2,1,2,0,1048576,7.991054,87,463,50,1,0
4957,1024,4,1,2,1,2,0,524288,7.737396,169,710,52,1,0
4958,1024,4,1,2,1,2,0,262144,7.586209,249,985,58,1,0
4962,1024,4,1,2,1,4,0,1048576,4.360812,46,185,56,1,0
4963,1024,4,1,2,1,4,0,524288,3.689918,73,290,58,1,0
4964,1024,4,1,2,1,4,0,262144,4.096325,138,568,71,1,0
4968,1024,4,1,2,1,8,0,1048576,8.88321,105,529,47,1,0
4969,1024,4,1,2,1,8,0,524288,8.680565,121,544,49,1,0
4970,1024,4,1,2,1,8,0,262144,7.644627,246,887,54,1,0
4974,1024,4,1,2,1,16,0,1048576,8.610835,104,500,50,1,0
4975,1024,4,1,2,1,16,0,524288,8.783858,177,691,52,1,0
4976,1024,4,1,2,1,16,0,262144,7.058667,241,1065,58,1,0
4980,1024,4,1,2,2,1,0,1048576,4.419492,43,212,89,1,0
4981,1024,4,1,2,2,1,0,524288,3.494451,96,311,91,1,0
4982,1024,4,1,2,2,1,0,262144,3.355963,101,340,98,1,0
4986,1024,4,1,2,2,2,0,1048576,3.826971,41,220,85,1,0
4987,1024,4,1,2,2,2,0,524288,4.103653,105,321,87,1,0
4988,1024,4,1,2,2,2,0,262144,3.9639,120,507,91,1,0
4992,1024,4,1,2,2,4,0,1048576,4.447293,38,191,45,1,0
4993,1024,4,1,2,2,4,0,524288,2.527482,90,313,47,1,0
4994,1024,4,1,2,2,4,0,262144,4.689286,133,562,58,1,0
4998,1024,4,1,2,2,8,0,1048576,5.775917,65,337,136,1,0
4999,1024,4,1,2,2,8,0,524288,6.747039,113,437,138,1,0
5000,1024,4,1,2,2,8,0,262144,6.706105,189,654,142,1,0
5004,1024,4,1,2,2,16,0,1048576,4.818114,73,256,53,1,0
5005,1024,4,1,2,2,16,0,524288,3.823303,89,354,55,1,0
5006,1024,4,1,2,2,16,0,262144,4.538492,171,769,65,1,0
5010,1024,4,1,2,4,1,0,1048576,6.38116,74,371,45,1,0
5011,1024,4,1,2,4,1,0,524288,4.543454,131,481,47,1,0
5012,1024,4,1,2,4,1,0,262144,5.44537,242,854,57,1,0
5016,1024,4,1,2,4,2,0,1048576,5.037119,57,237,54,1,0
5017,1024,4,1,2,4,2,0,524288,4.492675,96,372,56,1,0
5018,1024,4,1,2,4,2,0,262144,5.87059,242,831,63,1,0
5022,1024,4,1,2,4,4,0,1048576,6.355607,106,499,46,1,0
5023,1024,4,1,2,4,4,0,524288,6.277979,161,666,48,1,0
5024,1024,4,1,2,4,4,0,262144,5.908188,257,985,59,1,0
5028,1024,4,1,2,4,8,0,1048576,4.811217,60,256,54,1,0
5029,1024,4,1,2,4,8,0,524288,3.901132,83,350,56,1,0
5030,1024,4,1,2,4,8,0,262144,4.821971,246,887,67,1,0
5034,1024,4,1,2,4,16,0,1048576,7.589096,108,568,46,1,0
5035,1024,4,1,2,4,16,0,524288,5.944815,144,683,48,1,0
5036,1024,4,1,2,4,16,0,262144,6.397875,233,950,58,1,0
5040,1024,4,1,2,8,1,0,1048576,8.841933,41,157,86,1,0
5041,1024,4,1,2,8,1,0,524288,9.070799,57,210,88,1,0
5042,1024,4,1,2,8,1,0,262144,13.496601,127,320,92,1,0
5046,1024,4,1,2,8,2,0,1048576,11.277214,33,169,83,1,0
5047,1024,4,1,2,8,2,0,524288,8.509615,66,219,85,1,0
5048,1024,4,1,2,8,2,0,262144,18.004434,138,333,89,1,0
5052,1024,4,1,2,8,4,0,1048576,10.175365,42,157,86,1,0
5053,1024,4,1,2,8,4,0,524288,10.175365,49,231,88,1,0
5054,1024,4,1,2,8,4,0,262144,8.785593,126,357,92,1,0
5058,1024,4,1,2,8,8,0,1048576,9.471991,49,158,87,1,0
5059,1024,4,1,2,8,8,0,524288,8.780311,63,231,89,1,0
5060,1024,4,1,2,8,8,0,262144,8.138996,124,356,93,1,0
5064,1024,4,1,2,8,16,0,1048576,8.361319,44,158,88,1,0
5065,1024,4,1,2,8,16,0,524288,7.657139,61,234,90,1,0
5066,1024,4,1,2,8,16,0,262144,8.19021,111,345,94,1,0
5070,1024,4,1,2,16,1,0,1048576,11.397901,51,169,86,1,0
5071,1024,4,1,2,16,1,0,524288,9.479985,62,223,88,1,0
5072,1024,4,1,2,16,1,0,262144,7.742578,103,351,96,1,0
5076,1024,4,1,2,16,2,0,1048576,12.092993,52,170,83,1,0
5077,1024,4,1,2,16,2,0,524288,10.859628,58,233,85,1,0
5078,1024,4,1,2,16,2,0,262144,9.693948,113,358,93,1,0
5082,1024,4,1,2,16,4,0,1048576,10.402143,47,166,86,1,0
5083,1024,4,1,2,16,4,0,524288,9.438399,60,271,88,1,0
5084,1024,4,1,2,16,4,0,262144,9.473317,113,363,94,1,0
5088,1024,4,1,2,16,8,0,1048576,12.107527,45,167,87,1,0
5089,1024,4,1,2,16,8,0,524288,8.252995,65,245,89,1,0
5090,1024,4,1,2,16,8,0,262144,8.373869,115,363,97,1,0
5094,1024,4,1,2,16,16,0,1048576,11.424606,46,170,88,1,0
5095,1024,4,1,2,16,16,0,524288,10.295965,61,268,90,1,0
5096,1024,4,1,2,16,16,0,262144,8.910666,112,363,98,1,0
5100,1024,4,1,4,1,1,0,1048576,10.753387,52,176,94,1,0
5101,1024,4,1,4,1,1,0,524288,10.227809,75,235,96,1,0
5102,1024,4,1,4,1,1,0,262144,9.302405,113,356,102,1,0
5106,1024,4,1,4,1,2,0,1048576,13.627099,54,203,91,1,0
5107,1024,4,1,4,1,2,0,524288,11.340244,63,246,93,1,0
5108,1024,4,1,4,1,2,0,262144,12.65669,122,392,101,1,0
5112,1024,4,1,4,1,4,0,1048576,10.502968,53,182,94,1,0
5113,1024,4,1,4,1,4,0,524288,9.584351,57,244,96,1,0
5114,1024,4,1,4,1,4,0,262144,10.46804,115,374,104,1,0
5118,1024,4,1,4,1,8,0,1048576,10.495693,51,191,95,1,0
5119,1024,4,1,4,1,8,0,524288,11.57381,56,250,97,1,0
5120,1024,4,1,4,1,8,0,262144,11.214438,99,364,103,1,0
5124,1024,4,1,4,1,16,0,1048576,9.535513,51,192,96,1,0
5125,1024,4,1,4,1,16,0,524288,9.999616,75,256,98,1,0
5126,1024,4,1,4,1,16,0,262144,11.671705,112,364,105,1,0
5130,1024,4,1,4,2,1,0,1048576,9.821485,49,177,94,1,0
5131,1024,4,1,4,2,1,0,524288,7.674042,77,240,96,1,0
5132,1024,4,1,4,2,1,0,262144,9.615124,112,359,102,1,0
5136,1024,4,1,4,2,2,0,1048576,11.791545,54,204,91,1,0
5137,1024,4,1,4,2,2,0,524288,10.414925,76,260,93,1,0
5138,1024,4,1,4,2,2,0,262144,11.159654,115,387,97,1,0
5142,1024,4,1,4,2,4,0,1048576,8.948613,45,190,94,1,0
5143,1024,4,1,4,2,4,0,524288,11.75335,73,277,96,1,0
5144,1024,4,1,4,2,4,0,262144,11.526316,121,364,100,1,0
5148,1024,4,1,4,2,8,0,1048576,15.023042,51,184,95,1,0
5149,1024,4,1,4,2,8,0,524288,9.189144,84,243,97,1,0
5150,1024,4,1,4,2,8,0,262144,11.573754,122,379,101,1,0
5154,1024,4,1,4,2,16,0,1048576,10.012732,49,190,96,1,0
5155,1024,4,1,4,2,16,0,524288,9.601295,62,254,98,1,0
5156,1024,4,1,4,2,16,0,262144,12.125873,138,367,102,1,0
5160,1024,4,1,4,4,1,0,1048576,9.989127,45,191,94,1,0
5161,1024,4,1,4,4,1,0,524288,9.37972,77,241,96,1,0
5162,1024,4,1,4,4,1,0,262144,13.281219,117,366,100,1,0
5166,1024,4,1,4,4,2,0,1048576,13.56683,53,208,91,1,0
5167,1024,4,1,4,4,2,0,524288,13.0553,60,270,93,1,0
5168,1024,4,1,4,4,2,0,262144,11.983343,132,389,97,1,0
5172,1024,4,1,4,4,4,0,1048576,10.28634,50,191,94,1,0
5173,1024,4,1,4,4,4,0,524288,12.116575,56,259,96,1,0
5174,1024,4,1,4,4,4,0,262144,12.085139,120,371,100,1,0
5178,1024,4,1,4,4,8,0,1048576,12.853351,45,192,95,1,0
5179,1024,4,1,4,4,8,0,524288,11.069936,63,260,97,1,0
5180,1024,4,1,4,4,8,0,262144,11.311755,114,370,101,1,0
5184,1024,4,1,4,4,16,0,1048576,9.624312,43,200,96,1,0
5185,1024,4,1,4,4,16,0,524288,8.712569,63,267,98,1,0
5186,1024,4,1,4,4,16,0,262144,9.37745,124,395,102,1,0
5190,1024,4,1,4,8,1,0,1048576,4.578886,36,164,92,1,0
5191,1024,4,1,4,8,1,0,524288,6.810287,64,263,94,1,0
5192,1024,4,1,4,8,1,0,262144,5.718234,120,341,98,1,0
5196,1024,4,1,4,8,2,0,1048576,6.502398,41,173,90,1,0
5197,1024,4,1,4,8,2,0,524288,6.514489,92,272,92,1,0
5198,1024,4,1,4,8,2,0,262144,6.446781,127,354,96,1,0
5202,1024,4,1,4,8,4,0,1048576,7.034503,46,167,93,1,0
5203,1024,4,1,4,8,4,0,524288,7.029935,108,302,95,1,0
5204,1024,4,1,4,8,4,0,262144,6.758148,136,364,99,1,0
5208,1024,4,1,4,8,8,0,1048576,5.745999,33,160,94,1,0
5209,1024,4,1,4,8,8,0,524288,6.486417,67,298,96,1,0
5210,1024,4,1,4,8,8,0,262144,5.22948,136,364,100,1,0
5214,1024,4,1,4,8,16,0,1048576,7.009997,36,171,92,1,0
5215,1024,4,1,4,8,16,0,524288,6.915412,65,253,94,1,0
5216,1024,4,1,4,8,16,0,262144,5.449353,102,357,102,1,0
5220,1024,4,1,4,16,1,0,1048576,8.347218,43,178,90,1,0
5221,1024,4,1,4,16,1,0,524288,6.282177,66,258,92,1,0
5222,1024,4,1,4,16,1,0,262144,6.826245,110,366,100,1,0
5226,1024,4,1,4,16,2,0,1048576,6.792212,44,174,93,1,0
5227,1024,4,1,4,16,2,0,524288,5.716512,68,269,95,1,0
5228,1024,4,1,4,16,2,0,262144,6.070511,101,361,101,1,0
5232,1024,4,1,4,16,4,0,1048576,7.035981,43,173,94,1,0
5233,1024,4,1,4,16,4,0,524288,5.610607,69,275,96,1,0
5234,1024,4,1,4,16,4,0,262144,6.430807,104,361,104,1,0
5238,1024,4,1,4,16,8,0,1048576,7.236978,44,189,100,1,0
5239,1024,4,1,4,16,8,0,524288,5.765925,65,247,102,1,0
5240,1024,4,1,4,16,8,0,262144,5.251917,100,358,108,1,0
5244,1024,4,1,4,16,16,0,1048576,10.259393,56,232,98,1,0
5245,1024,4,1,4,16,16,0,524288,8.430555,77,311,100,1,0
5246,1024,4,1,4,16,16,0,262144,7.98786,103,409,108,1,0
5250,1024,4,1,8,1,1,0,1048576,8.207289,50,227,101,1,0
5251,1024,4,1,8,1,1,0,524288,7.32761,83,282,103,1,0
5252,1024,4,1,8,1,1,0,262144,10.286529,131,473,111,1,0
5256,1024,4,1,8,1,2,0,1048576,7.356346,46,211,102,1,0
5257,1024,4,1,8,1,2,0,524288,9.438833,87,286,104,1,0
5258,1024,4,1,8,1,2,0,262144,11.767493,108,387,110,1,0
5262,1024,4,1,8,1,4,0,1048576,7.064871,42,183,100,1,0
5263,1024,4,1,8,1,4,0,524288,5.79384,61,253,102,1,0
5264,1024,4,1,8,1,4,0,262144,5.423929,101,360,106,1,0
5268,1024,4,1,8,1,8,0,1048576,8.164399,43,213,98,1,0
5269,1024,4,1,8,1,8,0,524288,7.55721,94,320,100,1,0
5270,1024,4,1,8,1,8,0,262144,8.278096,131,411,108,1,0
5274,1024,4,1,8,1,16,0,1048576,8.225509,51,218,101,1,0
5275,1024,4,1,8,1,16,0,524288,9.516456,94,298,103,1,0
5276,1024,4,1,8,1,16,0,262144,11.488294,141,385,109,1,0
5280,1024,4,1,8,2,1,0,1048576,8.55388,49,236,102,1,0
5281,1024,4,1,8,2,1,0,524288,7.396212,83,289,104,1,0
5282,1024,4,1,8,2,1,0,262144,9.90671,124,415,112,1,0
5286,1024,4,1,8,2,2,0,1048576,7.673475,41,203,100,1,0
5287,1024,4,1,8,2,2,0,524288,5.103463,80,250,102,1,0
5288,1024,4,1,8,2,2,0,262144,6.049743,117,366,108,1,0
5292,1024,4,1,8,2,4,0,1048576,9.729512,46,231,98,1,0
5293,1024,4,1,8,2,4,0,524288,8.345802,96,317,100,1,0
5294,1024,4,1,8,2,4,0,262144,9.644844,119,412,108,1,0
5298,1024,4,1,8,2,8,0,1048576,7.697677,51,213,101,1,0
5299,1024,4,1,8,2,8,0,524288,9.457016,76,265,103,1,0
5300,1024,4,1,8,2,8,0,262144,8.942924,129,395,107,1,0
5304,1024,4,1,8,2,16,0,1048576,7.562515,49,204,102,1,0
5305,1024,4,1,8,2,16,0,524288,9.052841,71,266,104,1,0
5306,1024,4,1,8,2,16,0,262144,8.928647,113,385,111,1,0
5310,1024,4,1,8,4,1,0,1048576,5.757842,39,205,106,1,0
5311,1024,4,1,8,4,1,0,524288,5.230443,82,256,108,1,0
5312,1024,4,1,8,4,1,0,262144,5.412694,133,412,112,1,0
5316,1024,4,1,8,4,2,0,1048576,6.981247,53,258,105,1,0
5317,1024,4,1,8,4,2,0,524288,6.268447,104,361,107,1,0
5318,1024,4,1,8,4,2,0,262144,6.682499,163,497,111,1,0
5322,1024,4,1,8,4,4,0,1048576,6.429168,51,232,108,1,0
5323,1024,4,1,8,4,4,0,524288,8.561024,95,369,110,1,0
5324,1024,4,1,8,4,4,0,262144,7.741209,133,493,117,1,0
5328,1024,4,1,8,4,8,0,1048576,5.32861,43,216,106,1,0
5329,1024,4,1,8,4,8,0,524288,4.448035,114,336,108,1,0
5330,1024,4,1,8,4,8,0,262144,6.144674,126,455,116,1,0
5334,1024,4,1,8,4,16,0,1048576,6.060319,51,280,38,1,0
5335,1024,4,1,8,4,16,0,524288,5.256702,95,342,40,1,0
5336,1024,4,1,8,4,16,0,262144,5.433149,135,496,46,1,0
5340,1024,4,1,8,8,1,0,1048576,5.688088,57,284,41,1,0
5341,1024,4,1,8,8,1,0,524288,7.146228,96,358,43,1,0
5342,1024,4,1,8,8,1,0,262144,6.521311,153,506,49,1,0
5346,1024,4,1,8,8,2,0,1048576,6.1082,52,247,47,1,0
5347,1024,4,1,8,8,2,0,524288,5.202863,102,350,49,1,0
5348,1024,4,1,8,8,2,0,262144,7.026447,130,515,53,1,0
5352,1024,4,1,8,8,4,0,1048576,7.79612,65,288,113,1,0
5353,1024,4,1,8,8,4,0,524288,7.345134,99,357,115,1,0
5354,1024,4,1,8,8,4,0,262144,6.679142,162,522,121,1,0
5358,1024,4,1,8,8,8,0,1048576,6.358845,57,266,116,1,0
5359,1024,4,1,8,8,8,0,524288,6.98414,116,372,118,1,0
5360,1024,4,1,8,8,8,0,262144,7.33881,132,550,124,1,0
5364,1024,4,1,8,8,16,0,1048576,4.825187,63,257,47,1,0
