n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,obj1,obj2,FF
4441,32,1,2,5,57600,0,0.257092,16932.496,879
4442,32,1,2,5,28800,0,0.303183,18927.496,909
4445,32,1,3,1,460800,0,0.240178,10241.798,574
4446,32,1,3,1,230400,0,0.240518,10495.296,579
4447,32,1,3,1,115200,0,0.230153,11525.514,615
4448,32,1,3,1,57600,0,0.235372,12523.28,620
4449,32,1,3,1,28800,0,0.240202,15345.008,716
4450,32,1,3,1,14400,0,0.242013,18935.477,833
4451,32,1,3,1,7200,0,0.248,25508.602,1000
4452,32,1,3,2,460800,0,0.23574,11457.95,664
4453,32,1,3,2,230400,0,0.240809,12588.45,685
4454,32,1,3,2,115200,0,0.229348,12600.952,696
4455,32,1,3,2,57600,0,0.238163,14200.942,743
4456,32,1,3,2,28800,0,0.267602,15993.782,769
4457,32,1,3,2,14400,0,0.24332,25569.516,942
4459,32,1,3,3,460800,0,0.263729,13007.666,753
4460,32,1,3,3,230400,0,0.242638,13342.028,750
4461,32,1,3,3,115200,0,0.242864,14320.11,800
4462,32,1,3,3,57600,0,0.259606,15315.216,821
4463,32,1,3,3,28800,0,0.300905,16690.969,838
4464,32,1,3,3,14400,0,0.272838,21223.607,875
4466,32,1,3,4,460800,0,0.231109,14093.478,796
4467,32,1,3,4,230400,0,0.237748,13969.522,800
4468,32,1,3,4,115200,0,0.236324,15431.99,840
4469,32,1,3,4,57600,0,0.233759,17818.543,878
4470,32,1,3,4,28800,0,0.234492,27343.203,1706
4473,32,1,3,5,460800,0,0.26195,13624.254,817
4474,32,1,3,5,230400,0,0.237444,14222.754,815
4475,32,1,3,5,115200,0,0.24936,15870.624,864
4476,32,1,3,5,57600,0,0.257092,16932.496,879
4477,32,1,3,5,28800,0,0.303183,18927.496,909
4480,32,1,4,1,460800,0,0.240178,10241.798,574
4481,32,1,4,1,230400,0,0.240518,10495.296,579
4482,32,1,4,1,115200,0,0.230153,11525.514,615
4483,32,1,4,1,57600,0,0.235372,12523.28,620
4484,32,1,4,1,28800,0,0.240202,15345.008,716
4485,32,1,4,1,14400,0,0.242013,18935.477,833
4486,32,1,4,1,7200,0,0.248,25508.602,1000
4487,32,1,4,2,460800,0,0.23574,11457.95,664
4488,32,1,4,2,230400,0,0.240809,12588.45,685
4489,32,1,4,2,115200,0,0.229348,12600.952,696
4490,32,1,4,2,57600,0,0.238163,14200.942,743
4491,32,1,4,2,28800,0,0.267602,15993.782,769
4492,32,1,4,2,14400,0,0.24332,25569.516,942
4494,32,1,4,3,460800,0,0.263729,13007.666,753
4495,32,1,4,3,230400,0,0.242638,13342.028,750
4496,32,1,4,3,115200,0,0.242864,14320.11,800
4497,32,1,4,3,57600,0,0.259606,15315.216,821
4498,32,1,4,3,28800,0,0.300905,16690.969,838
4499,32,1,4,3,14400,0,0.272838,21223.607,875
4501,32,1,4,4,460800,0,0.231109,14093.478,796
4502,32,1,4,4,230400,0,0.237748,13969.522,800
4503,32,1,4,4,115200,0,0.236324,15431.99,840
4504,32,1,4,4,57600,0,0.233759,17818.543,878
4505,32,1,4,4,28800,0,0.234492,27343.203,1706
4508,32,1,4,5,460800,0,0.26195,13624.254,817
4509,32,1,4,5,230400,0,0.237444,14222.754,815
4510,32,1,4,5,115200,0,0.24936,15870.624,864
4511,32,1,4,5,57600,0,0.257092,16932.496,879
4512,32,1,4,5,28800,0,0.303183,18927.496,909
4515,32,1,5,1,460800,0,0.240178,10241.798,574
4516,32,1,5,1,230400,0,0.240518,10495.296,579
4517,32,1,5,1,115200,0,0.230153,11525.514,615
4518,32,1,5,1,57600,0,0.235372,12523.28,620
4519,32,1,5,1,28800,0,0.240202,15345.008,716
4520,32,1,5,1,14400,0,0.242013,18935.477,833
4521,32,1,5,1,7200,0,0.248,25508.602,1000
4522,32,1,5,2,460800,0,0.23574,11457.95,664
4523,32,1,5,2,230400,0,0.240809,12588.45,685
4524,32,1,5,2,115200,0,0.229348,12600.952,696
4525,32,1,5,2,57600,0,0.238163,14200.942,743
4526,32,1,5,2,28800,0,0.267602,15993.782,769
4527,32,1,5,2,14400,0,0.24332,25569.516,942
4529,32,1,5,3,460800,0,0.263729,13007.666,753
4530,32,1,5,3,230400,0,0.242638,13342.028,750
4531,32,1,5,3,115200,0,0.242864,14320.11,800
4532,32,1,5,3,57600,0,0.259606,15315.216,821
4533,32,1,5,3,28800,0,0.300905,16690.969,838
4534,32,1,5,3,14400,0,0.272838,21223.607,875
4536,32,1,5,4,460800,0,0.231109,14093.478,796
4537,32,1,5,4,230400,0,0.237748,13969.522,800
4538,32,1,5,4,115200,0,0.236324,15431.99,840
4539,32,1,5,4,57600,0,0.233759,17818.543,878
4540,32,1,5,4,28800,0,0.234492,27343.203,1706
4543,32,1,5,5,460800,0,0.26195,13624.254,817
4544,32,1,5,5,230400,0,0.237444,14222.754,815
4545,32,1,5,5,115200,0,0.24936,15870.624,864
4546,32,1,5,5,57600,0,0.257092,16932.496,879
4547,32,1,5,5,28800,0,0.303183,18927.496,909
4550,32,2,1,1,460800,0,0.20236,13536.74,870
4551,32,2,1,1,230400,0,0.200707,14460.026,873
4552,32,2,1,1,115200,0,0.205244,14167.426,901
4553,32,2,1,1,57600,0,0.207894,15434.384,949
4554,32,2,1,1,28800,0,0.20429,15734.432,973
4555,32,2,1,1,14400,0,0.20253,18863.123,1198
4556,32,2,1,1,7200,0,0.210734,20659.156,1255
4557,32,2,1,2,460800,0,0.203675,16982.504,1073
4558,32,2,1,2,230400,0,0.200982,17283.615,1073
4559,32,2,1,2,115200,0,0.20713,18113.27,1095
4560,32,2,1,2,57600,0,0.200919,19736.934,1183
4561,32,2,1,2,28800,0,0.211984,20522.697,1202
4562,32,2,1,2,14400,0,0.20306,22111.516,1358
4564,32,2,1,3,460800,0,0.209971,18106.887,1168
4565,32,2,1,3,230400,0,0.202975,17812.955,1171
4566,32,2,1,3,115200,0,0.205625,18490.99,1210
4567,32,2,1,3,57600,0,0.204184,20951.756,1273
4568,32,2,1,3,28800,0,0.208169,22081.725,1347
4569,32,2,1,3,14400,0,0.202572,23289.098,1503
4571,32,2,1,4,460800,0,0.210057,20395.018,1247
4572,32,2,1,4,230400,0,0.202502,20606.488,1244
4573,32,2,1,4,115200,0,0.205697,21451.037,1244
4574,32,2,1,4,57600,0,0.21048,22443.484,1287
4575,32,2,1,4,28800,0,0.209184,26982.508,1432
4576,32,2,1,4,14400,0,0.208914,29285.27,1580
4578,32,2,1,5,460800,0,0.20342,19360.277,1296
4579,32,2,1,5,230400,0,0.205074,20517.91,1299
4580,32,2,1,5,115200,0,0.201279,20284.361,1338
4581,32,2,1,5,57600,0,0.211519,21621.811,1411
4582,32,2,1,5,28800,0,0.207915,23177.645,1491
4585,32,2,2,1,460800,0,0.19504,12989.312,777
4586,32,2,2,1,230400,0,0.207744,13507.48,775
4587,32,2,2,1,115200,0,0.206783,14956.116,816
4588,32,2,2,1,57600,0,0.202127,17191.58,881
4589,32,2,2,1,28800,0,0.206155,21827.693,1001
4590,32,2,2,1,14400,0,0.204459,29024.59,1237
4592,32,2,2,2,460800,0,0.208508,16211.37,998
4593,32,2,2,2,230400,0,0.195937,16597.867,1014
4594,32,2,2,2,115200,0,0.209943,17343.998,1018
4595,32,2,2,2,57600,0,0.20546,22081.191,1348
4596,32,2,2,2,28800,0,0.217836,22982.4,1143
4597,32,2,2,2,14400,0,0.20663,29756.889,1215
4599,32,2,2,3,460800,0,0.225629,17968.832,1096
4600,32,2,2,3,230400,0,0.206051,18922.975,1136
4601,32,2,2,3,115200,0,0.199002,23288.566,1353
4602,32,2,2,3,57600,0,0.234765,24342.725,1270
4603,32,2,2,3,28800,0,0.236014,28529.83,1367
4606,32,2,2,4,460800,0,0.207692,19372.248,1201
4607,32,2,2,4,230400,0,0.204834,21198.072,1240
4608,32,2,2,4,115200,0,0.212903,21635.109,1239
4609,32,2,2,4,57600,0,0.204258,24456.307,1308
4613,32,2,2,5,460800,0,0.215328,19762.736,1225
4614,32,2,2,5,230400,0,0.203649,20234.619,1269
4615,32,2,2,5,115200,0,0.205135,24567.494,1467
4620,32,2,3,1,460800,0,0.19504,12989.312,777
4621,32,2,3,1,230400,0,0.207744,13507.48,775
4622,32,2,3,1,115200,0,0.206783,14956.116,816
4623,32,2,3,1,57600,0,0.202127,17191.58,881
4624,32,2,3,1,28800,0,0.206155,21827.693,1001
4625,32,2,3,1,14400,0,0.204459,29024.59,1237
4627,32,2,3,2,460800,0,0.208508,16211.37,998
4628,32,2,3,2,230400,0,0.195937,16597.867,1014
4629,32,2,3,2,115200,0,0.209943,17343.998,1018
4630,32,2,3,2,57600,0,0.20546,22081.191,1348
4631,32,2,3,2,28800,0,0.217836,22982.4,1143
4632,32,2,3,2,14400,0,0.20663,29756.889,1215
4634,32,2,3,3,460800,0,0.225629,17968.832,1096
4635,32,2,3,3,230400,0,0.206051,18922.975,1136
4636,32,2,3,3,115200,0,0.199002,23288.566,1353
4637,32,2,3,3,57600,0,0.234765,24342.725,1270
4638,32,2,3,3,28800,0,0.236014,28529.83,1367
4641,32,2,3,4,460800,0,0.207692,19372.248,1201
4642,32,2,3,4,230400,0,0.204834,21198.072,1240
4643,32,2,3,4,115200,0,0.212903,21635.109,1239
4644,32,2,3,4,57600,0,0.204258,24456.307,1308
4648,32,2,3,5,460800,0,0.215328,19762.736,1225
4649,32,2,3,5,230400,0,0.203649,20234.619,1269
4650,32,2,3,5,115200,0,0.205135,24567.494,1467
4655,32,2,4,1,460800,0,0.19504,12989.312,777
4656,32,2,4,1,230400,0,0.207744,13507.48,775
4657,32,2,4,1,115200,0,0.206783,14956.116,816
4658,32,2,4,1,57600,0,0.202127,17191.58,881
4659,32,2,4,1,28800,0,0.206155,21827.693,1001
4660,32,2,4,1,14400,0,0.204459,29024.59,1237
4662,32,2,4,2,460800,0,0.208508,16211.37,998
4663,32,2,4,2,230400,0,0.195937,16597.867,1014
4664,32,2,4,2,115200,0,0.209943,17343.998,1018
4665,32,2,4,2,57600,0,0.20546,22081.191,1348
4666,32,2,4,2,28800,0,0.217836,22982.4,1143
4667,32,2,4,2,14400,0,0.20663,29756.889,1215
4669,32,2,4,3,460800,0,0.225629,17968.832,1096
4670,32,2,4,3,230400,0,0.206051,18922.975,1136
4671,32,2,4,3,115200,0,0.199002,23288.566,1353
4676,32,2,4,4,460800,0,0.207692,19372.248,1201
4677,32,2,4,4,230400,0,0.204834,21198.072,1240
4678,32,2,4,4,115200,0,0.212903,21635.109,1239
4679,32,2,4,4,57600,0,0.204258,24456.307,1308
4683,32,2,4,5,460800,0,0.215328,19762.736,1225
4684,32,2,4,5,230400,0,0.203649,20234.619,1269
4685,32,2,4,5,115200,0,0.205135,24567.494,1467
4690,32,2,5,1,460800,0,0.19504,12989.312,777
4691,32,2,5,1,230400,0,0.207744,13507.48,775
4692,32,2,5,1,115200,0,0.206783,14956.116,816
4693,32,2,5,1,57600,0,0.202127,17191.58,881
4694,32,2,5,1,28800,0,0.206155,21827.693,1001
4695,32,2,5,1,14400,0,0.204459,29024.59,1237
4697,32,2,5,2,460800,0,0.208508,16211.37,998
4698,32,2,5,2,230400,0,0.195937,16597.867,1014
4699,32,2,5,2,115200,0,0.209943,17343.998,1018
4700,32,2,5,2,57600,0,0.20546,22081.191,1348
4701,32,2,5,2,28800,0,0.217836,22982.4,1143
4704,32,2,5,3,460800,0,0.225629,17968.832,1096
4705,32,2,5,3,230400,0,0.206051,18922.975,1136
4706,32,2,5,3,115200,0,0.199002,23288.566,1353
4707,32,2,5,3,57600,0,0.234765,24342.725,1270
4708,32,2,5,3,28800,0,0.236014,28529.83,1367
4711,32,2,5,4,460800,0,0.207692,19372.248,1201
4712,32,2,5,4,230400,0,0.204834,21198.072,1240
4713,32,2,5,4,115200,0,0.212903,21635.109,1239
4714,32,2,5,4,57600,0,0.204258,24456.307,1308
4718,32,2,5,5,460800,0,0.215328,19762.736,1225
4719,32,2,5,5,230400,0,0.203649,20234.619,1269
4720,32,2,5,5,115200,0,0.205135,24567.494,1467
4725,32,3,1,1,460800,0,0.222074,19068.742,1244
4726,32,3,1,1,230400,0,0.222052,19126.465,1256
4727,32,3,1,1,115200,0,0.211687,19047.994,1288
4728,32,3,1,1,57600,0,0.214886,20290.48,1343
4729,32,3,1,1,28800,0,0.237357,19862.486,1315
4730,32,3,1,1,14400,0,0.221846,23061.668,1501
4731,32,3,1,1,7200,0,0.259613,21460.613,1341
4732,32,3,1,2,460800,0,0.213322,24426.779,1566
4733,32,3,1,2,230400,0,0.209267,24236.059,1578
4734,32,3,1,2,115200,0,0.210597,25284.631,1608
4735,32,3,1,2,57600,0,0.213194,27159.133,1687
4736,32,3,1,2,28800,0,0.214116,27432.314,1741
4737,32,3,1,2,14400,0,0.209396,30452.744,1910
4739,32,3,1,3,460800,0,0.223385,24937.234,1561
4740,32,3,1,3,230400,0,0.224084,25487.588,1573
4741,32,3,1,3,115200,0,0.224872,25672.457,1605
4742,32,3,1,3,57600,0,0.216626,26664.639,1644
4743,32,3,1,3,28800,0,0.21675,29982.723,1770
4744,32,3,1,3,14400,0,0.222239,30108.273,1801
4746,32,3,1,4,460800,0,0.215788,29027.25,1819
4747,32,3,1,4,230400,0,0.210921,28848.764,1831
4748,32,3,1,4,115200,0,0.216329,30250.584,1864
4749,32,3,1,4,57600,0,0.221871,32015.76,1968
4750,32,3,1,4,28800,0,0.215653,33765.508,2057
4753,32,3,1,5,460800,0,0.221376,28545.258,1882
4754,32,3,1,5,230400,0,0.218965,28971.391,1894
4755,32,3,1,5,115200,0,0.22284,27957.133,1926
4756,32,3,1,5,57600,0,0.213985,29977.137,1981
4757,32,3,1,5,28800,0,0.216557,34438.754,2104
4760,32,3,2,1,460800,0,0.235269,17405.178,1076
4761,32,3,2,1,230400,0,0.234095,18087.734,1092
4762,32,3,2,1,115200,0,0.219101,20009.85,1179
4763,32,3,2,1,57600,0,0.22818,22612.66,1272
4764,32,3,2,1,28800,0,0.253743,24140.83,1295
4765,32,3,2,1,14400,0,0.243742,27845.678,1230
4767,32,3,2,2,460800,0,0.210284,23659.369,1458
4768,32,3,2,2,230400,0,0.206725,24695.973,1474
4769,32,3,2,2,115200,0,0.209054,25911.857,1525
4770,32,3,2,2,57600,0,0.210987,29402.576,1627
4771,32,3,2,2,28800,0,0.215205,32683.42,1734
4774,32,3,2,3,460800,0,0.228024,23750.342,1498
4775,32,3,2,3,230400,0,0.220488,24389.807,1517
4776,32,3,2,3,115200,0,0.218898,25716.613,1574
4777,32,3,2,3,57600,0,0.225189,29691.984,1705
4778,32,3,2,3,28800,0,0.220834,35960.539,1880
4781,32,3,2,4,460800,0,0.220461,28355.334,1704
4782,32,3,2,4,230400,0,0.223433,30162.805,1729
4783,32,3,2,4,115200,0,0.221106,30635.486,1777
4784,32,3,2,4,57600,0,0.221722,33596.066,1823
4788,32,3,2,5,460800,0,0.223848,25568.719,1771
4789,32,3,2,5,230400,0,0.226452,26599.201,1790
4790,32,3,2,5,115200,0,0.225623,28220.205,1857
4791,32,3,2,5,57600,0,0.222558,31230.795,1984
4795,32,3,3,1,460800,0,0.212579,18748.213,1108
4796,32,3,3,1,230400,0,0.218135,19325.697,1130
4797,32,3,3,1,115200,0,0.218157,21147,1198
4798,32,3,3,1,57600,0,0.221769,23536.479,1288
4799,32,3,3,1,28800,0,0.226117,29347.514,1538
4800,32,3,3,1,14400,0,0.212623,45599.848,1998
4802,32,3,3,2,460800,0,0.216302,23315.697,1347
4803,32,3,3,2,230400,0,0.213335,24872.596,1457
4804,32,3,3,2,115200,0,0.20129,27255.689,1436
4805,32,3,3,2,57600,0,0.222658,28189.615,1436
4806,32,3,3,2,28800,0,0.238002,32137.854,1692
4809,32,3,3,3,460800,0,0.247295,24499.398,1460
4810,32,3,3,3,230400,0,0.222714,27568.24,1626
4812,32,3,3,3,57600,0,0.238779,28674.268,1659
4816,32,3,3,4,460800,0,0.223191,26942.607,1620
4817,32,3,3,4,230400,0,0.204978,27983.998,1640
4818,32,3,3,4,115200,0,0.218335,31579.254,1693
4823,32,3,3,5,460800,0,0.238945,28089.865,1699
4830,32,3,4,1,460800,0,0.212579,18748.213,1108
4831,32,3,4,1,230400,0,0.218135,19325.697,1130
4832,32,3,4,1,115200,0,0.218157,21147,1198
4833,32,3,4,1,57600,0,0.221769,23536.479,1288
4834,32,3,4,1,28800,0,0.226117,29347.514,1538
4835,32,3,4,1,14400,0,0.212623,45599.848,1998
4837,32,3,4,2,460800,0,0.216302,23315.697,1347
4838,32,3,4,2,230400,0,0.213335,24872.596,1457
4839,32,3,4,2,115200,0,0.20129,27255.689,1436
4840,32,3,4,2,57600,0,0.222658,28189.615,1436
4841,32,3,4,2,28800,0,0.238002,32137.854,1692
4844,32,3,4,3,460800,0,0.247295,24499.398,1460
4845,32,3,4,3,230400,0,0.222714,27568.24,1626
4847,32,3,4,3,57600,0,0.238779,28674.268,1659
4851,32,3,4,4,460800,0,0.223191,26942.607,1620
4852,32,3,4,4,230400,0,0.204978,27983.998,1640
4853,32,3,4,4,115200,0,0.218335,31579.254,1693
4858,32,3,4,5,460800,0,0.238945,28089.865,1699
4865,32,3,5,1,460800,0,0.212579,18748.213,1108
4866,32,3,5,1,230400,0,0.218135,19325.697,1130
4867,32,3,5,1,115200,0,0.218157,21147,1198
4868,32,3,5,1,57600,0,0.221769,23536.479,1288
4869,32,3,5,1,28800,0,0.226117,29347.514,1538
4870,32,3,5,1,14400,0,0.212623,45599.848,1998
4872,32,3,5,2,460800,0,0.216302,23315.697,1347
4873,32,3,5,2,230400,0,0.213335,24872.596,1457
4874,32,3,5,2,115200,0,0.20129,27255.689,1436
4876,32,3,5,2,28800,0,0.238002,32137.854,1692
4879,32,3,5,3,460800,0,0.247295,24499.398,1460
4880,32,3,5,3,230400,0,0.222714,27568.24,1626
4882,32,3,5,3,57600,0,0.238779,28674.268,1659
4886,32,3,5,4,460800,0,0.223191,26942.607,1620
4887,32,3,5,4,230400,0,0.204978,27983.998,1640
4888,32,3,5,4,115200,0,0.218335,31579.254,1693
4893,32,3,5,5,460800,0,0.238945,28089.865,1699
4900,32,4,1,1,460800,0,0.210343,20539.189,1445
4901,32,4,1,1,230400,0,0.211897,21033.949,1453
4902,32,4,1,1,115200,0,0.20581,20494.236,1487
4903,32,4,1,1,57600,0,0.214789,21646.549,1537
4904,32,4,1,1,28800,0,0.218065,22732.627,1543
4905,32,4,1,1,14400,0,0.215113,24241.111,1732
4906,32,4,1,1,7200,0,0.204623,28245.742,2000
4907,32,4,1,2,460800,0,0.207442,26023.578,1887
4908,32,4,1,2,230400,0,0.208164,25758.377,1894
4909,32,4,1,2,115200,0,0.21203,26450.242,1920
4910,32,4,1,2,57600,0,0.209099,29202.545,1991
4911,32,4,1,2,28800,0,0.202663,31135.033,2031
4912,32,4,1,2,14400,0,0.21084,33708.316,2227
4914,32,4,1,3,460800,0,0.21289,27687.143,2018
4915,32,4,1,3,230400,0,0.214271,28500.836,2027
4916,32,4,1,3,115200,0,0.209328,28592.34,2064
4917,32,4,1,3,57600,0,0.214638,31846.584,2135
4918,32,4,1,3,28800,0,0.211098,31878.504,2222
4919,32,4,1,3,14400,0,0.213257,35300.859,2439
4921,32,4,1,4,460800,0,0.200761,33624.527,2216
4922,32,4,1,4,230400,0,0.207488,31668.363,2221
4923,32,4,1,4,115200,0,0.207912,33316.5,2245
4924,32,4,1,4,57600,0,0.208804,36241.172,2319
4925,32,4,1,4,28800,0,0.201928,38053.695,2360
4928,32,4,1,5,460800,0,0.206479,30727.521,2291
4929,32,4,1,5,230400,0,0.215458,30881.803,2300
4930,32,4,1,5,115200,0,0.209544,32451.201,2336
4931,32,4,1,5,57600,0,0.200716,35654.906,2425
4935,32,4,2,1,460800,0,0.201924,19806.893,1340
4936,32,4,2,1,230400,0,0.20756,19781.889,1338
4937,32,4,2,1,115200,0,0.214204,20301.652,1380
4938,32,4,2,1,57600,0,0.208139,21785.932,1480
4939,32,4,2,1,28800,0,0.20501,23496.047,1563
4940,32,4,2,1,14400,0,0.202674,27207.012,1823
4942,32,4,2,2,460800,0,0.202547,26309.527,1813
4943,32,4,2,2,230400,0,0.206532,26134.5,1813
4944,32,4,2,2,115200,0,0.202568,26684.057,1844
4945,32,4,2,2,57600,0,0.207102,28911.539,1882
4946,32,4,2,2,28800,0,0.200017,30122.105,1950
4949,32,4,2,3,460800,0,0.203938,27279.896,1945
4950,32,4,2,3,230400,0,0.206789,27176.688,1948
4951,32,4,2,3,115200,0,0.208117,27478.066,1958
4952,32,4,2,3,57600,0,0.211975,29507.912,2065
4953,32,4,2,3,28800,0,0.213904,30808.387,2151
4956,32,4,2,4,460800,0,0.207292,31475.514,2123
4957,32,4,2,4,230400,0,0.210494,31550.525,2111
4958,32,4,2,4,115200,0,0.208704,32748.059,2137
4959,32,4,2,4,57600,0,0.206492,35839.512,2197
4963,32,4,2,5,460800,0,0.212575,29377.838,2202
4964,32,4,2,5,230400,0,0.209403,29809.023,2205
4965,32,4,2,5,115200,0,0.206981,29889.355,2234
4970,32,4,3,1,460800,0,0.211501,21482.426,1495
4971,32,4,3,1,230400,0,0.214608,21826.098,1515
4972,32,4,3,1,115200,0,0.214183,23783.061,1590
4973,32,4,3,1,57600,0,0.223057,27023.205,1668
4974,32,4,3,1,28800,0,0.221962,32143.705,1865
4975,32,4,3,1,14400,0,0.209288,41949.266,2210
4977,32,4,3,2,460800,0,0.212434,28116.467,1959
4978,32,4,3,2,230400,0,0.210542,29751.035,1966
4979,32,4,3,2,115200,0,0.212038,31211.908,2024
4980,32,4,3,2,57600,0,0.209023,34936.176,2087
4981,32,4,3,2,28800,0,0.207659,42987.992,2260
4984,32,4,3,3,460800,0,0.216486,30227.441,2167
4985,32,4,3,3,230400,0,0.215659,31655.33,2189
4986,32,4,3,3,115200,0,0.219168,35313.895,2271
4987,32,4,3,3,57600,0,0.214206,38978.309,2367
4991,32,4,3,4,460800,0,0.209127,34378.371,2293
4992,32,4,3,4,230400,0,0.21005,35184.086,2301
4993,32,4,3,4,115200,0,0.208445,39112.375,2359
4994,32,4,3,4,57600,0,0.216339,45742.691,2479
4998,32,4,3,5,460800,0,0.216977,34669.641,2437
4999,32,4,3,5,230400,0,0.22346,35981.023,2463
5000,32,4,3,5,115200,0,0.214809,38819.773,2547
5005,32,4,4,1,460800,0,0.201413,19251.484,1321
5006,32,4,4,1,230400,0,0.20303,19595.688,1315
5007,32,4,4,1,115200,0,0.206541,20426.672,1356
5008,32,4,4,1,57600,0,0.209073,23864.189,1372
5009,32,4,4,1,28800,0,0.208033,23345.756,1520
5012,32,4,4,2,460800,0,0.208938,23794.498,1621
5013,32,4,4,2,230400,0,0.198316,24382.891,1616
5014,32,4,4,2,115200,0,0.199847,25836.314,1656
5015,32,4,4,2,57600,0,0.205228,41776.629,3347
5019,32,4,4,3,460800,0,0.211271,26456.627,1781
5020,32,4,4,3,230400,0,0.206214,26688.578,1806
5021,32,4,4,3,115200,0,0.20975,29994.16,1858
5026,32,4,4,4,460800,0,0.199547,27445.348,1933
5027,32,4,4,4,230400,0,0.200261,32452.799,2120
5028,32,4,4,4,115200,0,0.205551,30726.99,1996
5033,32,4,4,5,460800,0,0.214462,29114.764,2092
5040,32,4,5,1,460800,0,0.201413,19251.484,1321
5041,32,4,5,1,230400,0,0.20303,19595.688,1315
5042,32,4,5,1,115200,0,0.206541,20426.672,1356
5043,32,4,5,1,57600,0,0.209073,23864.189,1372
5044,32,4,5,1,28800,0,0.208033,23345.756,1520
5045,32,4,5,1,14400,0,0.209058,29169.295,1772
5047,32,4,5,2,460800,0,0.208938,23794.498,1621
5048,32,4,5,2,230400,0,0.198316,24382.891,1616
5049,32,4,5,2,115200,0,0.199847,25836.314,1656
5050,32,4,5,2,57600,0,0.205228,41776.629,3347
5054,32,4,5,3,460800,0,0.211271,26456.627,1781
5055,32,4,5,3,230400,0,0.206214,26688.578,1806
5056,32,4,5,3,115200,0,0.20975,29994.16,1858
5061,32,4,5,4,460800,0,0.199547,27445.348,1933
5062,32,4,5,4,230400,0,0.200261,32452.799,2120
5063,32,4,5,4,115200,0,0.205551,30726.99,1996
5068,32,4,5,5,460800,0,0.214462,29114.764,2092
5082,32,5,1,2,460800,0,0.212418,32284.686,2226
5083,32,5,1,2,230400,0,0.21994,32136.258,2234
5084,32,5,1,2,115200,0,0.214431,32826.262,2272
5085,32,5,1,2,57600,0,0.211533,33682.25,2360
5086,32,5,1,2,28800,0,0.217705,37181.215,2474
5087,32,5,1,2,14400,0,0.211799,38191.215,2601
5089,32,5,1,3,460800,0,0.214564,34830.57,2412
5090,32,5,1,3,230400,0,0.212993,34384.223,2420
5091,32,5,1,3,115200,0,0.214166,34828.711,2476
5092,32,5,1,3,57600,0,0.219542,34658.469,2523
5093,32,5,1,3,28800,0,0.21827,37967.512,2644
5096,32,5,1,4,460800,0,0.219807,40351.137,2646
5097,32,5,1,4,230400,0,0.219387,40430.402,2654
5098,32,5,1,4,115200,0,0.208945,41327.09,2692
5099,32,5,1,4,57600,0,0.241234,39668.047,2647
5103,32,5,1,5,460800,0,0.221112,37493.23,2764
5104,32,5,1,5,230400,0,0.214077,38336.984,2772
5113,32,5,2,1,57600,0,0.211825,27904.197,1929
5117,32,5,2,2,460800,0,0.21404,33116.469,2165
5118,32,5,2,2,230400,0,0.219833,33356.398,2195
5119,32,5,2,2,115200,0,0.2165,34671.504,2324
5120,32,5,2,2,57600,0,0.222763,36912.82,2407
5121,32,5,2,2,28800,0,0.217261,39181.535,2620
5124,32,5,2,3,460800,0,0.221578,36217.496,2408
5125,32,5,2,3,230400,0,0.21366,35245.531,2417
5126,32,5,2,3,115200,0,0.220795,35970.648,2445
5127,32,5,2,3,57600,0,0.24472,37789.023,2582
5131,32,5,2,4,460800,0,0.220191,42908.461,2613
5132,32,5,2,4,230400,0,0.215673,43810.465,2695
5133,32,5,2,4,115200,0,0.219252,43697.949,2744
5138,32,5,2,5,460800,0,0.220057,40813.711,2728
5145,32,5,3,1,460800,0,0.213251,25114.656,1748
5146,32,5,3,1,230400,0,0.220322,26016.928,1770
5147,32,5,3,1,115200,0,0.212582,27278.301,1859
5148,32,5,3,1,57600,0,0.233452,28386.455,1960
5149,32,5,3,1,28800,0,0.245748,32839.828,2152
5150,32,5,3,1,14400,0,0.21595,42092.371,2540
5152,32,5,3,2,460800,0,0.216352,36601.336,2426
5153,32,5,3,2,230400,0,0.220813,37073.484,2444
5154,32,5,3,2,115200,0,0.216508,39700.5,2549
5155,32,5,3,2,57600,0,0.214857,44967.301,2750
5156,32,5,3,2,28800,0,0.20502,49597.297,2869
5159,32,5,3,3,460800,0,0.222018,38442.055,2558
5160,32,5,3,3,230400,0,0.219988,38624.797,2606
5161,32,5,3,3,115200,0,0.21798,40218.668,2670
5166,32,5,3,4,460800,0,0.211757,47023.746,2816
5167,32,5,3,4,230400,0,0.207675,47680.5,2851
5180,32,5,4,1,460800,0,0.22401,24849.986,1620
5181,32,5,4,1,230400,0,0.22636,25361.238,1646
5182,32,5,4,1,115200,0,0.227005,27457.318,1736
5183,32,5,4,1,57600,0,0.218756,34024.324,1990
5184,32,5,4,1,28800,0,0.221383,39570.426,2010
5187,32,5,4,2,460800,0,0.225761,32308.359,1941
5188,32,5,4,2,230400,0,0.229356,34123.543,1988
5189,32,5,4,2,115200,0,0.226475,35668.473,2121
5190,32,5,4,2,57600,0,0.212926,41722.898,2299
5194,32,5,4,3,460800,0,0.226107,34317.988,2159
5195,32,5,4,3,230400,0,0.219977,35894.305,2197
5196,32,5,4,3,115200,0,0.220622,39718.59,2367
