n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,obj1,obj2
3830,10,100,4,2,3,2,1,0.083,1266
3831,10,100,4,2,3,2,2,0.078,1334
3832,10,100,4,2,3,2,3,0.083,1409
3833,10,100,4,2,3,2,4,0.1,1494
3834,10,100,4,2,4,1,1,0.082,1516
3835,10,100,4,2,4,1,2,0.094,1633
3836,10,100,4,2,4,1,3,0.086,1540
3837,10,100,4,2,4,1,4,0.106,1689
3838,10,100,4,2,4,2,1,0.077,1287
3839,10,100,4,2,4,2,2,0.086,1292
3840,10,100,4,2,4,2,3,0.078,1316
3841,10,100,4,2,4,2,4,0.098,1520
3842,10,100,4,3,1,1,1,0.062,890
3843,10,100,4,3,1,1,2,0.07,959
3844,10,100,4,3,1,1,3,0.064,928
3845,10,100,4,3,1,1,4,0.08,1026
3846,10,100,4,3,1,3,1,0.07,1400
3847,10,100,4,3,1,3,2,0.08,1474
3848,10,100,4,3,1,3,3,0.071,1465
3849,10,100,4,3,1,3,4,0.085,1509
3850,10,100,4,3,1,4,1,0.066,1500
3851,10,100,4,3,1,4,2,0.072,1547
3852,10,100,4,3,1,4,3,0.07,1566
3853,10,100,4,3,1,4,4,0.081,1605
3854,10,100,4,3,2,1,1,0.064,885
3855,10,100,4,3,2,1,2,0.064,959
3856,10,100,4,3,2,1,3,0.066,951
3857,10,100,4,3,2,1,4,0.079,1035
3858,10,100,4,3,2,3,1,0.07,1376
3859,10,100,4,3,2,3,2,0.076,1450
3860,10,100,4,3,2,3,3,0.073,1470
3861,10,100,4,3,2,3,4,0.086,1499
3862,10,100,4,3,2,4,1,0.066,1474
3863,10,100,4,3,2,4,2,0.069,1571
3864,10,100,4,3,2,4,3,0.069,1502
3865,10,100,4,3,2,4,4,0.081,1641
3866,10,100,4,3,3,1,1,0.063,910
3867,10,100,4,3,3,1,2,0.07,1016
3868,10,100,4,3,3,1,3,0.067,984
3869,10,100,4,3,3,1,4,0.081,1068
3870,10,100,4,3,3,3,1,0.079,1460
3871,10,100,4,3,3,3,2,0.082,1533
3872,10,100,4,3,3,3,3,0.074,1482
3873,10,100,4,3,3,3,4,0.09,1574
3874,10,100,4,3,3,4,1,0.064,1520
3875,10,100,4,3,3,4,2,0.074,1626
3876,10,100,4,3,3,4,3,0.072,1592
3877,10,100,4,3,3,4,4,0.085,1709
3878,10,100,4,3,4,1,1,0.063,920
3879,10,100,4,3,4,1,2,0.068,1007
3880,10,100,4,3,4,1,3,0.062,979
3881,10,100,4,3,4,1,4,0.08,1062
3882,10,100,4,3,4,3,1,0.07,1433
3883,10,100,4,3,4,3,2,0.074,1487
3884,10,100,4,3,4,3,3,0.072,1474
3885,10,100,4,3,4,3,4,0.087,1556
3886,10,100,4,3,4,4,1,0.068,1519
3887,10,100,4,3,4,4,2,0.073,1604
3888,10,100,4,3,4,4,3,0.064,1586
3889,10,100,4,3,4,4,4,0.082,1670
3890,10,100,4,4,2,2,1,0.081,1579
3891,10,100,4,4,3,2,1,0.078,1656
3892,10,100,4,4,3,2,2,0.095,1692
3893,10,100,4,4,4,2,1,0.085,1714
3894,10,100,4,4,4,2,4,0.102,1783
3895,10,200,1,1,1,1,1,0.408,219
3896,10,200,1,1,1,1,2,0.438,240
3897,10,200,1,1,1,1,3,0.39,234
3898,10,200,1,1,1,1,4,0.543,257
3899,10,200,1,1,1,2,1,0.413,244
3900,10,200,1,1,1,2,2,0.461,256
3901,10,200,1,1,1,2,3,0.402,279
3902,10,200,1,1,1,2,4,0.615,284
3903,10,200,1,1,1,3,1,0.415,317
3904,10,200,1,1,1,3,2,0.423,331
3905,10,200,1,1,1,3,3,0.444,331
3906,10,200,1,1,1,3,4,0.521,348
3907,10,200,1,1,1,4,1,0.415,364
3908,10,200,1,1,1,4,2,0.429,362
3909,10,200,1,1,1,4,3,0.405,367
3910,10,200,1,1,1,4,4,0.522,382
3911,10,200,1,1,2,1,1,0.434,211
3912,10,200,1,1,2,1,2,0.441,234
3913,10,200,1,1,2,1,3,0.407,224
3914,10,200,1,1,2,1,4,0.522,248
3915,10,200,1,1,2,2,1,0.451,241
3916,10,200,1,1,2,2,2,0.448,265
3917,10,200,1,1,2,2,3,0.456,265
3918,10,200,1,1,2,2,4,0.546,265
3919,10,200,1,1,2,3,1,0.413,314
3920,10,200,1,1,2,3,2,0.448,333
3921,10,200,1,1,2,3,3,0.402,332
3922,10,200,1,1,2,3,4,0.581,344
3923,10,200,1,1,2,4,1,0.453,345
3924,10,200,1,1,2,4,2,0.45,354
3925,10,200,1,1,2,4,3,0.448,363
3926,10,200,1,1,2,4,4,0.513,377
3927,10,200,1,1,3,1,1,0.415,240
3928,10,200,1,1,3,1,2,0.424,250
3929,10,200,1,1,3,1,3,0.427,250
3930,10,200,1,1,3,1,4,0.517,262
3931,10,200,1,1,3,2,1,0.429,240
3932,10,200,1,1,3,2,2,0.478,293
3933,10,200,1,1,3,2,3,0.485,287
3934,10,200,1,1,3,2,4,0.633,291
3935,10,200,1,1,3,3,1,0.419,335
3936,10,200,1,1,3,3,2,0.45,332
3937,10,200,1,1,3,3,3,0.449,351
3938,10,200,1,1,3,3,4,0.492,363
3939,10,200,1,1,3,4,1,0.402,360
3940,10,200,1,1,3,4,2,0.459,355
3941,10,200,1,1,3,4,3,0.399,358
3942,10,200,1,1,3,4,4,0.502,393
3943,10,200,1,1,4,1,1,0.387,236
3944,10,200,1,1,4,1,2,0.434,242
3945,10,200,1,1,4,1,3,0.405,234
3946,10,200,1,1,4,1,4,0.535,261
3947,10,200,1,1,4,2,1,0.492,272
3948,10,200,1,1,4,2,2,0.506,279
3949,10,200,1,1,4,2,3,0.486,290
3950,10,200,1,1,4,2,4,0.55,281
3951,10,200,1,1,4,3,1,0.416,316
3952,10,200,1,1,4,3,2,0.441,338
3953,10,200,1,1,4,3,3,0.449,351
3954,10,200,1,1,4,3,4,0.532,363
3955,10,200,1,1,4,4,1,0.467,371
3956,10,200,1,1,4,4,2,0.427,382
3957,10,200,1,1,4,4,3,0.401,353
3958,10,200,1,1,4,4,4,0.54,403
3959,10,200,1,2,1,1,1,0.458,382
3960,10,200,1,2,1,1,2,0.491,392
3961,10,200,1,2,1,1,3,0.436,409
3962,10,200,1,2,1,1,4,0.538,415
3963,10,200,1,2,1,2,1,0.469,308
3964,10,200,1,2,1,2,2,0.475,354
3965,10,200,1,2,1,2,3,0.476,357
3966,10,200,1,2,1,2,4,0.563,386
3967,10,200,1,2,1,3,1,0.513,672
3968,10,200,1,2,1,3,2,0.513,564
3969,10,200,1,2,1,3,3,0.54,640
3970,10,200,1,2,1,3,4,0.765,646
3971,10,200,1,2,1,4,1,0.455,482
3972,10,200,1,2,1,4,2,0.514,458
3973,10,200,1,2,1,4,3,0.48,452
3974,10,200,1,2,1,4,4,0.571,524
3975,10,200,1,2,2,1,1,0.514,401
3976,10,200,1,2,2,1,2,0.5,414
3977,10,200,1,2,2,1,3,0.485,425
3978,10,200,1,2,2,1,4,0.675,431
3979,10,200,1,2,2,2,1,0.442,331
3980,10,200,1,2,2,2,2,0.482,367
3981,10,200,1,2,2,2,3,0.475,349
3982,10,200,1,2,2,2,4,0.544,382
3983,10,200,1,2,2,3,1,0.626,581
3984,10,200,1,2,2,3,2,0.618,628
3985,10,200,1,2,2,3,3,0.551,629
3986,10,200,1,2,2,3,4,0.767,664
3987,10,200,1,2,2,4,1,0.469,463
3988,10,200,1,2,2,4,2,0.477,488
3989,10,200,1,2,2,4,3,0.438,513
3990,10,200,1,2,2,4,4,0.595,461
3991,10,200,1,2,3,1,1,0.431,393
3992,10,200,1,2,3,1,2,0.542,420
3993,10,200,1,2,3,1,3,0.433,396
3994,10,200,1,2,3,1,4,0.61,439
3995,10,200,1,2,3,2,1,0.475,335
3996,10,200,1,2,3,2,2,0.465,370
3997,10,200,1,2,3,2,3,0.474,391
3998,10,200,1,2,3,2,4,0.601,401
3999,10,200,1,2,3,3,1,0.529,590
4000,10,200,1,2,3,3,2,0.697,676
4001,10,200,1,2,3,3,3,0.529,638
4002,10,200,1,2,3,3,4,0.691,677
4003,10,200,1,2,3,4,1,0.504,471
4004,10,200,1,2,3,4,2,0.54,473
4005,10,200,1,2,3,4,3,0.477,511
4006,10,200,1,2,3,4,4,0.62,483
4007,10,200,1,2,4,1,1,0.509,423
4008,10,200,1,2,4,1,2,0.509,413
4009,10,200,1,2,4,1,3,0.448,403
4010,10,200,1,2,4,1,4,0.571,432
4011,10,200,1,2,4,2,1,0.482,375
4012,10,200,1,2,4,2,2,0.49,369
4013,10,200,1,2,4,2,3,0.446,378
4014,10,200,1,2,4,2,4,0.598,361
4015,10,200,1,2,4,3,1,0.612,574
4016,10,200,1,2,4,3,2,0.635,610
4017,10,200,1,2,4,3,3,0.568,750
4018,10,200,1,2,4,3,4,0.696,645
4019,10,200,1,2,4,4,1,0.47,503
4020,10,200,1,2,4,4,2,0.531,478
4021,10,200,1,2,4,4,3,0.527,483
4022,10,200,1,2,4,4,4,0.648,502
4023,10,200,1,3,1,1,1,0.385,232
4024,10,200,1,3,1,1,2,0.414,247
4025,10,200,1,3,1,1,3,0.363,246
4026,10,200,1,3,1,1,4,0.476,260
4027,10,200,1,3,1,3,1,0.395,318
4028,10,200,1,3,1,3,2,0.414,338
4029,10,200,1,3,1,3,3,0.409,347
4030,10,200,1,3,1,3,4,0.517,358
4031,10,200,1,3,1,4,1,0.398,351
4032,10,200,1,3,1,4,2,0.426,370
4033,10,200,1,3,1,4,3,0.388,375
4034,10,200,1,3,1,4,4,0.516,384
4035,10,200,1,3,2,1,1,0.36,226
4036,10,200,1,3,2,1,2,0.394,232
4037,10,200,1,3,2,1,3,0.401,238
4038,10,200,1,3,2,1,4,0.476,263
4039,10,200,1,3,2,3,1,0.4,322
4040,10,200,1,3,2,3,2,0.425,343
4041,10,200,1,3,2,3,3,0.394,351
4042,10,200,1,3,2,3,4,0.51,359
4043,10,200,1,3,2,4,1,0.395,353
4044,10,200,1,3,2,4,2,0.412,373
4045,10,200,1,3,2,4,3,0.41,355
4046,10,200,1,3,2,4,4,0.526,379
4047,10,200,1,3,3,1,1,0.367,230
4048,10,200,1,3,3,1,2,0.428,250
4049,10,200,1,3,3,1,3,0.374,243
4050,10,200,1,3,3,1,4,0.489,274
4051,10,200,1,3,3,3,1,0.387,334
4052,10,200,1,3,3,3,2,0.439,355
4053,10,200,1,3,3,3,3,0.434,349
4054,10,200,1,3,3,3,4,0.526,366
4055,10,200,1,3,3,4,1,0.384,360
4056,10,200,1,3,3,4,2,0.429,378
4057,10,200,1,3,3,4,3,0.448,386
4058,10,200,1,3,3,4,4,0.466,390
4059,10,200,1,3,4,1,1,0.367,228
4060,10,200,1,3,4,1,2,0.399,251
4061,10,200,1,3,4,1,3,0.379,244
4062,10,200,1,3,4,1,4,0.498,272
4063,10,200,1,3,4,3,1,0.387,327
4064,10,200,1,3,4,3,2,0.44,356
4065,10,200,1,3,4,3,3,0.389,349
4066,10,200,1,3,4,3,4,0.506,361
4067,10,200,1,3,4,4,1,0.412,365
4068,10,200,1,3,4,4,2,0.424,374
4069,10,200,1,3,4,4,3,0.389,372
4070,10,200,1,3,4,4,4,0.494,381
4071,10,200,1,4,1,1,1,0.493,461
4072,10,200,1,4,1,1,2,0.645,464
4073,10,200,1,4,1,1,3,0.501,482
4074,10,200,1,4,1,1,4,0.593,488
4075,10,200,1,4,1,2,1,0.535,389
4076,10,200,1,4,1,2,2,0.444,399
4077,10,200,1,4,1,2,3,0.442,430
4078,10,200,1,4,1,2,4,0.588,434
4079,10,200,1,4,1,3,1,0.573,674
4080,10,200,1,4,1,3,2,0.605,660
4081,10,200,1,4,1,3,3,0.501,675
4082,10,200,1,4,1,3,4,0.663,687
4083,10,200,1,4,1,4,1,0.445,526
4084,10,200,1,4,1,4,2,0.526,546
4085,10,200,1,4,1,4,3,0.465,551
4086,10,200,1,4,1,4,4,0.631,577
4087,10,200,1,4,2,1,1,0.475,442
4088,10,200,1,4,2,1,2,0.543,464
4089,10,200,1,4,2,1,3,0.54,466
4090,10,200,1,4,2,1,4,0.562,481
4091,10,200,1,4,2,2,1,0.49,394
4092,10,200,1,4,2,2,2,0.527,403
4093,10,200,1,4,2,2,3,0.466,419
4094,10,200,1,4,2,2,4,0.552,419
4095,10,200,1,4,2,3,1,0.477,610
4096,10,200,1,4,2,3,2,0.549,686
4097,10,200,1,4,2,3,3,0.709,773
4098,10,200,1,4,2,3,4,0.597,702
4099,10,200,1,4,2,4,1,0.451,525
4100,10,200,1,4,2,4,2,0.517,586
4101,10,200,1,4,2,4,3,0.533,687
4102,10,200,1,4,2,4,4,0.645,587
4103,10,200,1,4,3,1,1,0.446,481
4104,10,200,1,4,3,1,2,0.572,561
4105,10,200,1,4,3,1,3,0.462,449
4106,10,200,1,4,3,1,4,0.581,484
4107,10,200,1,4,3,2,1,0.437,400
4108,10,200,1,4,3,2,2,0.536,423
4109,10,200,1,4,3,2,3,0.464,402
4110,10,200,1,4,3,2,4,0.567,443
4111,10,200,1,4,3,3,1,0.718,778
4112,10,200,1,4,3,3,2,0.562,656
4113,10,200,1,4,3,3,3,0.578,819
4114,10,200,1,4,3,3,4,0.64,714
4115,10,200,1,4,3,4,1,0.595,577
4116,10,200,1,4,3,4,2,0.511,560
4117,10,200,1,4,3,4,3,0.447,562
4118,10,200,1,4,3,4,4,0.59,617
4119,10,200,1,4,4,1,1,0.463,463
4120,10,200,1,4,4,1,2,0.626,471
4121,10,200,1,4,4,1,3,0.467,467
4122,10,200,1,4,4,1,4,0.598,495
4123,10,200,1,4,4,2,1,0.435,404
4124,10,200,1,4,4,2,2,0.573,419
4125,10,200,1,4,4,2,3,0.472,432
4126,10,200,1,4,4,2,4,0.547,438
4127,10,200,1,4,4,3,1,0.532,657
4128,10,200,1,4,4,3,2,0.534,643
4129,10,200,1,4,4,3,3,0.484,696
4130,10,200,1,4,4,3,4,0.696,689
4131,10,200,1,4,4,4,1,0.53,562
4132,10,200,1,4,4,4,2,0.539,578
4133,10,200,1,4,4,4,3,0.568,657
4134,10,200,1,4,4,4,4,0.65,567
4135,10,200,2,1,1,1,1,0.421,468
4136,10,200,2,1,1,1,2,0.443,487
4137,10,200,2,1,1,1,3,0.411,474
4138,10,200,2,1,1,1,4,0.525,509
4139,10,200,2,1,1,2,1,0.499,456
4140,10,200,2,1,1,2,2,0.504,525
4141,10,200,2,1,1,2,3,0.458,473
4142,10,200,2,1,1,2,4,0.571,527
4143,10,200,2,1,1,3,1,0.437,707
4144,10,200,2,1,1,3,2,0.468,763
4145,10,200,2,1,1,3,3,0.454,742
4146,10,200,2,1,1,3,4,0.643,787
4147,10,200,2,1,1,4,1,0.45,738
4148,10,200,2,1,1,4,2,0.463,741
4149,10,200,2,1,1,4,3,0.426,726
4150,10,200,2,1,1,4,4,0.557,797
4151,10,200,2,1,2,1,1,0.427,445
4152,10,200,2,1,2,1,2,0.431,474
4153,10,200,2,1,2,1,3,0.442,495
4154,10,200,2,1,2,1,4,0.578,505
4155,10,200,2,1,2,2,1,0.452,467
4156,10,200,2,1,2,2,2,0.57,520
4157,10,200,2,1,2,2,3,0.457,504
4158,10,200,2,1,2,2,4,0.637,536
4159,10,200,2,1,2,3,1,0.441,708
4160,10,200,2,1,2,3,2,0.46,718
4161,10,200,2,1,2,3,3,0.447,720
4162,10,200,2,1,2,3,4,0.526,751
4163,10,200,2,1,2,4,1,0.465,735
4164,10,200,2,1,2,4,2,0.502,754
4165,10,200,2,1,2,4,3,0.471,757
4166,10,200,2,1,2,4,4,0.525,782
4167,10,200,2,1,3,1,1,0.524,476
4168,10,200,2,1,3,1,2,0.541,524
4169,10,200,2,1,3,1,3,0.455,508
4170,10,200,2,1,3,1,4,0.599,535
4171,10,200,2,1,3,2,1,0.477,480
4172,10,200,2,1,3,2,2,0.578,511
4173,10,200,2,1,3,2,3,0.462,505
4174,10,200,2,1,3,2,4,0.681,574
4175,10,200,2,1,3,3,1,0.412,741
4176,10,200,2,1,3,3,2,0.481,740
4177,10,200,2,1,3,3,3,0.433,778
4178,10,200,2,1,3,3,4,0.581,769
4179,10,200,2,1,3,4,1,0.407,742
4180,10,200,2,1,3,4,2,0.484,800
4181,10,200,2,1,3,4,3,0.428,818
4182,10,200,2,1,3,4,4,0.58,807
4183,10,200,2,1,4,1,1,0.453,473
4184,10,200,2,1,4,1,2,0.482,510
4185,10,200,2,1,4,1,3,0.478,504
4186,10,200,2,1,4,1,4,0.533,546
4187,10,200,2,1,4,2,1,0.465,494
4188,10,200,2,1,4,2,2,0.504,525
4189,10,200,2,1,4,2,3,0.492,505
4190,10,200,2,1,4,2,4,0.723,577
4191,10,200,2,1,4,3,1,0.434,707
4192,10,200,2,1,4,3,2,0.489,773
4193,10,200,2,1,4,3,3,0.419,757
4194,10,200,2,1,4,3,4,0.541,751
4195,10,200,2,1,4,4,1,0.428,738
4196,10,200,2,1,4,4,2,0.467,766
4197,10,200,2,1,4,4,3,0.437,779
4198,10,200,2,1,4,4,4,0.589,820
4199,10,200,2,2,1,1,1,0.554,769
4200,10,200,2,2,1,1,2,0.518,752
4201,10,200,2,2,1,1,3,0.576,773
4202,10,200,2,2,1,1,4,0.707,891
4203,10,200,2,2,1,2,1,0.487,647
4204,10,200,2,2,1,2,2,0.532,650
4205,10,200,2,2,1,2,3,0.458,728
4206,10,200,2,2,1,2,4,0.711,691
4207,10,200,2,2,1,3,1,0.595,1142
4208,10,200,2,2,1,3,2,0.59,1161
4209,10,200,2,2,1,3,3,0.541,1153
4210,10,200,2,2,1,3,4,0.661,1141
4211,10,200,2,2,1,4,1,0.559,961
4212,10,200,2,2,1,4,2,0.547,983
4213,10,200,2,2,1,4,3,0.541,994
4214,10,200,2,2,1,4,4,0.637,995
4215,10,200,2,2,2,1,1,0.478,696
4216,10,200,2,2,2,1,2,0.574,785
4217,10,200,2,2,2,1,3,0.494,792
4218,10,200,2,2,2,1,4,0.588,787
4219,10,200,2,2,2,2,1,0.519,636
4220,10,200,2,2,2,2,2,0.503,715
4221,10,200,2,2,2,2,3,0.494,623
4222,10,200,2,2,2,2,4,0.727,708
4223,10,200,2,2,2,3,1,0.56,1030
4224,10,200,2,2,2,3,2,0.559,1181
4225,10,200,2,2,2,3,3,0.542,1120
4226,10,200,2,2,2,3,4,0.617,1125
4227,10,200,2,2,2,4,1,0.511,912
4228,10,200,2,2,2,4,2,0.575,901
4229,10,200,2,2,2,4,3,0.556,970
4230,10,200,2,2,2,4,4,0.602,921
4231,10,200,2,2,3,1,1,0.525,803
4232,10,200,2,2,3,1,2,0.577,826
4233,10,200,2,2,3,1,3,0.487,748
4234,10,200,2,2,3,1,4,0.674,851
4235,10,200,2,2,3,2,1,0.447,645
4236,10,200,2,2,3,2,2,0.497,674
4237,10,200,2,2,3,2,3,0.491,666
4238,10,200,2,2,3,2,4,0.583,696
4239,10,200,2,2,3,3,1,0.546,1123
4240,10,200,2,2,3,3,2,0.61,1173
4241,10,200,2,2,3,3,3,0.55,1182
4242,10,200,2,2,3,3,4,0.758,1270
4243,10,200,2,2,3,4,1,0.601,950
4244,10,200,2,2,3,4,2,0.647,1026
4245,10,200,2,2,3,4,3,0.525,949
4246,10,200,2,2,3,4,4,0.688,1036
4247,10,200,2,2,4,1,1,0.465,724
4248,10,200,2,2,4,1,2,0.568,774
4249,10,200,2,2,4,1,3,0.509,799
4250,10,200,2,2,4,1,4,0.599,808
4251,10,200,2,2,4,2,1,0.453,691
4252,10,200,2,2,4,2,2,0.515,733
4253,10,200,2,2,4,2,3,0.513,745
4254,10,200,2,2,4,2,4,0.62,748
4255,10,200,2,2,4,3,1,0.578,1141
4256,10,200,2,2,4,3,2,0.571,1196
4257,10,200,2,2,4,3,3,0.525,1156
4258,10,200,2,2,4,3,4,0.695,1221
4259,10,200,2,2,4,4,1,0.527,938
4260,10,200,2,2,4,4,2,0.576,978
4261,10,200,2,2,4,4,3,0.498,956
4262,10,200,2,2,4,4,4,0.617,968
4263,10,200,2,3,1,1,1,0.397,491
4264,10,200,2,3,1,1,2,0.42,507
4265,10,200,2,3,1,1,3,0.426,526
4266,10,200,2,3,1,1,4,0.594,522
4267,10,200,2,3,1,3,1,0.424,699
4268,10,200,2,3,1,3,2,0.461,737
4269,10,200,2,3,1,3,3,0.438,754
4270,10,200,2,3,1,3,4,0.555,786
4271,10,200,2,3,1,4,1,0.412,737
4272,10,200,2,3,1,4,2,0.435,783
4273,10,200,2,3,1,4,3,0.4,746
4274,10,200,2,3,1,4,4,0.532,805
4275,10,200,2,3,2,1,1,0.412,469
4276,10,200,2,3,2,1,2,0.478,522
4277,10,200,2,3,2,1,3,0.408,505
4278,10,200,2,3,2,1,4,0.616,548
4279,10,200,2,3,2,3,1,0.392,712
4280,10,200,2,3,2,3,2,0.45,741
4281,10,200,2,3,2,3,3,0.406,711
4282,10,200,2,3,2,3,4,0.543,786
4283,10,200,2,3,2,4,1,0.414,736
4284,10,200,2,3,2,4,2,0.438,746
4285,10,200,2,3,2,4,3,0.402,763
4286,10,200,2,3,2,4,4,0.528,813
4287,10,200,2,3,3,1,1,0.427,496
4288,10,200,2,3,3,1,2,0.578,542
4289,10,200,2,3,3,1,3,0.462,529
4290,10,200,2,3,3,1,4,0.548,570
4291,10,200,2,3,3,3,1,0.437,713
4292,10,200,2,3,3,3,2,0.464,766
4293,10,200,2,3,3,3,3,0.458,734
4294,10,200,2,3,3,3,4,0.546,774
4295,10,200,2,3,3,4,1,0.389,754
4296,10,200,2,3,3,4,2,0.437,794
4297,10,200,2,3,3,4,3,0.429,799
4298,10,200,2,3,3,4,4,0.524,816
4299,10,200,2,3,4,1,1,0.401,482
4300,10,200,2,3,4,1,2,0.5,560
4301,10,200,2,3,4,1,3,0.415,522
4302,10,200,2,3,4,1,4,0.631,555
4303,10,200,2,3,4,3,1,0.409,709
4304,10,200,2,3,4,3,2,0.49,768
4305,10,200,2,3,4,3,3,0.427,741
4306,10,200,2,3,4,3,4,0.516,755
4307,10,200,2,3,4,4,1,0.38,742
4308,10,200,2,3,4,4,2,0.437,785
4309,10,200,2,3,4,4,3,0.395,765
4310,10,200,2,3,4,4,4,0.551,792
4311,10,200,2,4,1,1,1,0.501,814
4312,10,200,2,4,1,1,2,0.58,898
4313,10,200,2,4,1,1,3,0.497,880
4314,10,200,2,4,1,1,4,0.618,942
4315,10,200,2,4,1,2,1,0.442,757
4316,10,200,2,4,1,2,2,0.486,786
4317,10,200,2,4,1,2,3,0.446,797
4318,10,200,2,4,1,2,4,0.513,818
4319,10,200,2,4,1,3,1,0.563,1255
4320,10,200,2,4,1,3,2,0.634,1321
4321,10,200,2,4,1,3,3,0.528,1330
4322,10,200,2,4,1,3,4,0.722,1376
4323,10,200,2,4,1,4,1,0.54,1015
4324,10,200,2,4,1,4,2,0.608,1090
4325,10,200,2,4,1,4,3,0.493,1073
4326,10,200,2,4,1,4,4,0.653,1101
4327,10,200,2,4,2,1,1,0.522,820
4328,10,200,2,4,2,1,2,0.521,918
4329,10,200,2,4,2,1,3,0.484,851
4330,10,200,2,4,2,1,4,0.647,941
4331,10,200,2,4,2,2,1,0.461,723
4332,10,200,2,4,2,2,2,0.519,841
4333,10,200,2,4,2,2,3,0.476,805
4334,10,200,2,4,2,2,4,0.575,852
4335,10,200,2,4,2,3,1,0.561,1210
4336,10,200,2,4,2,3,2,0.66,1300
4337,10,200,2,4,2,3,3,0.565,1316
4338,10,200,2,4,2,3,4,0.66,1333
4339,10,200,2,4,2,4,1,0.502,983
4340,10,200,2,4,2,4,2,0.559,1081
4341,10,200,2,4,2,4,3,0.496,1079
4342,10,200,2,4,2,4,4,0.594,1120
4343,10,200,2,4,3,1,1,0.467,863
4344,10,200,2,4,3,1,2,0.547,910
4345,10,200,2,4,3,1,3,0.479,905
4346,10,200,2,4,3,1,4,0.686,964
4347,10,200,2,4,3,2,1,0.447,774
4348,10,200,2,4,3,2,2,0.493,857
4349,10,200,2,4,3,2,3,0.471,820
4350,10,200,2,4,3,2,4,0.637,841
4351,10,200,2,4,3,3,1,0.606,1295
4352,10,200,2,4,3,3,2,0.652,1410
4353,10,200,2,4,3,3,3,0.543,1346
4354,10,200,2,4,3,3,4,0.696,1440
4355,10,200,2,4,3,4,1,0.529,1082
4356,10,200,2,4,3,4,2,0.638,1103
4357,10,200,2,4,3,4,3,0.542,1092
4358,10,200,2,4,3,4,4,0.683,1170
4359,10,200,2,4,4,1,1,0.503,887
4360,10,200,2,4,4,1,2,0.518,889
4361,10,200,2,4,4,1,3,0.472,901
4362,10,200,2,4,4,1,4,0.635,961
4363,10,200,2,4,4,2,1,0.451,792
4364,10,200,2,4,4,2,2,0.486,786
4365,10,200,2,4,4,2,3,0.449,848
4366,10,200,2,4,4,2,4,0.609,893
4367,10,200,2,4,4,3,1,0.601,1319
4368,10,200,2,4,4,3,2,0.597,1339
4369,10,200,2,4,4,3,3,0.574,1375
4370,10,200,2,4,4,3,4,0.745,1392
4371,10,200,2,4,4,4,1,0.55,1105
4372,10,200,2,4,4,4,2,0.651,1129
4373,10,200,2,4,4,4,3,0.556,1166
4374,10,200,2,4,4,4,4,0.671,1156
4375,10,200,3,1,1,1,1,0.417,662
4376,10,200,3,1,1,1,2,0.466,700
4377,10,200,3,1,1,1,3,0.444,708
4378,10,200,3,1,1,1,4,0.582,715
4379,10,200,3,1,1,2,1,0.499,743
4380,10,200,3,1,1,2,2,0.502,785
4381,10,200,3,1,1,2,3,0.493,817
4382,10,200,3,1,1,2,4,0.57,849
4383,10,200,3,1,1,3,1,0.508,1003
4384,10,200,3,1,1,3,2,0.533,1079
4385,10,200,3,1,1,3,3,0.495,1023
4386,10,200,3,1,1,3,4,0.609,1094
4387,10,200,3,1,1,4,1,0.468,1067
4388,10,200,3,1,1,4,2,0.544,1090
4389,10,200,3,1,1,4,3,0.484,1132
4390,10,200,3,1,1,4,4,0.557,1080
4391,10,200,3,1,2,1,1,0.441,618
4392,10,200,3,1,2,1,2,0.437,695
4393,10,200,3,1,2,1,3,0.422,701
4394,10,200,3,1,2,1,4,0.556,702
4395,10,200,3,1,2,2,1,0.475,708
4396,10,200,3,1,2,2,2,0.539,816
4397,10,200,3,1,2,2,3,0.499,765
4398,10,200,3,1,2,2,4,0.616,881
4399,10,200,3,1,2,3,1,0.506,1000
4400,10,200,3,1,2,3,2,0.502,1035
4401,10,200,3,1,2,3,3,0.493,1032
4402,10,200,3,1,2,3,4,0.564,1089
4403,10,200,3,1,2,4,1,0.56,1099
4404,10,200,3,1,2,4,2,0.499,1131
4405,10,200,3,1,2,4,3,0.436,1056
4406,10,200,3,1,2,4,4,0.591,1110
4407,10,200,3,1,3,1,1,0.44,688
4408,10,200,3,1,3,1,2,0.472,727
4409,10,200,3,1,3,1,3,0.465,738
4410,10,200,3,1,3,1,4,0.598,785
4411,10,200,3,1,3,2,1,0.459,761
4412,10,200,3,1,3,2,2,0.553,782
4413,10,200,3,1,3,2,3,0.503,792
4414,10,200,3,1,3,2,4,0.609,871
4415,10,200,3,1,3,3,1,0.479,1025
4416,10,200,3,1,3,3,2,0.51,1099
4417,10,200,3,1,3,3,3,0.485,1099
4418,10,200,3,1,3,3,4,0.615,1089
4419,10,200,3,1,3,4,1,0.511,1135
4420,10,200,3,1,3,4,2,0.537,1129
4421,10,200,3,1,3,4,3,0.475,1124
4422,10,200,3,1,3,4,4,0.596,1201
4423,10,200,3,1,4,1,1,0.446,662
4424,10,200,3,1,4,1,2,0.465,722
4425,10,200,3,1,4,1,3,0.431,712
4426,10,200,3,1,4,1,4,0.56,749
4427,10,200,3,1,4,2,1,0.497,747
