n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2,FF
5403,2048,1,1,1,4,128,0,0.504204,17878.658,419
5404,2048,1,1,1,4,256,0,0.504204,16836.471,397
5405,2048,1,1,1,4,512,0,0.504187,16447.578,391
5406,2048,1,1,1,4,1024,0,0.504204,16275.742,389
5407,2048,1,1,1,4,2048,0,0.504187,16030.49,379
5409,2048,1,1,2,1,32,0,1.007179,26402.096,593
5410,2048,1,1,2,1,64,0,1.007145,21523.123,523
5411,2048,1,1,2,1,128,0,1.007179,19118.484,490
5412,2048,1,1,2,1,256,0,1.007179,17863.762,467
5413,2048,1,1,2,1,512,0,1.007179,17347.189,464
5414,2048,1,1,2,1,1024,0,1.007179,17006.711,458
5415,2048,1,1,2,1,2048,0,0.88145,16809.072,445
5417,2048,1,1,2,2,32,0,1.007179,26412.471,581
5418,2048,1,1,2,2,64,0,1.007145,21547.861,511
5419,2048,1,1,2,2,128,0,1.007179,19161.576,478
5420,2048,1,1,2,2,256,0,1.007179,17819.074,455
5421,2048,1,1,2,2,512,0,1.007179,17199.826,452
5422,2048,1,1,2,2,1024,0,1.007179,16963.885,446
5423,2048,1,1,2,2,2048,0,0.881421,16898.447,433
5425,2048,1,1,2,3,32,0,1.007138,26996.605,604
5426,2048,1,1,2,3,64,0,1.007592,21740.713,519
5427,2048,1,1,2,3,128,0,1.007104,19369.322,487
5428,2048,1,1,2,3,256,0,1.007104,18039.057,465
5429,2048,1,1,2,3,512,0,1.007138,17542.699,461
5430,2048,1,1,2,3,1024,0,1.007138,17345.062,469
5431,2048,1,1,2,3,2048,0,0.88141,17042.354,446
5433,2048,1,1,2,4,32,0,1.007117,26431.09,596
5434,2048,1,1,2,4,64,0,1.007117,21682.191,520
5435,2048,1,1,2,4,128,0,1.007117,19275.955,487
5436,2048,1,1,2,4,256,0,1.007117,18091.99,464
5437,2048,1,1,2,4,512,0,1.007117,17319.793,461
5438,2048,1,1,2,4,1024,0,1.007117,17112.578,455
5439,2048,1,1,2,4,2048,0,0.88136,16717.303,433
5442,2048,1,1,3,1,64,0,1.510093,21233.982,537
5443,2048,1,1,3,1,128,0,1.510093,19240.312,504
5444,2048,1,1,3,1,256,0,1.510093,18314.633,481
5445,2048,1,1,3,1,512,0,1.510093,17581.535,475
5446,2048,1,1,3,1,1024,0,1.510093,17481.52,480
5447,2048,1,1,3,1,2048,0,1.359957,17489.766,469
5450,2048,1,1,3,2,64,0,1.510042,21198.072,530
5451,2048,1,1,3,2,128,0,1.510093,19220.629,498
5452,2048,1,1,3,2,256,0,1.510093,18235.631,476
5453,2048,1,1,3,2,512,0,1.510773,17601.752,471
5454,2048,1,1,3,2,1024,0,1.510093,17354.904,468
5455,2048,1,1,3,2,2048,0,1.384318,17395.07,457
5458,2048,1,1,3,3,64,0,1.510001,21420.98,537
5459,2048,1,1,3,3,128,0,1.510052,19385.281,504
5460,2048,1,1,3,3,256,0,1.483428,18466.252,481
5461,2048,1,1,3,3,512,0,1.510732,17742.467,475
5462,2048,1,1,3,3,1024,0,1.510052,17640.322,480
5463,2048,1,1,3,3,2048,0,1.384323,17700.172,469
5466,2048,1,1,3,4,64,0,1.510031,21233.184,539
5467,2048,1,1,3,4,128,0,1.510031,19311.334,507
5468,2048,1,1,3,4,256,0,1.510031,18324.74,485
5469,2048,1,1,3,4,512,0,1.509981,17586.855,480
5470,2048,1,1,3,4,1024,0,1.510031,17508.119,477
5471,2048,1,1,3,4,2048,0,1.384303,17143.168,457
5474,2048,1,1,4,1,64,0,2.012939,23421.832,679
5475,2048,1,1,4,1,128,0,2.013007,20531.742,645
5476,2048,1,1,4,1,256,0,2.013007,19498.863,632
5477,2048,1,1,4,1,512,0,2.013007,19221.957,625
5478,2048,1,1,4,1,1024,0,2.013007,18860.996,609
5479,2048,1,1,4,1,2048,0,1.854004,18762.045,607
5482,2048,1,1,4,2,64,0,2.013007,23373.42,667
5483,2048,1,1,4,2,128,0,2.013007,20440.238,633
5484,2048,1,1,4,2,256,0,2.013007,19378.633,620
5485,2048,1,1,4,2,512,0,2.013007,19083.639,613
5486,2048,1,1,4,2,1024,0,2.013913,18707.248,597
5487,2048,1,1,4,2,2048,0,1.854004,18821.629,595
5490,2048,1,1,4,3,64,0,2.012899,23685.971,675
5491,2048,1,1,4,3,128,0,2.012966,20632.023,642
5492,2048,1,1,4,3,256,0,2.012966,19421.457,620
5493,2048,1,1,4,3,512,0,2.012966,19193.762,614
5494,2048,1,1,4,3,1024,0,2.012966,18951.701,620
5495,2048,1,1,4,3,2048,0,1.887237,18872.699,608
5498,2048,1,1,4,4,64,0,1.977455,23533.818,676
5499,2048,1,1,4,4,128,0,2.012945,20546.105,642
5500,2048,1,1,4,4,256,0,2.012945,19414.275,629
5501,2048,1,1,4,4,512,0,2.012878,19175.674,622
5502,2048,1,1,4,4,1024,0,1.977455,18869.508,616
5503,2048,1,1,4,4,2048,0,1.853944,18520.25,595
5505,2048,1,2,1,1,32,0,1.007608,25736.299,690
5506,2048,1,2,1,1,64,0,1.007575,21823.971,615
5507,2048,1,2,1,1,128,0,0.989843,19937.764,582
5508,2048,1,2,1,1,256,0,0.989843,18822.957,559
5509,2048,1,2,1,1,512,0,1.007575,18229.777,552
5510,2048,1,2,1,1,1024,0,1.007608,18068.051,557
5511,2048,1,2,1,1,2048,0,0.989843,18007.668,546
5513,2048,1,2,1,2,32,0,1.007575,25807.055,690
5514,2048,1,2,1,2,64,0,1.007575,21926.646,619
5515,2048,1,2,1,2,128,0,1.007575,19868.338,587
5516,2048,1,2,1,2,256,0,1.007608,18785.984,565
5517,2048,1,2,1,2,512,0,1.007608,18270.477,559
5518,2048,1,2,1,2,1024,0,1.007575,18056.346,557
5519,2048,1,2,1,2,2048,0,1.007608,17928.932,546
5521,2048,1,2,1,3,32,0,1.007567,26462.744,690
5522,2048,1,2,1,3,64,0,1.007534,21985.432,615
5523,2048,1,2,1,3,128,0,1.007567,19939.893,582
5524,2048,1,2,1,3,256,0,1.007567,18779.068,559
5525,2048,1,2,1,3,512,0,1.007567,18277.924,552
5526,2048,1,2,1,3,1024,0,1.007567,18318.355,557
5527,2048,1,2,1,3,2048,0,1.007567,17944.627,546
5529,2048,1,2,1,4,32,0,1.007547,25714.752,689
5530,2048,1,2,1,4,64,0,1.008001,21722.623,618
5531,2048,1,2,1,4,128,0,0.989783,19945.744,586
5532,2048,1,2,1,4,256,0,0.989783,18934.678,564
5533,2048,1,2,1,4,512,0,1.007547,18397.092,558
5534,2048,1,2,1,4,1024,0,1.007547,18307.184,566
5535,2048,1,2,1,4,2048,0,1.007547,18058.74,556
5538,2048,1,2,2,1,64,0,2.013369,24238.451,681
5539,2048,1,2,2,1,128,0,2.013436,21172.27,648
5540,2048,1,2,2,1,256,0,1.977937,20360.172,625
5541,2048,1,2,2,1,512,0,2.013436,19540.893,620
5542,2048,1,2,2,1,1024,0,2.013436,19332.082,624
5543,2048,1,2,2,1,2048,0,1.761979,18974.844,613
5546,2048,1,2,2,2,64,0,2.013369,24227.014,681
5547,2048,1,2,2,2,128,0,2.013436,21128.113,648
5548,2048,1,2,2,2,256,0,2.013436,20225.045,625
5549,2048,1,2,2,2,512,0,2.013436,19505.248,620
5550,2048,1,2,2,2,1024,0,2.013436,19284.201,624
5551,2048,1,2,2,2,2048,0,1.730914,18954.361,613
5554,2048,1,2,2,3,64,0,2.013395,24577.07,685
5555,2048,1,2,2,3,128,0,2.013395,21409.809,653
5556,2048,1,2,2,3,256,0,2.013395,20487.32,631
5557,2048,1,2,2,3,512,0,2.013395,19698.896,627
5558,2048,1,2,2,3,1024,0,2.013395,19542.754,635
5559,2048,1,2,2,3,2048,0,1.761938,19230.736,614
5562,2048,1,2,2,4,64,0,2.014281,24386.881,685
5563,2048,1,2,2,4,128,0,2.013374,21271.223,653
5564,2048,1,2,2,4,256,0,2.013374,20354.852,631
5565,2048,1,2,2,4,512,0,2.013374,19623.885,627
5566,2048,1,2,2,4,1024,0,1.977877,19465.613,632
5567,2048,1,2,2,4,2048,0,1.730854,19073.529,613
5570,2048,1,2,3,1,64,0,3.019163,23820.832,704
5571,2048,1,2,3,1,128,0,3.019263,21456.623,671
5572,2048,1,2,3,1,256,0,3.019163,20554.885,648
5573,2048,1,2,3,1,512,0,3.019263,19861.688,642
5574,2048,1,2,3,1,1024,0,3.019263,19711.93,646
5575,2048,1,2,3,1,2048,0,2.719008,19457.9,636
5578,2048,1,2,3,2,64,0,3.019163,23779.602,708
5579,2048,1,2,3,2,128,0,3.019263,21354.48,676
5580,2048,1,2,3,2,256,0,3.020623,20523.496,654
5581,2048,1,2,3,2,512,0,3.019263,19849.451,649
5582,2048,1,2,3,2,1024,0,3.019263,19556.852,646
5583,2048,1,2,3,2,2048,0,2.719008,19412.945,636
5586,2048,1,2,3,3,64,0,3.019122,23935.213,704
5587,2048,1,2,3,3,128,0,3.019223,21741.775,671
5588,2048,1,2,3,3,256,0,3.020582,20813.701,648
5589,2048,1,2,3,3,512,0,3.019223,20044.695,642
5590,2048,1,2,3,3,1024,0,3.019223,19828.971,646
5591,2048,1,2,3,3,2048,0,2.767766,19610.85,636
5594,2048,1,2,3,4,64,0,3.019101,23852.221,707
5595,2048,1,2,3,4,128,0,3.019202,21427.098,675
5596,2048,1,2,3,4,256,0,3.019202,20561.002,653
5597,2048,1,2,3,4,512,0,3.019202,19830.033,648
5598,2048,1,2,3,4,1024,0,3.019202,19580.793,655
5599,2048,1,2,3,4,2048,0,2.767745,19344.584,635
5603,2048,1,2,4,1,128,0,4.025091,23405.34,823
5604,2048,1,2,4,1,256,0,4.025091,22314.475,803
5605,2048,1,2,4,1,512,0,4.025091,22009.105,798
5606,2048,1,2,4,1,1024,0,4.025091,21601.328,802
5607,2048,1,2,4,1,2048,0,3.707102,21058.156,764
5611,2048,1,2,4,2,128,0,4.025091,24245.9,823
5612,2048,1,2,4,2,256,0,4.025091,22969.633,803
5613,2048,1,2,4,2,512,0,4.025091,22318.197,798
5614,2048,1,2,4,2,1024,0,4.025091,22164.982,802
5615,2048,1,2,4,2,2048,0,3.707102,21044.324,764
5619,2048,1,2,4,3,128,0,4.02505,24518.816,824
5620,2048,1,2,4,3,256,0,3.954086,22982.666,804
5621,2048,1,2,4,3,512,0,3.954086,22677.564,799
5622,2048,1,2,4,3,1024,0,4.02505,22351.447,814
5623,2048,1,2,4,3,2048,0,3.775293,21058.156,765
5627,2048,1,2,4,4,128,0,4.02503,24446.197,824
5628,2048,1,2,4,4,256,0,4.02503,22825.727,804
5629,2048,1,2,4,4,512,0,4.02503,22432.312,799
5630,2048,1,2,4,4,1024,0,4.02503,22043.951,805
5631,2048,1,2,4,4,2048,0,3.707042,21274.945,764
5634,2048,1,3,1,1,64,0,1.485096,21409.809,482
5635,2048,1,3,1,1,128,0,1.51175,19883.766,449
5636,2048,1,3,1,1,256,0,1.511699,19034.693,426
5637,2048,1,3,1,1,512,0,1.511699,18787.049,418
5638,2048,1,3,1,1,1024,0,1.511699,18816.84,434
5639,2048,1,3,1,1,2048,0,1.511699,18605.902,414
5642,2048,1,3,1,2,64,0,1.51175,21540.68,487
5643,2048,1,3,1,2,128,0,1.511699,20242.865,455
5644,2048,1,3,1,2,256,0,1.511699,19129.391,433
5645,2048,1,3,1,2,512,0,1.511699,18864.188,426
5646,2048,1,3,1,2,1024,0,1.511699,18587.549,434
5647,2048,1,3,1,2,2048,0,1.511699,18474.498,414
5650,2048,1,3,1,3,64,0,1.511709,22045.549,483
5651,2048,1,3,1,3,128,0,1.511709,20331.178,450
5652,2048,1,3,1,3,256,0,1.511659,19342.455,427
5653,2048,1,3,1,3,512,0,1.511709,19011.02,419
5654,2048,1,3,1,3,1024,0,1.485056,19125.932,435
5655,2048,1,3,1,3,2048,0,1.485056,18836.523,415
5658,2048,1,3,1,4,64,0,1.511688,21449.707,497
5659,2048,1,3,1,4,128,0,1.512369,20093.641,465
5660,2048,1,3,1,4,256,0,1.511638,19257.336,443
5661,2048,1,3,1,4,512,0,1.511638,19027.246,436
5662,2048,1,3,1,4,1024,0,1.511638,19004.104,435
5663,2048,1,3,1,4,2048,0,1.511638,18721.346,415
5666,2048,1,3,2,1,64,0,2.967238,24487.162,518
5667,2048,1,3,2,1,128,0,3.020391,21337.988,501
5668,2048,1,3,2,1,256,0,3.020391,20749.861,489
5669,2048,1,3,2,1,512,0,2.967238,19872.859,484
5670,2048,1,3,2,1,1024,0,2.967238,19694.107,501
5671,2048,1,3,2,1,2048,0,2.596763,20667.668,543
5674,2048,1,3,2,2,64,0,3.020491,24434.76,523
5675,2048,1,3,2,2,128,0,3.020491,21339.053,507
5676,2048,1,3,2,2,256,0,3.020391,20724.592,496
5677,2048,1,3,2,2,512,0,3.020391,19971.014,492
5678,2048,1,3,2,2,1024,0,3.020491,19598.881,501
5679,2048,1,3,2,2,2048,0,2.596763,20393.688,543
5682,2048,1,3,2,3,64,0,3.021811,24441.941,518
5683,2048,1,3,2,3,128,0,3.02035,21315.111,501
5684,2048,1,3,2,3,256,0,3.021811,20598.773,489
5685,2048,1,3,2,3,512,0,2.967198,20351.66,484
5686,2048,1,3,2,3,1024,0,3.02035,20188.867,501
5687,2048,1,3,2,3,2048,0,2.596723,20493.438,544
5690,2048,1,3,2,4,64,0,3.02043,24528.658,532
5691,2048,1,3,2,4,128,0,3.02043,21446.516,516
5692,2048,1,3,2,4,256,0,3.02043,20738.689,505
5693,2048,1,3,2,4,512,0,3.02043,19878.18,501
5694,2048,1,3,2,4,1024,0,3.020329,19659.262,501
5695,2048,1,3,2,4,2048,0,2.596702,20442.1,543
5699,2048,1,3,3,1,128,0,4.529082,21756.672,513
5700,2048,1,3,3,1,256,0,4.529233,20941.115,501
5701,2048,1,3,3,1,512,0,4.529233,20406.189,495
5702,2048,1,3,3,1,1024,0,4.529233,20112.793,504
5703,2048,1,3,3,1,2048,0,4.078904,20507.27,567
5707,2048,1,3,3,2,128,0,4.529082,21829.822,519
5708,2048,1,3,3,2,256,0,4.529082,20998.838,508
5709,2048,1,3,3,2,512,0,4.529082,20475.615,503
5710,2048,1,3,3,2,1024,0,4.529233,19899.727,504
5711,2048,1,3,3,2,2048,0,4.152109,20558.873,567
5715,2048,1,3,3,3,128,0,4.529041,21842.59,513
5716,2048,1,3,3,3,256,0,4.529041,20900.418,501
5717,2048,1,3,3,3,512,0,4.449339,20376.133,495
5718,2048,1,3,3,3,1024,0,4.529041,20086.191,504
5719,2048,1,3,3,3,2048,0,4.078864,20717.145,567
5723,2048,1,3,3,4,128,0,4.529171,21908.824,528
5724,2048,1,3,3,4,256,0,4.52902,21091.938,517
5725,2048,1,3,3,4,512,0,4.52902,20444.76,512
5726,2048,1,3,3,4,1024,0,4.529171,20081.139,503
5727,2048,1,3,3,4,2048,0,4.152047,20610.479,567
5731,2048,1,3,4,1,128,0,6.037974,23145.99,679
5732,2048,1,3,4,1,256,0,6.037974,22300.908,657
5733,2048,1,3,4,1,512,0,6.037773,21950.32,648
5734,2048,1,3,4,1,1024,0,6.037773,21744.436,655
5735,2048,1,3,4,1,2048,0,5.561045,22475.936,697
5739,2048,1,3,4,2,128,0,6.037974,23136.414,685
5740,2048,1,3,4,2,256,0,6.037974,22242.92,664
5741,2048,1,3,4,2,512,0,6.037773,22261.539,656
5742,2048,1,3,4,2,1024,0,6.037773,21905.633,655
5743,2048,1,3,4,2,2048,0,5.561045,22474.34,697
5747,2048,1,3,4,3,128,0,6.037933,23572.389,679
5748,2048,1,3,4,3,256,0,6.040653,22309.951,657
5749,2048,1,3,4,3,512,0,6.040653,22049.805,648
5750,2048,1,3,4,3,1024,0,6.037933,21894.992,655
5751,2048,1,3,4,3,2048,0,5.561005,22313.941,698
5755,2048,1,3,4,4,128,0,6.037913,23231.643,694
5756,2048,1,3,4,4,256,0,6.037913,22311.281,673
5757,2048,1,3,4,4,512,0,6.040632,22050.602,665
5758,2048,1,3,4,4,1024,0,6.037711,21759.598,664
5759,2048,1,3,4,4,2048,0,5.560985,22618.512,697
5762,2048,1,4,1,1,64,0,2.015694,26157.109,866
5763,2048,1,4,1,1,128,0,2.014786,24105.719,833
5764,2048,1,4,1,1,256,0,2.014786,22505.463,810
5765,2048,1,4,1,1,512,0,2.014786,22046.879,803
5766,2048,1,4,1,1,1024,0,2.014786,21904.568,807
5767,2048,1,4,1,1,2048,0,1.979264,21682.457,796
5770,2048,1,4,1,2,64,0,2.014719,26091.408,869
5771,2048,1,4,1,2,128,0,2.014786,23604.84,837
5772,2048,1,4,1,2,256,0,2.014786,22642.719,815
5773,2048,1,4,1,2,512,0,2.014786,22094.492,809
5774,2048,1,4,1,2,1024,0,2.014719,21793.646,807
5775,2048,1,4,1,2,2048,0,2.014719,21795.773,796
5778,2048,1,4,1,3,64,0,2.014746,26114.018,865
5779,2048,1,4,1,3,128,0,2.014746,23542.33,833
5780,2048,1,4,1,3,256,0,2.014746,22432.312,810
5781,2048,1,4,1,3,512,0,2.014746,21466.199,803
5782,2048,1,4,1,3,1024,0,2.014678,21541.213,807
5783,2048,1,4,1,3,2048,0,2.014678,21169.609,796
5786,2048,1,4,1,4,64,0,2.014725,25769.016,877
5787,2048,1,4,1,4,128,0,2.014725,24237.121,846
5788,2048,1,4,1,4,256,0,2.014725,22806.574,824
5789,2048,1,4,1,4,512,0,2.014658,22139.979,818
5790,2048,1,4,1,4,1024,0,2.014658,21932.498,816
5791,2048,1,4,1,4,2048,0,2.014658,21725.018,806
5794,2048,1,4,2,1,64,0,4.026307,28853.818,934
5795,2048,1,4,2,1,128,0,4.026442,25221.588,901
5796,2048,1,4,2,1,256,0,4.026307,23777.74,878
5797,2048,1,4,2,1,512,0,4.026307,22558.131,873
5798,2048,1,4,2,1,1024,0,3.955452,22579.145,877
5799,2048,1,4,2,1,2048,0,3.461405,22693.789,867
5802,2048,1,4,2,2,64,0,4.026307,28749.014,934
5803,2048,1,4,2,2,128,0,4.026307,25055.338,901
5804,2048,1,4,2,2,256,0,4.026307,23651.656,877
5805,2048,1,4,2,2,512,0,3.955452,23095.982,873
5806,2048,1,4,2,2,1024,0,4.026442,22508.654,877
5807,2048,1,4,2,2,2048,0,3.461405,22494.289,867
5811,2048,1,4,2,3,128,0,4.026267,25751.727,905
5812,2048,1,4,2,3,256,0,3.955412,23986.283,883
5813,2048,1,4,2,3,512,0,3.955412,23248.135,879
5814,2048,1,4,2,3,1024,0,3.955412,22945.426,888
5815,2048,1,4,2,3,2048,0,3.523487,22474.074,868
5818,2048,1,4,2,4,64,0,4.026246,28857.543,937
5819,2048,1,4,2,4,128,0,4.026246,25374.537,905
5820,2048,1,4,2,4,256,0,4.026246,24095.609,883
5821,2048,1,4,2,4,512,0,4.02638,23156.896,879
5822,2048,1,4,2,4,1024,0,4.026246,22742.734,884
5823,2048,1,4,2,4,2048,0,3.461345,22559.992,867
5827,2048,1,4,3,1,128,0,6.038097,25172.111,924
5828,2048,1,4,3,1,256,0,6.038097,23843.707,901
5829,2048,1,4,3,1,512,0,6.038097,22965.109,895
5830,2048,1,4,3,1,1024,0,6.037896,23352.406,897
5831,2048,1,4,3,1,2048,0,5.535183,22901.004,890
5835,2048,1,4,3,2,128,0,6.038097,25089.918,928
5836,2048,1,4,3,2,256,0,5.931641,23912.602,906
5837,2048,1,4,3,2,512,0,6.038097,22588.721,901
5838,2048,1,4,3,2,1024,0,6.037896,22416.617,898
5839,2048,1,4,3,2,2048,0,5.535183,22544.031,890
5843,2048,1,4,3,3,128,0,6.037855,26033.686,924
5844,2048,1,4,3,3,256,0,5.931601,24429.973,901
5845,2048,1,4,3,3,512,0,5.931601,23784.656,895
5846,2048,1,4,3,3,1024,0,6.038056,23074.701,898
5847,2048,1,4,3,3,2048,0,5.535142,23005.01,890
5851,2048,1,4,3,4,128,0,6.038036,25337.031,937
5852,2048,1,4,3,4,256,0,5.93158,23722.146,915
5853,2048,1,4,3,4,512,0,6.037834,22934.785,910
5854,2048,1,4,3,4,1024,0,6.037834,22494.023,907
5855,2048,1,4,3,4,2048,0,5.437533,22708.951,899
5859,2048,1,4,4,1,128,0,8.049484,29024.59,1069
5860,2048,1,4,4,1,256,0,7.907829,26638.836,1049
5861,2048,1,4,4,1,512,0,8.049484,25830.195,1043
5862,2048,1,4,4,1,1024,0,8.049752,25909.73,1040
5863,2048,1,4,4,1,2048,0,7.546839,24748.373,1028
5867,2048,1,4,4,2,128,0,8.049752,29067.682,1069
5868,2048,1,4,4,2,256,0,8.049752,26535.361,1049
5869,2048,1,4,4,2,512,0,8.049484,26207.916,1044
5870,2048,1,4,4,2,1024,0,8.049752,25808.916,1040
5871,2048,1,4,4,2,2048,0,7.413782,24858.498,1028
5875,2048,1,4,4,3,128,0,8.049712,28636.23,1069
5876,2048,1,4,4,3,256,0,8.049712,27040.496,1049
5877,2048,1,4,4,3,512,0,8.049443,26168.016,1044
5878,2048,1,4,4,3,1024,0,8.049712,25462.85,1051
5879,2048,1,4,4,3,2048,0,7.413742,25083.268,1029
5883,2048,1,4,4,4,128,0,8.049422,29266.385,1069
5884,2048,1,4,4,4,256,0,8.049691,26296.494,1049
5885,2048,1,4,4,4,512,0,8.049422,26590.158,1044
5886,2048,1,4,4,4,1024,0,8.049691,26035.814,1048
5887,2048,1,4,4,4,2048,0,7.546525,24887.758,1028
6402,2048,3,1,1,1,64,0,0.788926,9433.69,345
6403,2048,3,1,1,1,128,0,0.757055,7308.882,313
6404,2048,3,1,1,1,256,0,0.769158,6224.4,291
6405,2048,3,1,1,1,512,0,0.746162,5720.862,285
6406,2048,3,1,1,1,1024,0,0.779244,5579.084,293
6407,2048,3,1,1,1,2048,0,0.715097,5418.686,271
6410,2048,3,1,1,2,64,0,0.763223,9388.736,343
6411,2048,3,1,1,2,128,0,0.749207,7350.91,311
6412,2048,3,1,1,2,256,0,0.777239,6179.18,289
6413,2048,3,1,1,2,512,0,0.758181,5712.616,283
6414,2048,3,1,1,2,1024,0,0.756467,5599.034,291
6415,2048,3,1,1,2,2048,0,0.752937,5333.034,271
6418,2048,3,1,1,3,64,0,0.756305,9599.142,345
6419,2048,3,1,1,3,128,0,0.842411,7486.57,313
6420,2048,3,1,1,3,256,0,0.764774,6288.24,291
6421,2048,3,1,1,3,512,0,0.766791,5772.2,285
6422,2048,3,1,1,3,1024,0,0.794417,5666.864,293
6423,2048,3,1,1,3,2048,0,0.706698,5408.312,271
6426,2048,3,1,1,4,64,0,0.738226,10000.802,343
6427,2048,3,1,1,4,128,0,0.74599,7461.566,311
6428,2048,3,1,1,4,256,0,0.723002,6190.352,289
6429,2048,3,1,1,4,512,0,0.799829,5728.576,283
6430,2048,3,1,1,4,1024,0,0.738831,5615.526,291
6431,2048,3,1,1,4,2048,0,0.712617,5421.346,271
6434,2048,3,1,2,1,64,0,1.399925,11130.504,412
6435,2048,3,1,2,1,128,0,1.350898,8767.626,380
6436,2048,3,1,2,1,256,0,1.360421,7384.958,358
6437,2048,3,1,2,1,512,0,1.384582,7234.136,362
6438,2048,3,1,2,1,1024,0,1.343491,6764.38,360
6439,2048,3,1,2,1,2048,0,1.32656,6780.34,366
6442,2048,3,1,2,2,64,0,1.394616,11807.74,411
6443,2048,3,1,2,2,128,0,1.383507,9027.774,379
6444,2048,3,1,2,2,256,0,1.448574,7665.322,357
6445,2048,3,1,2,2,512,0,1.396203,7241.584,361
6446,2048,3,1,2,2,1024,0,1.384742,7006.706,359
6447,2048,3,1,2,2,2048,0,1.371693,7077.196,365
6450,2048,3,1,2,3,64,0,1.464729,13339.9,413
6451,2048,3,1,2,3,128,0,1.353115,9559.508,381
6452,2048,3,1,2,3,256,0,1.337775,8093.316,359
6453,2048,3,1,2,3,512,0,1.346062,7825.188,363
6454,2048,3,1,2,3,1024,0,1.3577,7492.422,361
6455,2048,3,1,2,3,2048,0,1.355584,7333.354,376
6458,2048,3,1,2,4,64,0,1.358902,11204.452,411
6459,2048,3,1,2,4,128,0,1.313941,8952.496,379
6460,2048,3,1,2,4,256,0,1.412504,7577.542,357
6461,2048,3,1,2,4,512,0,1.398751,7295.05,361
6462,2048,3,1,2,4,1024,0,1.306711,7040.754,359
6463,2048,3,1,2,4,2048,0,1.312001,6988.352,365
6467,2048,3,1,3,1,128,0,2.178491,11004.686,404
6468,2048,3,1,3,1,256,0,2.123641,9070.866,382
6469,2048,3,1,3,1,512,0,2.244145,8115.394,377
6470,2048,3,1,3,1,1024,0,2.170457,7972.818,374
6471,2048,3,1,3,1,2048,0,2.396506,7813.484,365
6475,2048,3,1,3,2,128,0,2.625092,11273.346,402
6476,2048,3,1,3,2,256,0,2.564153,9406.026,380
6477,2048,3,1,3,2,512,0,2.51374,8542.59,375
6478,2048,3,1,3,2,1024,0,2.46665,8296.54,372
6479,2048,3,1,3,2,2048,0,2.411528,7831.572,364
6483,2048,3,1,3,3,128,0,2.16383,11972.128,404
6484,2048,3,1,3,3,256,0,2.112033,9912.224,382
6485,2048,3,1,3,3,512,0,2.163276,8826.944,377
6486,2048,3,1,3,3,1024,0,2.037246,8051.554,374
6487,2048,3,1,3,3,2048,0,2.058297,8291.752,366
6491,2048,3,1,3,4,128,0,2.719981,11158.966,402
6492,2048,3,1,3,4,256,0,2.483437,9919.672,380
6493,2048,3,1,3,4,512,0,2.746849,8478.218,375
6494,2048,3,1,3,4,1024,0,2.230551,8044.904,372
6495,2048,3,1,3,4,2048,0,2.347161,7859.768,364
6499,2048,3,1,4,1,128,0,3.144974,13107.416,554
6500,2048,3,1,4,1,256,0,3.712634,11384.534,535
6501,2048,3,1,4,1,512,0,3.722453,10275.048,530
6502,2048,3,1,4,1,1024,0,3.707724,9859.024,516
6503,2048,3,1,4,1,2048,0,3.4441,9684.794,514
6507,2048,3,1,4,2,128,0,3.23352,12673.836,552
6508,2048,3,1,4,2,256,0,3.700307,11250.204,533
6509,2048,3,1,4,2,512,0,3.296967,10669.526,528
6510,2048,3,1,4,2,1024,0,3.70295,10152.156,514
6511,2048,3,1,4,2,2048,0,3.759222,9543.282,512
6515,2048,3,1,4,3,128,0,2.850134,12822.796,554
6516,2048,3,1,4,3,256,0,2.773093,11856.684,535
6517,2048,3,1,4,3,512,0,2.987977,10287.816,530
6518,2048,3,1,4,3,1024,0,2.83465,10157.476,525
6519,2048,3,1,4,3,2048,0,2.772715,9695.966,514
6523,2048,3,1,4,4,128,0,3.294971,12751.508,552
6524,2048,3,1,4,4,256,0,3.704341,10859.982,533
6525,2048,3,1,4,4,512,0,3.676772,10324.524,528
6526,2048,3,1,4,4,1024,0,3.617104,9776.032,514
6527,2048,3,1,4,4,2048,0,3.702452,9591.96,503
6530,2048,3,2,1,1,64,0,1.670973,12413.156,420
6531,2048,3,2,1,1,128,0,1.621169,9970.744,388
6532,2048,3,2,1,1,256,0,1.650608,8404.536,366
6533,2048,3,2,1,1,512,0,1.656859,7838.754,360
6534,2048,3,2,1,1,1024,0,1.614918,7570.892,358
6535,2048,3,2,1,1,2048,0,1.569549,7202.216,339
6538,2048,3,2,1,2,64,0,1.620568,12267.122,419
6539,2048,3,2,1,2,128,0,1.645366,9994.418,388
6540,2048,3,2,1,2,256,0,1.671173,8353.198,366
6541,2048,3,2,1,2,512,0,1.653632,7607.866,360
6542,2048,3,2,1,2,1024,0,1.614721,7422.996,358
6543,2048,3,2,1,2,2048,0,1.581858,7499.338,339
6546,2048,3,2,1,3,64,0,1.74832,12789.812,420
6547,2048,3,2,1,3,128,0,1.750537,9899.722,387
6548,2048,3,2,1,3,256,0,1.7082,8167.796,366
6549,2048,3,2,1,3,512,0,1.723522,7457.31,359
6550,2048,3,2,1,3,1024,0,1.540465,7641.382,368
6551,2048,3,2,1,3,2048,0,1.570706,7261.002,339
