n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2,FF
5213,1024,4,3,3,4,256,0,1.088837,10074.75,387
5214,1024,4,3,3,4,512,0,1.305788,9861.152,388
5215,1024,4,3,3,4,1024,0,1.507772,9382.352,382
5221,1024,4,3,4,1,256,0,1.850791,11492.264,420
5222,1024,4,3,4,1,512,0,1.869875,11215.092,418
5223,1024,4,3,4,1,1024,0,1.830384,10499.02,399
5229,1024,4,3,4,2,256,0,1.701029,11790.45,439
5230,1024,4,3,4,2,512,0,1.885057,10859.184,437
5231,1024,4,3,4,2,1024,0,1.656628,10508.862,410
5237,1024,4,3,4,3,256,0,1.598023,11783.268,420
5238,1024,4,3,4,3,512,0,1.821912,10864.504,418
5239,1024,4,3,4,3,1024,0,1.845151,10128.748,399
5245,1024,4,3,4,4,256,0,1.848343,9757.412,439
5246,1024,4,3,4,4,512,0,1.280974,9928.982,437
5247,1024,4,3,4,4,1024,0,1.864024,8829.87,409
5252,1024,4,4,1,1,128,0,0.716989,13566.266,484
5253,1024,4,4,1,1,256,0,0.714062,12924.408,474
5254,1024,4,4,1,1,512,0,0.691353,12818.274,474
5255,1024,4,4,1,1,1024,0,0.693876,12015.486,467
5260,1024,4,4,1,2,128,0,0.864339,14384.482,481
5261,1024,4,4,1,2,256,0,0.889467,13953.828,471
5262,1024,4,4,1,2,512,0,0.894916,13571.054,471
5263,1024,4,4,1,2,1024,0,0.883815,13590.206,464
5268,1024,4,4,1,3,128,0,0.708901,13763.638,484
5269,1024,4,4,1,3,256,0,0.741899,13534.08,474
5270,1024,4,4,1,3,512,0,0.733019,13619.998,474
5271,1024,4,4,1,3,1024,0,0.716065,12654.418,467
5275,1024,4,4,1,4,64,0,0.713629,15873.55,510
5276,1024,4,4,1,4,128,0,0.696474,13625.584,481
5277,1024,4,4,1,4,256,0,0.708281,13406.134,471
5278,1024,4,4,1,4,512,0,0.714335,13301.33,471
5279,1024,4,4,1,4,1024,0,0.710501,12451.194,464
5284,1024,4,4,2,1,128,0,1.436206,13341.762,494
5285,1024,4,4,2,1,256,0,1.472659,12777.31,484
5286,1024,4,4,2,1,512,0,1.331685,12717.726,492
5287,1024,4,4,2,1,1024,0,1.298257,12820.934,498
5292,1024,4,4,2,2,128,0,1.475262,14976.332,491
5293,1024,4,4,2,2,256,0,1.511864,13885.732,481
5294,1024,4,4,2,2,512,0,1.457566,13664.686,489
5295,1024,4,4,2,2,1024,0,1.420208,14432.362,495
5300,1024,4,4,2,3,128,0,1.378881,15053.738,495
5301,1024,4,4,2,3,256,0,1.395215,14419.594,485
5302,1024,4,4,2,3,512,0,1.425917,14148.274,492
5303,1024,4,4,2,3,1024,0,1.362093,14416.136,498
5308,1024,4,4,2,4,128,0,1.452969,15764.756,491
5309,1024,4,4,2,4,256,0,1.476109,15131.41,481
5310,1024,4,4,2,4,512,0,1.422721,14064.218,489
5311,1024,4,4,2,4,1024,0,1.510895,14884.562,495
5317,1024,4,4,3,1,256,0,2.014497,16577.387,560
5318,1024,4,4,3,1,512,0,1.742954,16776.887,560
5319,1024,4,4,3,1,1024,0,1.983653,16409.807,560
5325,1024,4,4,3,2,256,0,1.878913,17843.547,557
5326,1024,4,4,3,2,512,0,1.74567,17515.568,557
5327,1024,4,4,3,2,1024,0,1.820052,16325.75,557
5333,1024,4,4,3,3,256,0,1.610177,17237.066,560
5334,1024,4,4,3,3,512,0,1.794617,17139.178,560
5335,1024,4,4,3,3,1024,0,1.949225,16793.91,560
5341,1024,4,4,3,4,256,0,1.995969,17315.535,557
5342,1024,4,4,3,4,512,0,1.795203,17357.031,557
5343,1024,4,4,3,4,1024,0,1.941343,17344.264,557
5349,1024,4,4,4,1,256,0,2.242865,18363.045,634
5350,1024,4,4,4,1,512,0,2.240094,16895.521,638
5351,1024,4,4,4,1,1024,0,2.329527,17284.945,613
5357,1024,4,4,4,2,256,0,2.139725,19060.496,631
5358,1024,4,4,4,2,512,0,2.139473,18154.234,635
5359,1024,4,4,4,2,1024,0,2.412543,17748.318,610
5365,1024,4,4,4,3,256,0,2.300155,19698.363,635
5366,1024,4,4,4,3,512,0,2.075202,18942.393,638
5367,1024,4,4,4,3,1024,0,2.311742,18382.195,616
5373,1024,4,4,4,4,256,0,2.257564,17911.109,631
5374,1024,4,4,4,4,512,0,2.356058,18141.467,635
5375,1024,4,4,4,4,1024,0,1.864845,16865.996,610
5378,2048,1,1,1,1,64,0,0.503818,29953.463,438
5379,2048,1,1,1,1,128,0,0.503835,28662.031,405
5380,2048,1,1,1,1,256,0,0.503835,27951.014,381
5381,2048,1,1,1,1,512,0,0.503835,27603.885,374
5382,2048,1,1,1,1,1024,0,0.503818,27708.156,380
5383,2048,1,1,1,1,2048,0,0.503818,27437.367,370
5385,2048,1,1,1,2,32,0,0.503835,32820.145,506
5386,2048,1,1,1,2,64,0,0.503835,30012.514,431
5387,2048,1,1,1,2,128,0,0.503835,28639.156,399
5388,2048,1,1,1,2,256,0,0.503835,27937.447,376
5389,2048,1,1,1,2,512,0,0.503818,27689.803,370
5390,2048,1,1,1,2,1024,0,0.503818,27653.359,369
5391,2048,1,1,1,2,2048,0,0.503818,27410.768,358
5393,2048,1,1,1,3,32,0,0.503778,33178.445,514
5394,2048,1,1,1,3,64,0,0.503794,30272.928,438
5395,2048,1,1,1,3,128,0,0.503794,28781.467,405
5396,2048,1,1,1,3,256,0,0.503794,28029.75,381
5397,2048,1,1,1,3,512,0,0.503778,27752.578,374
5398,2048,1,1,1,3,1024,0,0.503778,27691.664,381
5399,2048,1,1,1,3,2048,0,0.503778,27532.861,370
5401,2048,1,1,1,4,32,0,0.503774,32857.117,515
5402,2048,1,1,1,4,64,0,0.503774,30131.682,440
5403,2048,1,1,1,4,128,0,0.503774,28744.227,408
5404,2048,1,1,1,4,256,0,0.503774,27969.367,385
5405,2048,1,1,1,4,512,0,0.503757,27743.268,379
5406,2048,1,1,1,4,1024,0,0.503757,27567.176,369
5407,2048,1,1,1,4,2048,0,0.503757,27404.65,358
5409,2048,1,1,2,1,32,0,0.755267,35248.457,518
5410,2048,1,1,2,1,64,0,0.755267,31442.529,479
5411,2048,1,1,2,1,128,0,0.755267,29619.898,462
5412,2048,1,1,2,1,256,0,0.755292,28625.59,450
5413,2048,1,1,2,1,512,0,0.755292,28176.051,446
5414,2048,1,1,2,1,1024,0,0.755292,28153.705,444
5415,2048,1,1,2,1,2048,0,0.755292,27914.307,432
5417,2048,1,1,2,2,32,0,0.755292,35082.207,506
5418,2048,1,1,2,2,64,0,0.755292,31321.234,467
5419,2048,1,1,2,2,128,0,0.755292,29457.639,450
5420,2048,1,1,2,2,256,0,0.755292,28504.027,438
5421,2048,1,1,2,2,512,0,0.755267,28101.037,434
5422,2048,1,1,2,2,1024,0,0.755267,27963.25,432
5423,2048,1,1,2,2,2048,0,0.755267,27833.441,420
5426,2048,1,1,2,3,64,0,0.755226,31645.223,479
5427,2048,1,1,2,3,128,0,0.755226,29749.973,462
5428,2048,1,1,2,3,256,0,0.755251,28806.471,450
5429,2048,1,1,2,3,512,0,0.755592,28170.465,436
5430,2048,1,1,2,3,1024,0,0.755251,28214.354,444
5431,2048,1,1,2,3,2048,0,0.755226,28130.83,432
5433,2048,1,1,2,4,32,0,0.755231,35155.094,516
5434,2048,1,1,2,4,64,0,0.755206,31339.854,477
5435,2048,1,1,2,4,128,0,0.755571,29569.623,460
5436,2048,1,1,2,4,256,0,0.755231,28474.768,448
5437,2048,1,1,2,4,512,0,0.755571,28294.951,444
5438,2048,1,1,2,4,1024,0,0.755206,28015.652,442
5439,2048,1,1,2,4,2048,0,0.755206,27905.795,421
5442,2048,1,1,3,1,64,0,1.006716,31535.098,471
5443,2048,1,1,3,1,128,0,1.006716,29706.613,454
5444,2048,1,1,3,1,256,0,1.006749,28942.131,442
5445,2048,1,1,3,1,512,0,1.006716,28304.262,437
5446,2048,1,1,3,1,1024,0,1.006749,28240.953,446
5447,2048,1,1,3,1,2048,0,1.006749,28002.086,435
5450,2048,1,1,3,2,64,0,1.006749,31556.379,465
5451,2048,1,1,3,2,128,0,1.006749,29802.107,449
5452,2048,1,1,3,2,256,0,1.006749,28807.801,438
5453,2048,1,1,3,2,512,0,1.006749,28319.158,434
5454,2048,1,1,3,2,1024,0,1.006749,28213.557,435
5455,2048,1,1,3,2,2048,0,1.006716,27866.691,424
5458,2048,1,1,3,3,64,0,1.006708,31837.539,472
5459,2048,1,1,3,3,128,0,1.006708,29897.07,455
5460,2048,1,1,3,3,256,0,1.006708,29009.693,443
5461,2048,1,1,3,3,512,0,1.006708,28399.756,438
5462,2048,1,1,3,3,1024,0,1.006708,28284.578,447
5463,2048,1,1,3,3,2048,0,1.006675,28039.857,436
5466,2048,1,1,3,4,64,0,1.006688,31485.621,474
5467,2048,1,1,3,4,128,0,1.006688,29873.131,458
5468,2048,1,1,3,4,256,0,1.006688,28900.635,447
5469,2048,1,1,3,4,512,0,1.006654,28434.336,443
5470,2048,1,1,3,4,1024,0,1.006688,28183.764,444
5471,2048,1,1,3,4,2048,0,1.006688,27937.447,424
5474,2048,1,1,4,1,64,0,1.258773,33722.414,626
5475,2048,1,1,4,1,128,0,1.258206,31699.486,592
5476,2048,1,1,4,1,256,0,1.258206,30473.758,589
5477,2048,1,1,4,1,512,0,1.258164,29888.293,579
5478,2048,1,1,4,1,1024,0,1.258206,29536.641,556
5479,2048,1,1,4,1,2048,0,1.258773,29340.863,554
5482,2048,1,1,4,2,64,0,1.258206,33702.73,614
5483,2048,1,1,4,2,128,0,1.258206,31592.82,580
5484,2048,1,1,4,2,256,0,1.258206,30312.297,577
5485,2048,1,1,4,2,512,0,1.258164,29881.109,567
5486,2048,1,1,4,2,1024,0,1.258773,29513.232,544
5487,2048,1,1,4,2,2048,0,1.258206,29200.15,542
5490,2048,1,1,4,3,64,0,1.258123,33954.633,626
5491,2048,1,1,4,3,128,0,1.258165,31461.416,592
5492,2048,1,1,4,3,256,0,1.258165,30468.438,579
5493,2048,1,1,4,3,512,0,1.258123,30161.207,569
5494,2048,1,1,4,3,1024,0,1.258123,29806.098,556
5495,2048,1,1,4,3,2048,0,1.258123,29444.072,554
5498,2048,1,1,4,4,64,0,1.258145,33641.551,623
5499,2048,1,1,4,4,128,0,1.258145,31703.477,589
5500,2048,1,1,4,4,256,0,1.258145,30335.971,586
5501,2048,1,1,4,4,512,0,1.258145,29964.9,576
5502,2048,1,1,4,4,1024,0,1.258103,29612.449,563
5503,2048,1,1,4,4,2048,0,1.258103,29260.266,542
5505,2048,1,2,1,1,32,0,0.324107,30629.367,533
5506,2048,1,2,1,1,64,0,0.325014,27339.215,458
5507,2048,1,2,1,1,128,0,0.324258,26012.406,425
5508,2048,1,2,1,1,256,0,0.327769,25002.404,402
5509,2048,1,2,1,1,512,0,0.326728,24781.623,394
5510,2048,1,2,1,1,1024,0,0.329786,24713.527,419
5511,2048,1,2,1,1,2048,0,0.326812,24489.023,391
5513,2048,1,2,1,2,32,0,0.326677,30538.662,533
5514,2048,1,2,1,2,64,0,0.323401,27134.395,462
5515,2048,1,2,1,2,128,0,0.324711,25732.574,430
5516,2048,1,2,1,2,256,0,0.327635,24776.57,408
5517,2048,1,2,1,2,512,0,0.327383,24542.756,401
5518,2048,1,2,1,2,1024,0,0.327148,24781.357,419
5519,2048,1,2,1,2,2048,0,0.327467,24483.971,391
5521,2048,1,2,1,3,32,0,0.32779,31080.504,533
5522,2048,1,2,1,3,64,0,0.324631,27253.029,458
5523,2048,1,2,1,3,128,0,0.322397,25916.912,425
5524,2048,1,2,1,3,256,0,0.327168,24893.078,402
5525,2048,1,2,1,3,512,0,0.327151,24597.285,394
5526,2048,1,2,1,3,1024,0,0.322665,25050.283,419
5527,2048,1,2,1,3,2048,0,0.326462,24409.756,391
5529,2048,1,2,1,4,32,0,0.32533,30732.045,532
5530,2048,1,2,1,4,64,0,0.325532,27175.092,461
5531,2048,1,2,1,4,128,0,0.323532,25810.777,429
5532,2048,1,2,1,4,256,0,0.327581,24783.486,407
5533,2048,1,2,1,4,512,0,0.326086,24518.283,400
5534,2048,1,2,1,4,1024,0,0.327548,24794.393,420
5535,2048,1,2,1,4,2048,0,0.327044,24513.496,390
5538,2048,1,2,2,1,64,0,0.499022,29367.996,521
5539,2048,1,2,2,1,128,0,0.498493,27191.318,488
5540,2048,1,2,2,1,256,0,0.500458,25986.338,465
5541,2048,1,2,2,1,512,0,0.492926,25566.855,459
5542,2048,1,2,2,1,1024,0,0.48683,25497.695,464
5543,2048,1,2,2,1,2048,0,0.496931,25406.191,463
5546,2048,1,2,2,2,64,0,0.500181,29339.801,521
5547,2048,1,2,2,2,128,0,0.497863,27076.672,488
5548,2048,1,2,2,2,256,0,0.499047,25912.656,465
5549,2048,1,2,2,2,512,0,0.491717,25557.547,459
5550,2048,1,2,2,2,1024,0,0.493833,25596.648,464
5551,2048,1,2,2,2,2048,0,0.493455,25234.355,463
5554,2048,1,2,2,3,64,0,0.49586,29527.33,521
5555,2048,1,2,2,3,128,0,0.492006,27585.264,488
5556,2048,1,2,2,3,256,0,0.494273,26111.891,465
5557,2048,1,2,2,3,512,0,0.500469,25737.895,459
5558,2048,1,2,2,3,1024,0,0.500746,25526.955,464
5559,2048,1,2,2,3,2048,0,0.502409,25425.078,463
5562,2048,1,2,2,4,64,0,0.50147,29404.438,525
5563,2048,1,2,2,4,128,0,0.496533,27117.637,493
5564,2048,1,2,2,4,256,0,0.495425,26033.42,471
5565,2048,1,2,2,4,512,0,0.500211,25560.473,466
5566,2048,1,2,2,4,1024,0,0.482503,25618.727,472
5567,2048,1,2,2,4,2048,0,0.503057,25427.738,463
5570,2048,1,2,3,1,64,0,0.648444,29704.486,533
5571,2048,1,2,3,1,128,0,0.653414,27503.602,500
5572,2048,1,2,3,1,256,0,0.665469,26263.51,477
5573,2048,1,2,3,1,512,0,0.666275,25780.188,470
5574,2048,1,2,3,1,1024,0,0.666208,25583.613,475
5575,2048,1,2,3,1,2048,0,0.665536,25451.146,466
5578,2048,1,2,3,2,64,0,0.665435,29505.252,537
5579,2048,1,2,3,2,128,0,0.663588,27390.553,505
5580,2048,1,2,3,2,256,0,0.667013,26269.895,483
5581,2048,1,2,3,2,512,0,0.665502,25788.168,477
5582,2048,1,2,3,2,1024,0,0.663924,25619.258,475
5583,2048,1,2,3,2,2048,0,0.663823,25409.117,466
5586,2048,1,2,3,3,64,0,0.646249,29897.336,533
5587,2048,1,2,3,3,128,0,0.663441,27650.967,500
5588,2048,1,2,3,3,256,0,0.665455,26424.439,477
5589,2048,1,2,3,3,512,0,0.664011,25799.074,470
5590,2048,1,2,3,3,1024,0,0.663743,25726.723,475
5591,2048,1,2,3,3,2048,0,0.644704,25662.615,466
5594,2048,1,2,3,4,64,0,0.647686,29574.678,536
5595,2048,1,2,3,4,128,0,0.661318,27477.801,504
5596,2048,1,2,3,4,256,0,0.663501,26339.586,482
5597,2048,1,2,3,4,512,0,0.661688,25808.385,476
5598,2048,1,2,3,4,1024,0,0.663635,25676.715,484
5599,2048,1,2,3,4,2048,0,0.658666,25487.854,466
5603,2048,1,2,4,1,128,0,0.811822,29470.938,633
5604,2048,1,2,4,1,256,0,0.810059,27895.42,613
5605,2048,1,2,4,1,512,0,0.812787,27452.264,607
5606,2048,1,2,4,1,1024,0,0.834148,27189.723,612
5607,2048,1,2,4,1,2048,0,0.831756,26860.148,583
5611,2048,1,2,4,2,128,0,0.822314,29356.025,633
5612,2048,1,2,4,2,256,0,0.83205,28406.141,613
5613,2048,1,2,4,2,512,0,0.814382,27799.926,607
5614,2048,1,2,4,2,1024,0,0.811528,27658.414,612
5615,2048,1,2,4,2,2048,0,0.828483,26800.564,583
5619,2048,1,2,4,3,128,0,0.817978,29195.361,633
5620,2048,1,2,4,3,256,0,0.831575,28315.967,613
5621,2048,1,2,4,3,512,0,0.808577,27907.922,607
5622,2048,1,2,4,3,1024,0,0.81013,27731.299,612
5623,2048,1,2,4,3,2048,0,0.83061,26840.465,583
5627,2048,1,2,4,4,128,0,0.810879,29135.512,633
5628,2048,1,2,4,4,256,0,0.829722,27862.701,613
5629,2048,1,2,4,4,512,0,0.813942,27718.797,607
5630,2048,1,2,4,4,1024,0,0.829596,27628.09,614
5631,2048,1,2,4,4,2048,0,0.829008,26996.074,583
5634,2048,1,3,1,1,64,0,0.486756,23922.443,428
5635,2048,1,3,1,1,128,0,0.499734,22477.531,395
5636,2048,1,3,1,1,256,0,0.489553,21647.346,372
5637,2048,1,3,1,1,512,0,0.499683,21410.605,364
5638,2048,1,3,1,1,1024,0,0.497592,21660.113,380
5639,2048,1,3,1,1,2048,0,0.490208,21453.432,360
5642,2048,1,3,1,2,64,0,0.49797,23838.654,433
5643,2048,1,3,1,2,128,0,0.487663,22447.74,401
5644,2048,1,3,1,2,256,0,0.497642,21682.191,379
5645,2048,1,3,1,2,512,0,0.499809,21367.779,372
5646,2048,1,3,1,2,1024,0,0.497466,21715.707,380
5647,2048,1,3,1,2,2048,0,0.501624,21360.863,360
5650,2048,1,3,1,3,64,0,0.486768,24080.182,428
5651,2048,1,3,1,3,128,0,0.501131,22524.613,395
5652,2048,1,3,1,3,256,0,0.499241,21693.631,372
5653,2048,1,3,1,3,512,0,0.50098,21513.549,364
5654,2048,1,3,1,3,1024,0,0.500653,21467.264,380
5655,2048,1,3,1,3,2048,0,0.495688,21205.254,360
5658,2048,1,3,1,4,64,0,0.490995,23983.623,442
5659,2048,1,3,1,4,128,0,0.498479,22595.637,410
5660,2048,1,3,1,4,256,0,0.498378,21863.338,388
5661,2048,1,3,1,4,512,0,0.499991,21498.387,381
5662,2048,1,3,1,4,1024,0,0.500872,21621.545,380
5663,2048,1,3,1,4,2048,0,0.500419,21390.656,360
5666,2048,1,3,2,1,64,0,0.719379,26002.564,460
5667,2048,1,3,2,1,128,0,0.743447,23943.99,443
5668,2048,1,3,2,1,256,0,0.730979,22710.814,431
5669,2048,1,3,2,1,512,0,0.754139,22613.191,426
5670,2048,1,3,2,1,1024,0,0.750059,22606.275,443
5671,2048,1,3,2,1,2048,0,0.749908,22309.42,422
5674,2048,1,3,2,2,64,0,0.740122,25844.027,465
5676,2048,1,3,2,2,256,0,0.754064,22635.535,438
5677,2048,1,3,2,2,512,0,0.75395,22540.574,434
5678,2048,1,3,2,2,1024,0,0.749568,22582.867,443
5679,2048,1,3,2,2,2048,0,0.750437,22322.453,422
5682,2048,1,3,2,3,64,0,0.750612,26189.828,460
5683,2048,1,3,2,3,128,0,0.749327,24285.801,443
5684,2048,1,3,2,3,256,0,0.75337,22849.932,431
5685,2048,1,3,2,3,512,0,0.733535,22599.893,426
5686,2048,1,3,2,3,1024,0,0.754428,22415.82,443
5687,2048,1,3,2,3,2048,0,0.749063,22304.1,422
5690,2048,1,3,2,4,64,0,0.744598,25860.52,474
5691,2048,1,3,2,4,128,0,0.711388,24130.189,458
5692,2048,1,3,2,4,256,0,0.753288,22666.924,447
5693,2048,1,3,2,4,512,0,0.751474,22754.438,443
5694,2048,1,3,2,4,1024,0,0.753477,22533.924,443
5695,2048,1,3,2,4,2048,0,0.752608,22325.646,422
5699,2048,1,3,3,1,128,0,0.988069,24172.75,454
5700,2048,1,3,3,1,256,0,0.991544,23127.369,442
5701,2048,1,3,3,1,512,0,0.991393,22652.561,437
5702,2048,1,3,3,1,1024,0,0.998243,22441.621,446
5703,2048,1,3,3,1,2048,0,1.001215,22270.318,425
5707,2048,1,3,3,2,128,0,0.98676,24294.047,460
5708,2048,1,3,3,2,256,0,0.988674,23329.264,449
5709,2048,1,3,3,2,512,0,0.990285,22714.006,445
5710,2048,1,3,3,2,1024,0,0.998696,22425.928,446
5711,2048,1,3,3,2,2048,0,1.003985,22279.361,435
5715,2048,1,3,3,3,128,0,0.980703,24256.807,454
5716,2048,1,3,3,3,256,0,0.977479,23254.252,442
5717,2048,1,3,3,3,512,0,1.002611,22607.34,437
5718,2048,1,3,3,3,1024,0,0.999237,22419.277,446
5719,2048,1,3,3,3,2048,0,1.004827,22233.877,425
5723,2048,1,3,3,4,128,0,0.99092,24232.6,469
5724,2048,1,3,3,4,256,0,0.965587,23236.164,458
5725,2048,1,3,3,4,512,0,0.99092,22715.867,454
5726,2048,1,3,3,4,1024,0,1.000892,22373.793,445
5727,2048,1,3,3,4,2048,0,1.004065,22245.846,425
5731,2048,1,3,4,1,128,0,1.215973,29199.086,582
5732,2048,1,3,4,1,256,0,1.24751,25307.506,560
5733,2048,1,3,4,1,512,0,1.213455,25307.24,551
5734,2048,1,3,4,1,1024,0,1.239075,24347.512,558
5735,2048,1,3,4,1,2048,0,1.229759,24225.949,547
5739,2048,1,3,4,2,128,0,1.254183,26763.059,589
5740,2048,1,3,4,2,256,0,1.207853,25100.025,568
5741,2048,1,3,4,2,512,0,1.216288,24733.744,560
5742,2048,1,3,4,2,1024,0,1.212071,24744.117,559
5743,2048,1,3,4,2,2048,0,1.205272,24576.006,548
5747,2048,1,3,4,3,128,0,1.243468,27013.098,583
5748,2048,1,3,4,3,256,0,1.220807,25409.385,561
5749,2048,1,3,4,3,512,0,1.192103,27027.463,552
5750,2048,1,3,4,3,1024,0,1.210547,24958.248,559
5751,2048,1,3,4,3,2048,0,1.248504,24369.855,548
5755,2048,1,3,4,4,128,0,1.217968,28819.504,598
5756,2048,1,3,4,4,256,0,1.213058,25560.473,577
5757,2048,1,3,4,4,512,0,1.213058,24956.652,569
5758,2048,1,3,4,4,1024,0,1.211862,24676.287,568
5759,2048,1,3,4,4,2048,0,1.225018,24396.455,548
5762,2048,1,4,1,1,64,0,0.649371,27652.029,633
5763,2048,1,4,1,1,128,0,0.65179,25916.912,600
5764,2048,1,4,1,1,256,0,0.665229,25113.592,577
5765,2048,1,4,1,1,512,0,0.652059,24622.822,569
5766,2048,1,4,1,1,1024,0,0.646919,25087.789,597
5767,2048,1,4,1,1,2048,0,0.650312,24057.572,569
5770,2048,1,4,1,2,64,0,0.651656,27650.699,636
5771,2048,1,4,1,2,128,0,0.652462,25888.449,604
5772,2048,1,4,1,2,256,0,0.667044,25010.916,582
5773,2048,1,4,1,2,512,0,0.648128,24803.969,575
5774,2048,1,4,1,2,1024,0,0.647053,24802.639,597
5775,2048,1,4,1,2,2048,0,0.648968,24887.227,569
5778,2048,1,4,1,3,64,0,0.651038,27523.553,633
5779,2048,1,4,1,3,128,0,0.649056,26306.602,600
5780,2048,1,4,1,3,256,0,0.649089,25240.475,577
5781,2048,1,4,1,3,512,0,0.64667,24830.568,569
5782,2048,1,4,1,3,1024,0,0.650064,24799.445,597
5783,2048,1,4,1,3,2048,0,0.648753,24672.83,569
5786,2048,1,4,1,4,64,0,0.649822,27654.689,645
5787,2048,1,4,1,4,128,0,0.655533,25719.807,613
5788,2048,1,4,1,4,256,0,0.651804,24972.611,591
5789,2048,1,4,1,4,512,0,0.651267,24708.207,584
5790,2048,1,4,1,4,1024,0,0.655063,27667.99,606
5791,2048,1,4,1,4,2048,0,0.655164,27339.746,578
5794,2048,1,4,2,1,64,0,0.990517,30175.307,728
5795,2048,1,4,2,1,128,0,0.990366,28174.188,695
5796,2048,1,4,2,1,256,0,0.986034,26894.729,672
5797,2048,1,4,2,1,512,0,0.984875,25902.281,643
5798,2048,1,4,2,1,1024,0,0.989056,25361.238,648
5799,2048,1,4,2,1,2048,0,0.986487,25758.908,640
5803,2048,1,4,2,2,128,0,0.97742,28142.801,695
5804,2048,1,4,2,2,256,0,0.998375,26471.256,672
5805,2048,1,4,2,2,512,0,0.985379,26131.84,643
5806,2048,1,4,2,2,1024,0,0.992028,25595.85,648
5807,2048,1,4,2,2,2048,0,0.979384,28112.742,640
5811,2048,1,4,2,3,128,0,0.983451,28162.484,695
5812,2048,1,4,2,3,256,0,0.997052,27038.367,672
5813,2048,1,4,2,3,512,0,0.981487,26229.463,643
5814,2048,1,4,2,3,1024,0,0.982393,28183.232,648
5815,2048,1,4,2,3,2048,0,0.984056,25652.773,640
5819,2048,1,4,2,4,128,0,0.979717,29475.727,699
5820,2048,1,4,2,4,256,0,0.99231,27076.938,677
5821,2048,1,4,2,4,512,0,0.985711,25858.393,649
5822,2048,1,4,2,4,1024,0,0.999211,25925.955,655
5823,2048,1,4,2,4,2048,0,0.989691,28553.504,640
5827,2048,1,4,3,1,128,0,1.300329,28340.172,676
5828,2048,1,4,3,1,256,0,1.294755,27337.617,653
5829,2048,1,4,3,1,512,0,1.307246,26764.92,646
5830,2048,1,4,3,1,1024,0,1.296971,26184.773,650
5831,2048,1,4,3,1,2048,0,1.290256,28699.805,643
5835,2048,1,4,3,2,128,0,1.340687,28840.783,680
5836,2048,1,4,3,2,256,0,1.321012,27117.637,658
5837,2048,1,4,3,2,512,0,1.324571,26193.818,652
5838,2048,1,4,3,2,1024,0,1.301873,26343.842,650
5839,2048,1,4,3,2,2048,0,1.293748,30072.631,643
5843,2048,1,4,3,3,128,0,1.292258,28195.201,676
5844,2048,1,4,3,3,256,0,1.295884,26707.197,653
5845,2048,1,4,3,3,512,0,1.300249,26690.174,646
5846,2048,1,4,3,3,1024,0,1.295414,26121.199,650
5847,2048,1,4,3,3,2048,0,1.297092,25941.117,643
5851,2048,1,4,3,4,128,0,1.328848,31369.113,689
5852,2048,1,4,3,4,256,0,1.332004,29728.426,667
5853,2048,1,4,3,4,512,0,1.329184,28994.531,661
5854,2048,1,4,3,4,1024,0,1.335966,26453.168,659
5855,2048,1,4,3,4,2048,0,1.292452,25907.07,652
5859,2048,1,4,4,1,128,0,1.586512,30615.004,804
5860,2048,1,4,4,1,256,0,1.593646,29954.793,784
5861,2048,1,4,4,1,512,0,1.645346,29307.613,778
5862,2048,1,4,4,1,1024,0,1.632337,29039.486,783
5863,2048,1,4,4,1,2048,0,1.539931,29459.766,762
5867,2048,1,4,4,2,128,0,1.582483,31658.787,804
5868,2048,1,4,4,2,256,0,1.674385,29168.23,784
5869,2048,1,4,4,2,512,0,1.667335,28350.812,778
5870,2048,1,4,4,2,1024,0,1.673462,27839.295,783
5871,2048,1,4,4,2,2048,0,1.663642,27349.322,762
5876,2048,1,4,4,3,256,0,1.625022,29766.73,784
5877,2048,1,4,4,3,512,0,1.640968,29844.402,778
5878,2048,1,4,4,3,1024,0,1.600011,28463.33,783
5879,2048,1,4,4,3,2048,0,1.674204,27451.732,762
5883,2048,1,4,4,4,128,0,1.631478,31830.891,804
5884,2048,1,4,4,4,256,0,1.636429,29810.088,784
5885,2048,1,4,4,4,512,0,1.630135,28228.984,778
5886,2048,1,4,4,4,1024,0,1.628876,30524.564,791
5887,2048,1,4,4,4,2048,0,1.673022,27705.496,762
6402,2048,3,1,1,1,64,0,0.947075,9413.474,345
6403,2048,3,1,1,1,128,0,0.965129,7367.934,313
6404,2048,3,1,1,1,256,0,0.990545,6168.54,291
6405,2048,3,1,1,1,512,0,0.940317,5738.418,285
6406,2048,3,1,1,1,1024,0,0.937493,5507.264,283
6407,2048,3,1,1,1,2048,0,0.950403,5328.778,271
6410,2048,3,1,1,2,64,0,0.961868,9349.9,343
6411,2048,3,1,1,2,128,0,0.946844,7351.708,311
6412,2048,3,1,1,2,256,0,0.961062,6194.076,289
6413,2048,3,1,1,2,512,0,0.95118,5730.172,283
6414,2048,3,1,1,2,1024,0,0.950272,5510.19,281
6415,2048,3,1,1,2,2048,0,0.933937,5328.246,271
6418,2048,3,1,1,3,64,0,0.886069,9620.422,345
6419,2048,3,1,1,3,128,0,0.929526,7519.82,313
6420,2048,3,1,1,3,256,0,0.915208,6286.644,291
6421,2048,3,1,1,3,512,0,0.874978,5767.146,285
6422,2048,3,1,1,3,1024,0,0.94838,5651.702,283
