n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,obj1,obj2
3602,128,3,1,1,115200,0,0.331513,492
3603,128,3,1,1,57600,0,0.342639,576
3604,128,3,1,2,460800,0,0.311975,509
3605,128,3,1,2,230400,0,0.328043,551
3606,128,3,1,2,115200,0,0.305281,655
3607,128,3,1,2,57600,0,0.310504,811
3608,128,3,1,3,460800,0,0.310617,614
3609,128,3,1,3,230400,0,0.345072,656
3610,128,3,1,3,115200,0,0.326892,684
3611,128,3,1,3,57600,0,0.31371,914
3612,128,3,1,4,460800,0,0.328996,859
3613,128,3,1,4,230400,0,0.355071,794
3614,128,3,1,4,115200,0,0.320625,1002
3615,128,3,1,4,57600,0,0.309181,1159
3616,128,3,1,5,460800,0,0.34394,808
3617,128,3,1,5,230400,0,0.333342,887
3618,128,3,1,5,115200,0,0.313918,941
3619,128,3,1,5,57600,0,0.328439,1076
3620,128,3,2,1,460800,0,0.311679,421
3621,128,3,2,1,230400,0,0.300419,473
3622,128,3,2,1,115200,0,0.313683,609
3623,128,3,2,1,57600,0,0.319712,792
3624,128,3,2,2,460800,0,0.311531,601
3625,128,3,2,2,230400,0,0.306615,620
3626,128,3,2,2,115200,0,0.304463,786
3627,128,3,2,2,57600,0,0.285355,1079
3628,128,3,2,3,460800,0,0.323293,700
3629,128,3,2,3,230400,0,0.326038,740
3630,128,3,2,3,115200,0,0.33511,857
3631,128,3,2,3,57600,0,0.3086,1143
3632,128,3,2,4,460800,0,0.327252,920
3633,128,3,2,4,230400,0,0.300156,1053
3634,128,3,2,4,115200,0,0.352197,1104
3635,128,3,2,4,57600,0,0.339493,1337
3636,128,3,2,5,460800,0,0.303498,1034
3637,128,3,2,5,230400,0,0.326168,971
3638,128,3,2,5,115200,0,0.329656,1136
3639,128,3,2,5,57600,0,0.335611,1337
3640,128,3,3,1,460800,0,0.347087,473
3641,128,3,3,1,230400,0,0.316224,578
3642,128,3,3,1,115200,0,0.307452,723
3643,128,3,3,1,57600,0,0.308985,1051
3644,128,3,3,2,460800,0,0.30979,739
3645,128,3,3,2,230400,0,0.340597,789
3646,128,3,3,2,115200,0,0.324454,1068
3647,128,3,3,2,57600,0,0.32986,1485
3648,128,3,3,3,460800,0,0.337061,756
3649,128,3,3,3,230400,0,0.325053,831
3650,128,3,3,3,115200,0,0.327915,1148
3651,128,3,3,3,57600,0,0.345647,1498
3652,128,3,3,4,460800,0,0.340434,1081
3653,128,3,3,4,230400,0,0.314778,1180
3654,128,3,3,4,115200,0,0.316031,1567
3655,128,3,3,4,57600,0,0.308569,2122
3656,128,3,3,5,460800,0,0.361565,966
3657,128,3,3,5,230400,0,0.340746,1084
3658,128,3,3,5,115200,0,0.345067,1282
3659,128,3,3,5,57600,0,0.339194,1824
3660,128,3,4,1,460800,0,0.343079,490
3661,128,3,4,1,230400,0,0.303966,582
3662,128,3,4,1,115200,0,0.307958,686
3663,128,3,4,1,57600,0,0.316164,941
3664,128,3,4,2,460800,0,0.319015,678
3665,128,3,4,2,230400,0,0.309522,740
3666,128,3,4,2,115200,0,0.312134,992
3667,128,3,4,2,57600,0,0.309688,1334
3668,128,3,4,3,460800,0,0.320303,741
3669,128,3,4,3,230400,0,0.316715,824
3670,128,3,4,3,115200,0,0.330311,984
3671,128,3,4,3,57600,0,0.313091,1315
3672,128,3,4,4,460800,0,0.34676,1034
3673,128,3,4,4,230400,0,0.338667,1167
3674,128,3,4,4,115200,0,0.347367,1439
3675,128,3,4,4,57600,0,0.332009,2106
3676,128,3,4,5,460800,0,0.333623,1033
3677,128,3,4,5,230400,0,0.312576,1112
3678,128,3,4,5,115200,0,0.319622,1300
3679,128,3,4,5,57600,0,0.322308,1518
3680,128,3,5,1,460800,0,0.3152,566
3681,128,3,5,1,230400,0,0.338019,670
3682,128,3,5,1,115200,0,0.315747,857
3683,128,3,5,1,57600,0,0.315917,1323
3684,128,3,5,2,460800,0,0.329815,889
3685,128,3,5,2,230400,0,0.317237,967
3686,128,3,5,2,115200,0,0.324874,1344
3687,128,3,5,2,57600,0,0.312183,2018
3688,128,3,5,3,460800,0,0.321951,1015
3689,128,3,5,3,230400,0,0.325949,979
3690,128,3,5,3,115200,0,0.328872,1394
3691,128,3,5,3,57600,0,0.329118,2066
3692,128,3,5,4,460800,0,0.331523,1353
3693,128,3,5,4,230400,0,0.375188,1349
3694,128,3,5,4,115200,0,0.330787,2083
3695,128,3,5,5,460800,0,0.336699,1220
3696,128,3,5,5,115200,0,0.32016,1750
3697,128,4,1,1,460800,0,0.258361,401
3698,128,4,1,1,230400,0,0.270394,415
3699,128,4,1,1,115200,0,0.264111,529
3700,128,4,1,1,57600,0,0.265116,630
3701,128,4,1,2,460800,0,0.280684,554
3702,128,4,1,2,230400,0,0.298986,619
3703,128,4,1,2,115200,0,0.281093,675
3704,128,4,1,2,57600,0,0.26975,916
3705,128,4,1,3,460800,0,0.268666,693
3706,128,4,1,3,230400,0,0.281485,724
3707,128,4,1,3,115200,0,0.274055,779
3708,128,4,1,3,57600,0,0.269845,950
3709,128,4,1,4,460800,0,0.286928,809
3710,128,4,1,4,230400,0,0.294937,960
3711,128,4,1,4,115200,0,0.29668,1032
3712,128,4,1,4,57600,0,0.282452,1266
3713,128,4,1,5,460800,0,0.257403,1396
3714,128,4,1,5,230400,0,0.268619,1437
3715,128,4,1,5,115200,0,0.287141,1411
3716,128,4,1,5,57600,0,0.27627,1716
3717,128,4,2,1,460800,0,0.266108,416
3718,128,4,2,1,230400,0,0.248595,498
3719,128,4,2,1,115200,0,0.266293,614
3720,128,4,2,1,57600,0,0.267417,823
3721,128,4,2,2,460800,0,0.285885,589
3722,128,4,2,2,230400,0,0.26771,660
3723,128,4,2,2,115200,0,0.299947,767
3724,128,4,2,2,57600,0,0.256158,1047
3725,128,4,2,3,460800,0,0.274733,686
3726,128,4,2,3,230400,0,0.252816,801
3727,128,4,2,3,115200,0,0.283236,918
3728,128,4,2,3,57600,0,0.254448,1208
3729,128,4,2,4,460800,0,0.295666,982
3730,128,4,2,4,230400,0,0.286489,1027
3731,128,4,2,4,115200,0,0.285549,1254
3732,128,4,2,4,57600,0,0.271168,1497
3733,128,4,2,5,460800,0,0.258022,1454
3734,128,4,2,5,230400,0,0.272947,1595
3735,128,4,2,5,115200,0,0.294341,1499
3736,128,4,2,5,57600,0,0.26982,1909
3737,128,4,3,1,460800,0,0.285905,560
3738,128,4,3,1,230400,0,0.278469,568
3739,128,4,3,1,115200,0,0.274269,780
3740,128,4,3,1,57600,0,0.287367,1106
3741,128,4,3,2,460800,0,0.286325,742
3742,128,4,3,2,230400,0,0.278095,857
3743,128,4,3,2,115200,0,0.257499,1132
3744,128,4,3,2,57600,0,0.247559,1564
3745,128,4,3,3,460800,0,0.270893,818
3746,128,4,3,3,230400,0,0.273926,889
3747,128,4,3,3,115200,0,0.277333,1253
3748,128,4,3,3,57600,0,0.302798,1485
3749,128,4,3,4,460800,0,0.279985,1170
3750,128,4,3,4,230400,0,0.270094,1243
3751,128,4,3,4,115200,0,0.263547,1681
3752,128,4,3,4,57600,0,0.251728,2290
3753,128,4,3,5,460800,0,0.274689,1576
3754,128,4,3,5,230400,0,0.266242,1690
3755,128,4,3,5,115200,0,0.295363,1611
3756,128,4,3,5,57600,0,0.284053,2227
3757,128,4,4,1,460800,0,0.255128,454
3758,128,4,4,1,230400,0,0.254122,595
3759,128,4,4,1,115200,0,0.272787,623
3760,128,4,4,1,57600,0,0.252231,965
3761,128,4,4,2,460800,0,0.281936,692
3762,128,4,4,2,230400,0,0.287715,761
3763,128,4,4,2,115200,0,0.279694,998
3764,128,4,4,2,57600,0,0.272604,1262
3765,128,4,4,3,460800,0,0.263942,786
3766,128,4,4,3,230400,0,0.27486,870
3767,128,4,4,3,115200,0,0.302888,1032
3768,128,4,4,3,57600,0,0.2877,1273
3769,128,4,4,4,460800,0,0.278402,1104
3770,128,4,4,4,230400,0,0.283905,1185
3771,128,4,4,4,115200,0,0.297396,1500
3772,128,4,4,4,57600,0,0.264317,1936
3773,128,4,4,5,460800,0,0.286251,1455
3774,128,4,4,5,230400,0,0.27666,1685
3775,128,4,4,5,115200,0,0.29932,1614
3776,128,4,4,5,57600,0,0.285809,2421
3777,128,4,5,1,460800,0,0.300463,548
3778,128,4,5,1,230400,0,0.279977,713
3779,128,4,5,1,115200,0,0.271494,884
3780,128,4,5,1,57600,0,0.262084,1241
3781,128,4,5,2,460800,0,0.291555,917
3782,128,4,5,2,230400,0,0.282067,1066
3783,128,4,5,2,115200,0,0.295891,1333
3784,128,4,5,2,57600,0,0.27151,2178
3785,128,4,5,3,460800,0,0.292781,1010
3786,128,4,5,3,230400,0,0.293378,1043
3787,128,4,5,3,115200,0,0.278721,1353
3788,128,4,5,3,57600,0,0.304422,2105
3789,128,4,5,4,460800,0,0.278101,1448
3790,128,4,5,4,230400,0,0.283363,1603
3791,128,4,5,4,115200,0,0.298502,2193
3792,128,4,5,5,460800,0,0.28224,1863
3793,128,4,5,5,115200,0,0.285853,2510
3794,128,5,1,1,460800,0,0.314336,459
3795,128,5,1,1,230400,0,0.333119,475
3796,128,5,1,1,115200,0,0.327049,573
3797,128,5,1,1,57600,0,0.31258,768
3798,128,5,1,2,460800,0,0.341442,685
3799,128,5,1,2,230400,0,0.366258,719
3800,128,5,1,2,115200,0,0.336689,830
3801,128,5,1,2,57600,0,0.340469,1020
3802,128,5,1,3,460800,0,0.32661,826
3803,128,5,1,3,230400,0,0.330905,919
3804,128,5,1,3,115200,0,0.339247,861
3805,128,5,1,3,57600,0,0.338732,1062
3806,128,5,1,4,460800,0,0.343875,1684
3807,128,5,1,4,230400,0,0.352005,1577
3808,128,5,1,4,115200,0,0.344772,1636
3809,128,5,1,4,57600,0,0.340383,2033
3810,128,5,1,5,460800,0,0.339648,1597
3811,128,5,1,5,230400,0,0.32138,1747
3812,128,5,1,5,115200,0,0.354862,1777
3813,128,5,1,5,57600,0,0.340774,2027
3814,128,5,2,1,460800,0,0.326463,489
3815,128,5,2,1,230400,0,0.31401,558
3816,128,5,2,1,115200,0,0.334764,639
3817,128,5,2,1,57600,0,0.319138,897
3818,128,5,2,2,460800,0,0.336229,781
3819,128,5,2,2,230400,0,0.344906,769
3820,128,5,2,2,115200,0,0.343967,991
3821,128,5,2,2,57600,0,0.388573,1149
3822,128,5,2,3,460800,0,0.350991,836
3823,128,5,2,3,230400,0,0.33653,821
3824,128,5,2,3,115200,0,0.341995,940
3825,128,5,2,3,57600,0,0.341507,1458
3826,128,5,2,4,460800,0,0.350301,1683
3827,128,5,2,4,230400,0,0.336181,1758
3828,128,5,2,4,115200,0,0.334979,1968
3829,128,5,2,4,57600,0,0.338396,2313
3830,128,5,2,5,460800,0,0.355123,1709
3831,128,5,2,5,230400,0,0.326594,1690
3832,128,5,2,5,115200,0,0.326876,1725
3833,128,5,2,5,57600,0,0.326481,2240
3834,128,5,3,1,460800,0,0.32828,602
3835,128,5,3,1,230400,0,0.336347,634
3836,128,5,3,1,115200,0,0.348693,851
3837,128,5,3,1,57600,0,0.338373,1093
3838,128,5,3,2,460800,0,0.335949,964
3839,128,5,3,2,230400,0,0.343542,1064
3840,128,5,3,2,115200,0,0.345417,1260
3841,128,5,3,2,57600,0,0.346572,1711
3842,128,5,3,3,460800,0,0.339376,1093
3843,128,5,3,3,230400,0,0.326008,1060
3844,128,5,3,3,115200,0,0.351135,1309
3845,128,5,3,3,57600,0,0.351116,1788
3846,128,5,3,4,460800,0,0.336678,2133
3847,128,5,3,4,230400,0,0.329049,2055
3848,128,5,3,4,115200,0,0.325433,2644
3849,128,5,3,4,57600,0,0.32867,2977
3850,128,5,3,5,460800,0,0.343732,2021
3851,128,5,3,5,230400,0,0.332617,2135
3852,128,5,3,5,115200,0,0.387283,2253
3853,128,5,3,5,57600,0,0.355736,2771
3854,128,5,4,1,460800,0,0.312914,544
3855,128,5,4,1,230400,0,0.321315,673
3856,128,5,4,1,115200,0,0.323625,776
3857,128,5,4,1,57600,0,0.31107,965
3858,128,5,4,2,460800,0,0.348438,840
3859,128,5,4,2,230400,0,0.323737,942
3860,128,5,4,2,115200,0,0.345774,1120
3861,128,5,4,2,57600,0,0.323122,1388
3862,128,5,4,3,460800,0,0.328077,958
3863,128,5,4,3,230400,0,0.317515,1026
3864,128,5,4,3,115200,0,0.333312,1240
3865,128,5,4,3,57600,0,0.341098,1594
3866,128,5,4,4,460800,0,0.342258,1759
3867,128,5,4,4,230400,0,0.326801,1898
3868,128,5,4,4,115200,0,0.328998,2260
3869,128,5,4,4,57600,0,0.320599,2760
3870,128,5,4,5,460800,0,0.326866,1826
3871,128,5,4,5,230400,0,0.334597,1849
3872,128,5,4,5,115200,0,0.320775,1986
3873,128,5,4,5,57600,0,0.322768,2417
3874,128,5,5,1,460800,0,0.329244,632
3875,128,5,5,1,230400,0,0.317295,757
3876,128,5,5,1,115200,0,0.310709,968
3877,128,5,5,1,57600,0,0.326362,1414
3878,128,5,5,2,460800,0,0.355549,1105
3879,128,5,5,2,230400,0,0.347073,1123
3880,128,5,5,2,115200,0,0.347379,1512
3881,128,5,5,2,57600,0,0.329378,2296
3882,128,5,5,3,460800,0,0.335754,1226
3883,128,5,5,3,230400,0,0.330714,1281
3884,128,5,5,3,115200,0,0.339304,1593
3885,128,5,5,3,57600,0,0.323384,2584
3886,128,5,5,4,460800,0,0.329658,2034
3887,128,5,5,4,230400,0,0.356166,2522
3888,128,5,5,4,115200,0,0.340402,2582
3889,128,5,5,4,57600,0,0.340994,3439
3890,128,5,5,5,460800,0,0.338426,2082
3891,128,5,5,5,115200,0,0.331669,2513
3892,128,5,5,5,57600,0,0.332413,3497
