n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,knob_tmpsize,knob_size,knob_I_B,obj1,obj2
4952,10,200,4,2,2,3,1,100,40000,0,0.358069,2298.772
4953,10,200,4,2,2,3,2,100,40000,0,0.435305,2226.42
4954,10,200,4,2,2,3,3,100,40000,0,0.430208,2160.186
4955,10,200,4,2,2,3,4,100,40000,0,0.516023,2241.316
4956,10,200,4,2,2,4,1,100,40000,0,0.295449,2111.508
4957,10,200,4,2,2,4,2,100,40000,0,0.321066,2366.336
4958,10,200,4,2,2,4,3,100,40000,0,0.314074,2403.044
4959,10,200,4,2,2,4,4,100,40000,0,0.405128,2464.224
4960,10,200,4,2,3,1,1,100,40000,0,0.325933,2066.82
4961,10,200,4,2,3,1,2,100,40000,0,0.251083,2113.104
4962,10,200,4,2,3,1,3,100,40000,0,0.228433,2479.652
4963,10,200,4,2,3,1,4,100,40000,0,0.349802,2375.646
4964,10,200,4,2,3,2,1,100,40000,0,0.301383,2104.326
4965,10,200,4,2,3,2,2,100,40000,0,0.314855,2288.132
4966,10,200,4,2,3,2,3,100,40000,0,0.296555,2417.142
4967,10,200,4,2,3,2,4,100,40000,0,0.315438,2203.012
4968,10,200,4,2,3,3,1,100,40000,0,0.352888,2093.952
4969,10,200,4,2,3,3,2,100,40000,0,0.347611,2407.566
4970,10,200,4,2,3,3,3,100,40000,0,0.327914,2281.748
4971,10,200,4,2,3,3,4,100,40000,0,0.505831,2517.956
4972,10,200,4,2,3,4,1,100,40000,0,0.331082,2235.198
4973,10,200,4,2,3,4,2,100,40000,0,0.326788,2396.66
4974,10,200,4,2,3,4,3,100,40000,0,0.341779,2318.722
4975,10,200,4,2,3,4,4,100,40000,0,0.377133,2199.022
4976,10,200,4,2,4,1,1,100,40000,0,0.339491,2452.52
4977,10,200,4,2,4,1,2,100,40000,0,0.262413,2438.156
4978,10,200,4,2,4,1,3,100,40000,0,0.269145,2558.654
4979,10,200,4,2,4,1,4,100,40000,0,0.308457,2419.802
4980,10,200,4,2,4,2,1,100,40000,0,0.267076,2317.392
4981,10,200,4,2,4,2,2,100,40000,0,0.305682,2356.228
4982,10,200,4,2,4,2,3,100,40000,0,0.265795,1973.72
4983,10,200,4,2,4,2,4,100,40000,0,0.37432,2441.348
4984,10,200,4,2,4,3,1,100,40000,0,0.316916,2214.184
4985,10,200,4,2,4,3,2,100,40000,0,0.324147,2486.834
4986,10,200,4,2,4,3,3,100,40000,0,0.291427,2364.74
4987,10,200,4,2,4,3,4,100,40000,0,0.337889,2219.238
4988,10,200,4,2,4,4,1,100,40000,0,0.330046,2284.408
4989,10,200,4,2,4,4,2,100,40000,0,0.355715,2548.014
4990,10,200,4,2,4,4,3,100,40000,0,0.305829,2514.232
4991,10,200,4,2,4,4,4,100,40000,0,0.342205,2228.016
4992,10,200,4,3,1,1,1,100,40000,0,0.330375,2091.824
4993,10,200,4,3,1,1,2,100,40000,0,0.209929,1799.49
4994,10,200,4,3,1,1,3,100,40000,0,0.2238,2132.522
4995,10,200,4,3,1,1,4,100,40000,0,0.280307,2038.358
4996,10,200,4,3,1,2,1,100,40000,0,0.260229,2250.094
4997,10,200,4,3,1,2,2,100,40000,0,0.288959,2412.886
4998,10,200,4,3,1,2,3,100,40000,0,0.284614,2350.642
4999,10,200,4,3,1,2,4,100,40000,0,0.447656,2200.086
5000,10,200,4,3,1,3,1,100,40000,0,0.271217,1993.67
5001,10,200,4,3,1,3,2,100,40000,0,0.307338,2082.78
5002,10,200,4,3,1,3,3,100,40000,0,0.339309,2380.7
5003,10,200,4,3,1,3,4,100,40000,0,0.311773,2233.07
5004,10,200,4,3,1,4,1,100,40000,0,0.278721,2460.5
5005,10,200,4,3,1,4,2,100,40000,0,0.299746,2321.914
5006,10,200,4,3,1,4,3,100,40000,0,0.277042,2612.918
5007,10,200,4,3,1,4,4,100,40000,0,0.368557,2507.316
5008,10,200,4,3,2,1,1,100,40000,0,0.33764,2208.332
5009,10,200,4,3,2,1,2,100,40000,0,0.393133,1923.978
5010,10,200,4,3,2,1,3,100,40000,0,0.388591,2032.506
5011,10,200,4,3,2,1,4,100,40000,0,0.359703,2103.794
5012,10,200,4,3,2,2,1,100,40000,0,0.411209,1985.158
5013,10,200,4,3,2,2,2,100,40000,0,0.280135,1842.05
5014,10,200,4,3,2,2,3,100,40000,0,0.417235,2033.038
5015,10,200,4,3,2,2,4,100,40000,0,0.321713,1948.716
5016,10,200,4,3,2,3,1,100,40000,0,0.310078,2204.874
5017,10,200,4,3,2,3,2,100,40000,0,0.327233,2517.158
5018,10,200,4,3,2,3,3,100,40000,0,0.307485,1980.37
5019,10,200,4,3,2,3,4,100,40000,0,0.384983,1902.166
5020,10,200,4,3,2,4,1,100,40000,0,0.298517,2085.972
5021,10,200,4,3,2,4,2,100,40000,0,0.367887,2506.518
5022,10,200,4,3,2,4,3,100,40000,0,0.328278,2401.448
5023,10,200,4,3,2,4,4,100,40000,0,0.325131,2241.05
5024,10,200,4,3,3,1,1,100,40000,0,0.277587,2223.228
5025,10,200,4,3,3,1,2,100,40000,0,0.276965,2351.174
5026,10,200,4,3,3,1,3,100,40000,0,0.31429,2510.508
5027,10,200,4,3,3,1,4,100,40000,0,0.338141,2429.644
5028,10,200,4,3,3,2,1,100,40000,0,0.439332,2281.216
5029,10,200,4,3,3,2,2,100,40000,0,0.410559,2356.494
5030,10,200,4,3,3,2,3,100,40000,0,0.418277,2544.822
5031,10,200,4,3,3,2,4,100,40000,0,0.402695,2147.152
5032,10,200,4,3,3,3,1,100,40000,0,0.287423,2513.434
5033,10,200,4,3,3,3,2,100,40000,0,0.400098,2727.83
5034,10,200,4,3,3,3,3,100,40000,0,0.270336,2715.062
5035,10,200,4,3,3,3,4,100,40000,0,0.390919,2656.808
5036,10,200,4,3,3,4,1,100,40000,0,0.284928,2286.802
5037,10,200,4,3,3,4,2,100,40000,0,0.300254,2259.67
5038,10,200,4,3,3,4,3,100,40000,0,0.299049,2375.38
5039,10,200,4,3,3,4,4,100,40000,0,0.41824,2420.068
5040,10,200,4,3,4,1,1,100,40000,0,0.275799,1937.544
5041,10,200,4,3,4,1,2,100,40000,0,0.256248,2065.224
5042,10,200,4,3,4,1,3,100,40000,0,0.228702,1838.06
5043,10,200,4,3,4,1,4,100,40000,0,0.278859,2156.994
5044,10,200,4,3,4,2,1,100,40000,0,0.390031,2345.854
5045,10,200,4,3,4,2,2,100,40000,0,0.284914,2373.518
5046,10,200,4,3,4,2,3,100,40000,0,0.277511,2155.664
5047,10,200,4,3,4,2,4,100,40000,0,0.325217,2416.344
5048,10,200,4,3,4,3,1,100,40000,0,0.28735,2153.536
5049,10,200,4,3,4,3,2,100,40000,0,0.284438,2496.676
5050,10,200,4,3,4,3,3,100,40000,0,0.325069,2261
5051,10,200,4,3,4,3,4,100,40000,0,0.383715,2226.154
5052,10,200,4,3,4,4,1,100,40000,0,0.257932,2417.94
5053,10,200,4,3,4,4,2,100,40000,0,0.286709,2330.426
5054,10,200,4,3,4,4,3,100,40000,0,0.28842,2585.254
5055,10,200,4,3,4,4,4,100,40000,0,0.337796,2539.502
5056,10,200,4,4,1,1,1,100,40000,0,0.278962,2043.944
5057,10,200,4,4,1,1,2,100,40000,0,0.309539,2329.628
5058,10,200,4,4,1,1,3,100,40000,0,0.333343,2262.596
5059,10,200,4,4,1,1,4,100,40000,0,0.291019,2293.186
5060,10,200,4,4,1,2,1,100,40000,0,0.269886,1877.162
5061,10,200,4,4,1,2,2,100,40000,0,0.298121,1751.61
5062,10,200,4,4,1,2,3,100,40000,0,0.255818,2041.816
5063,10,200,4,4,1,2,4,100,40000,0,0.319148,2147.418
5064,10,200,4,4,1,3,1,100,40000,0,0.33953,2052.456
5065,10,200,4,4,1,3,2,100,40000,0,0.334024,1992.872
5066,10,200,4,4,1,3,3,100,40000,0,0.366823,2410.758
5067,10,200,4,4,1,3,4,100,40000,0,0.430328,2470.608
5068,10,200,4,4,1,4,1,100,40000,0,0.312027,1896.048
5069,10,200,4,4,1,4,2,100,40000,0,0.321664,2314.998
5070,10,200,4,4,1,4,3,100,40000,0,0.303581,2409.694
5071,10,200,4,4,1,4,4,100,40000,0,0.369199,2207.002
5072,10,200,4,4,2,1,1,100,40000,0,0.270599,2367.932
5073,10,200,4,4,2,1,2,100,40000,0,0.245046,2515.828
5074,10,200,4,4,2,1,3,100,40000,0,0.276992,2316.062
5075,10,200,4,4,2,1,4,100,40000,0,0.311867,2188.116
5076,10,200,4,4,2,2,1,100,40000,0,0.277992,2174.816
5077,10,200,4,4,2,2,2,100,40000,0,0.319392,1935.416
5078,10,200,4,4,2,2,3,100,40000,0,0.252798,2216.312
5079,10,200,4,4,2,2,4,100,40000,0,0.4095,2229.612
5080,10,200,4,4,2,3,1,100,40000,0,0.338072,2463.426
5081,10,200,4,4,2,3,2,100,40000,0,0.35875,2274.3
5082,10,200,4,4,2,3,3,100,40000,0,0.3716,2621.962
5083,10,200,4,4,2,3,4,100,40000,0,0.382318,2638.454
5084,10,200,4,4,2,4,1,100,40000,0,0.31379,2411.822
5085,10,200,4,4,2,4,2,100,40000,0,0.29493,2545.62
5086,10,200,4,4,2,4,3,100,40000,0,0.354144,2839.018
5087,10,200,4,4,2,4,4,100,40000,0,0.385088,2707.614
5088,10,200,4,4,3,1,1,100,40000,0,0.308176,1845.508
5089,10,200,4,4,3,1,2,100,40000,0,0.31,1945.524
5090,10,200,4,4,3,1,3,100,40000,0,0.276134,2539.236
5091,10,200,4,4,3,1,4,100,40000,0,0.298153,2312.338
5092,10,200,4,4,3,2,1,100,40000,0,0.297043,2355.696
5093,10,200,4,4,3,2,2,100,40000,0,0.312694,2465.288
5094,10,200,4,4,3,2,3,100,40000,0,0.296732,2421.132
5095,10,200,4,4,3,2,4,100,40000,0,0.311982,2473.534
5096,10,200,4,4,3,3,1,100,40000,0,0.339585,2314.466
5097,10,200,4,4,3,3,2,100,40000,0,0.365341,2230.676
5098,10,200,4,4,3,3,3,100,40000,0,0.358858,2629.942
5099,10,200,4,4,3,3,4,100,40000,0,0.475605,2716.126
5100,10,200,4,4,3,4,1,100,40000,0,0.319736,2096.878
5101,10,200,4,4,3,4,2,100,40000,0,0.302176,2478.588
5102,10,200,4,4,3,4,3,100,40000,0,0.396559,2866.15
5103,10,200,4,4,3,4,4,100,40000,0,0.388588,2421.93
5104,10,200,4,4,4,1,1,100,40000,0,0.314479,2043.678
5105,10,200,4,4,4,1,2,100,40000,0,0.399833,2373.784
5106,10,200,4,4,4,1,3,100,40000,0,0.448745,2243.444
5107,10,200,4,4,4,1,4,100,40000,0,0.351947,2278.556
5108,10,200,4,4,4,2,1,100,40000,0,0.372553,2367.932
5109,10,200,4,4,4,2,2,100,40000,0,0.311057,2089.43
5110,10,200,4,4,4,2,3,100,40000,0,0.344433,2442.678
5111,10,200,4,4,4,2,4,100,40000,0,0.386592,2561.58
5112,10,200,4,4,4,3,1,100,40000,0,0.455879,2172.688
5113,10,200,4,4,4,3,2,100,40000,0,0.438889,2367.666
5114,10,200,4,4,4,3,3,100,40000,0,0.347995,2620.1
5115,10,200,4,4,4,3,4,100,40000,0,0.445478,2440.816
5116,10,200,4,4,4,4,1,100,40000,0,0.376675,2239.72
5117,10,200,4,4,4,4,2,100,40000,0,0.351455,2419.27
5118,10,200,4,4,4,4,3,100,40000,0,0.34555,2562.378
5119,10,200,4,4,4,4,4,100,40000,0,0.37496,2409.694
5120,10,400,1,1,1,1,1,100,160000,0,4.734474,1674.47
5121,10,400,1,1,1,1,2,100,160000,0,7.044305,1833.804
5122,10,400,1,1,1,1,3,100,160000,0,5.11345,1860.936
5123,10,400,1,1,1,1,4,100,160000,0,6.558327,1843.38
5124,10,400,1,1,1,2,1,100,160000,0,6.135245,1854.02
5125,10,400,1,1,1,2,2,100,160000,0,6.674791,1670.48
5126,10,400,1,1,1,2,3,100,160000,0,7.608791,1887.004
5127,10,400,1,1,1,2,4,100,160000,0,9.318491,1835.134
5128,10,400,1,1,1,3,1,100,160000,0,6.44462,1619.142
5129,10,400,1,1,1,3,2,100,160000,0,10.461083,1740.172
5130,10,400,1,1,1,3,3,100,160000,0,7.74592,2021.866
5131,10,400,1,1,1,3,4,100,160000,0,8.576638,1911.476
5132,10,400,1,1,1,4,1,100,160000,0,5.348385,1663.83
5133,10,400,1,1,1,4,2,100,160000,0,6.484002,1788.052
5134,10,400,1,1,1,4,3,100,160000,0,6.084902,2125.074
5135,10,400,1,1,1,4,4,100,160000,0,7.795955,1832.208
5136,10,400,1,1,2,1,1,100,160000,0,4.739355,1964.676
5137,10,400,1,1,2,1,2,100,160000,0,9.416291,1848.7
5138,10,400,1,1,2,1,3,100,160000,0,4.697686,1865.192
5139,10,400,1,1,2,1,4,100,160000,0,12.616202,1838.326
5140,10,400,1,1,2,2,1,100,160000,0,8.364455,1882.482
5141,10,400,1,1,2,2,2,100,160000,0,10.443684,2013.62
5142,10,400,1,1,2,2,3,100,160000,0,6.524601,1983.828
5143,10,400,1,1,2,2,4,100,160000,0,8.343562,1848.7
5144,10,400,1,1,2,3,1,100,160000,0,7.079031,1796.564
5145,10,400,1,1,2,3,2,100,160000,0,10.760255,1640.954
5146,10,400,1,1,2,3,3,100,160000,0,5.007874,2205.938
5147,10,400,1,1,2,3,4,100,160000,0,13.32428,1674.736
5148,10,400,1,1,2,4,1,100,160000,0,6.281231,1846.306
5149,10,400,1,1,2,4,2,100,160000,0,6.595323,1885.408
5150,10,400,1,1,2,4,3,100,160000,0,5.559898,1840.454
5151,10,400,1,1,2,4,4,100,160000,0,7.661576,2108.05
5152,10,400,1,1,3,1,1,100,160000,0,7.188746,1600.256
5153,10,400,1,1,3,1,2,100,160000,0,6.880442,2005.374
5154,10,400,1,1,3,1,3,100,160000,0,6.942358,1650.264
5155,10,400,1,1,3,1,4,100,160000,0,9.303435,1778.742
5156,10,400,1,1,3,2,1,100,160000,0,6.088179,1592.808
5157,10,400,1,1,3,2,2,100,160000,0,6.829641,1609.3
5158,10,400,1,1,3,2,3,100,160000,0,6.066448,1955.898
5159,10,400,1,1,3,2,4,100,160000,0,8.119286,1650.53
5160,10,400,1,1,3,3,1,100,160000,0,5.967989,1584.03
5161,10,400,1,1,3,3,2,100,160000,0,6.121729,1701.336
5162,10,400,1,1,3,3,3,100,160000,0,6.293482,1879.29
5163,10,400,1,1,3,3,4,100,160000,0,8.092221,1639.624
5164,10,400,1,1,3,4,1,100,160000,0,8.497922,1778.742
5165,10,400,1,1,3,4,2,100,160000,0,6.780088,2351.174
5166,10,400,1,1,3,4,3,100,160000,0,9.837021,2128
5167,10,400,1,1,3,4,4,100,160000,0,8.326552,2089.164
5168,10,400,1,1,4,1,1,100,160000,0,4.749386,1686.972
5169,10,400,1,1,4,1,2,100,160000,0,9.404773,1798.426
5170,10,400,1,1,4,1,3,100,160000,0,4.689611,1782.732
5171,10,400,1,1,4,1,4,100,160000,0,7.242724,1880.088
5172,10,400,1,1,4,2,1,100,160000,0,5.925963,1799.756
5173,10,400,1,1,4,2,2,100,160000,0,6.508242,1654.786
5174,10,400,1,1,4,2,3,100,160000,0,6.485426,1809.598
5175,10,400,1,1,4,2,4,100,160000,0,7.712645,1808.8
5176,10,400,1,1,4,3,1,100,160000,0,5.783312,1880.354
5177,10,400,1,1,4,3,2,100,160000,0,6.528671,2063.894
5178,10,400,1,1,4,3,3,100,160000,0,6.643264,2254.35
5179,10,400,1,1,4,3,4,100,160000,0,8.356775,2071.608
5180,10,400,1,1,4,4,1,100,160000,0,6.403656,1681.652
5181,10,400,1,1,4,4,2,100,160000,0,7.170568,1900.038
5182,10,400,1,1,4,4,3,100,160000,0,5.515319,2199.288
5183,10,400,1,1,4,4,4,100,160000,0,7.885369,1926.106
5184,10,400,1,2,1,1,1,100,160000,0,7.969474,1886.206
5185,10,400,1,2,1,1,2,100,160000,0,8.692078,1907.486
5186,10,400,1,2,1,1,3,100,160000,0,8.214829,1958.026
5187,10,400,1,2,1,1,4,100,160000,0,8.3354,2058.84
5188,10,400,1,2,1,2,1,100,160000,0,5.117475,1821.036
5189,10,400,1,2,1,2,2,100,160000,0,6.26496,1580.838
5190,10,400,1,2,1,2,3,100,160000,0,5.889547,1955.366
5191,10,400,1,2,1,2,4,100,160000,0,6.703879,1936.746
5192,10,400,1,2,1,3,1,100,160000,0,9.310513,1927.702
5193,10,400,1,2,1,3,2,100,160000,0,6.939435,2131.724
5194,10,400,1,2,1,3,3,100,160000,0,7.001126,2208.332
5195,10,400,1,2,1,3,4,100,160000,0,11.602531,1983.562
5196,10,400,1,2,1,4,1,100,160000,0,7.542415,1982.232
5197,10,400,1,2,1,4,2,100,160000,0,7.347364,2188.648
5198,10,400,1,2,1,4,3,100,160000,0,7.591629,1942.598
5199,10,400,1,2,1,4,4,100,160000,0,8.277068,2126.138
5200,10,400,1,2,2,1,1,100,160000,0,7.357784,1939.938
5201,10,400,1,2,2,1,2,100,160000,0,7.193805,1864.394
5202,10,400,1,2,2,1,3,100,160000,0,6.811216,2043.146
5203,10,400,1,2,2,1,4,100,160000,0,8.793657,1954.834
5204,10,400,1,2,2,2,1,100,160000,0,5.969667,1508.752
5205,10,400,1,2,2,2,2,100,160000,0,5.824579,1772.624
5206,10,400,1,2,2,2,3,100,160000,0,5.777272,2069.214
5207,10,400,1,2,2,2,4,100,160000,0,6.594231,1690.43
5208,10,400,1,2,2,3,1,100,160000,0,9.213041,2089.962
5209,10,400,1,2,2,3,2,100,160000,0,7.240042,1873.97
5210,10,400,1,2,2,3,3,100,160000,0,10.076934,2193.436
5211,10,400,1,2,2,3,4,100,160000,0,11.434154,2135.182
5212,10,400,1,2,2,4,1,100,160000,0,6.645267,1795.234
5213,10,400,1,2,2,4,2,100,160000,0,6.806207,1848.434
5214,10,400,1,2,2,4,3,100,160000,0,6.049761,2064.426
5215,10,400,1,2,2,4,4,100,160000,0,8.71723,1889.398
5216,10,400,1,2,3,1,1,100,160000,0,6.74403,1983.562
5217,10,400,1,2,3,1,2,100,160000,0,6.808422,1873.438
5218,10,400,1,2,3,1,3,100,160000,0,8.325626,1937.278
5219,10,400,1,2,3,1,4,100,160000,0,7.411728,2115.232
5220,10,400,1,2,3,2,1,100,160000,0,6.1185,1651.062
5221,10,400,1,2,3,2,2,100,160000,0,6.729466,1815.982
5222,10,400,1,2,3,2,3,100,160000,0,6.679347,1969.996
5223,10,400,1,2,3,2,4,100,160000,0,6.979034,1857.212
5224,10,400,1,2,3,3,1,100,160000,0,9.214863,2004.842
5225,10,400,1,2,3,3,2,100,160000,0,8.236933,2184.392
5226,10,400,1,2,3,3,3,100,160000,0,8.515,1798.16
5227,10,400,1,2,3,3,4,100,160000,0,9.798991,1881.684
5228,10,400,1,2,3,4,1,100,160000,0,7.05684,1747.088
5229,10,400,1,2,3,4,2,100,160000,0,6.786083,2195.83
5230,10,400,1,2,3,4,3,100,160000,0,7.827174,2070.012
5231,10,400,1,2,3,4,4,100,160000,0,9.165312,1955.1
5232,10,400,1,2,4,1,1,100,160000,0,6.701084,1914.668
5233,10,400,1,2,4,1,2,100,160000,0,6.751144,1898.442
5234,10,400,1,2,4,1,3,100,160000,0,6.042051,1956.962
5235,10,400,1,2,4,1,4,100,160000,0,7.367706,1917.86
5236,10,400,1,2,4,2,1,100,160000,0,7.133664,1704.262
5237,10,400,1,2,4,2,2,100,160000,0,5.51672,2048.466
5238,10,400,1,2,4,2,3,100,160000,0,5.721812,1865.192
5239,10,400,1,2,4,2,4,100,160000,0,6.908796,2106.986
5240,10,400,1,2,4,3,1,100,160000,0,8.24928,1686.44
5241,10,400,1,2,4,3,2,100,160000,0,8.879976,1772.89
5242,10,400,1,2,4,3,3,100,160000,0,9.054711,1820.77
5243,10,400,1,2,4,3,4,100,160000,0,8.006915,2123.478
5244,10,400,1,2,4,4,1,100,160000,0,8.064323,2008.034
5245,10,400,1,2,4,4,2,100,160000,0,8.098944,1940.47
5246,10,400,1,2,4,4,3,100,160000,0,6.917219,1851.892
5247,10,400,1,2,4,4,4,100,160000,0,8.220127,1919.19
5248,10,400,1,3,1,1,1,100,160000,0,4.828765,1896.048
5249,10,400,1,3,1,1,2,100,160000,0,5.73728,1947.918
5250,10,400,1,3,1,1,3,100,160000,0,4.908549,1911.476
5251,10,400,1,3,1,1,4,100,160000,0,6.589375,1932.756
5252,10,400,1,3,1,2,1,100,160000,0,7.318794,1886.206
5253,10,400,1,3,1,2,2,100,160000,0,5.680886,2192.106
5254,10,400,1,3,1,2,3,100,160000,0,5.375816,1909.614
5255,10,400,1,3,1,2,4,100,160000,0,7.234186,1888.6
5256,10,400,1,3,1,3,1,100,160000,0,6.07152,1703.464
5257,10,400,1,3,1,3,2,100,160000,0,9.119506,1723.148
5258,10,400,1,3,1,3,3,100,160000,0,7.20538,2101.666
5259,10,400,1,3,1,3,4,100,160000,0,8.461676,1852.69
5260,10,400,1,3,1,4,1,100,160000,0,6.075809,2025.324
5261,10,400,1,3,1,4,2,100,160000,0,7.742212,1987.552
5262,10,400,1,3,1,4,3,100,160000,0,6.675934,2204.608
5263,10,400,1,3,1,4,4,100,160000,0,8.806054,2174.284
5264,10,400,1,3,2,1,1,100,160000,0,8.641714,1792.84
5265,10,400,1,3,2,1,2,100,160000,0,8.416774,1804.278
5266,10,400,1,3,2,1,3,100,160000,0,8.090963,1853.222
5267,10,400,1,3,2,1,4,100,160000,0,9.721111,1817.844
5268,10,400,1,3,2,2,1,100,160000,0,6.903075,1673.672
5269,10,400,1,3,2,2,2,100,160000,0,6.581363,1661.702
5270,10,400,1,3,2,2,3,100,160000,0,6.137072,1736.98
5271,10,400,1,3,2,2,4,100,160000,0,8.002376,1733.522
5272,10,400,1,3,2,3,1,100,160000,0,8.341001,2011.758
5273,10,400,1,3,2,3,2,100,160000,0,9.791551,2072.406
5274,10,400,1,3,2,3,3,100,160000,0,5.700684,1870.512
5275,10,400,1,3,2,3,4,100,160000,0,10.784841,2088.898
5276,10,400,1,3,2,4,1,100,160000,0,6.15586,1910.678
5277,10,400,1,3,2,4,2,100,160000,0,7.740065,2181.732
5278,10,400,1,3,2,4,3,100,160000,0,7.087961,2455.446
5279,10,400,1,3,2,4,4,100,160000,0,8.34808,2095.814
5280,10,400,1,3,3,1,1,100,160000,0,7.906172,1675.002
5281,10,400,1,3,3,1,2,100,160000,0,5.690637,1895.25
5282,10,400,1,3,3,1,3,100,160000,0,4.78827,1755.068
5283,10,400,1,3,3,1,4,100,160000,0,8.983614,1851.892
5284,10,400,1,3,3,2,1,100,160000,0,7.30509,1621.27
5285,10,400,1,3,3,2,2,100,160000,0,5.378017,1738.31
5286,10,400,1,3,3,2,3,100,160000,0,8.750172,1985.956
5287,10,400,1,3,3,2,4,100,160000,0,10.264228,1773.422
5288,10,400,1,3,3,3,1,100,160000,0,5.655224,1713.306
5289,10,400,1,3,3,3,2,100,160000,0,7.984776,2326.436
5290,10,400,1,3,3,3,3,100,160000,0,5.713413,1980.37
5291,10,400,1,3,3,3,4,100,160000,0,7.663795,2095.814
5292,10,400,1,3,3,4,1,100,160000,0,6.808149,1811.992
5293,10,400,1,3,3,4,2,100,160000,0,7.34041,2283.876
5294,10,400,1,3,3,4,3,100,160000,0,6.533788,2062.298
5295,10,400,1,3,3,4,4,100,160000,0,8.929336,1914.136
5296,10,400,1,3,4,1,1,100,160000,0,6.207531,1746.024
5297,10,400,1,3,4,1,2,100,160000,0,7.109656,1851.626
5298,10,400,1,3,4,1,3,100,160000,0,7.071549,1614.886
5299,10,400,1,3,4,1,4,100,160000,0,8.984796,1849.764
5300,10,400,1,3,4,2,1,100,160000,0,7.723849,1963.612
5301,10,400,1,3,4,2,2,100,160000,0,6.091843,2052.456
5302,10,400,1,3,4,2,3,100,160000,0,8.647235,1723.946
5303,10,400,1,3,4,2,4,100,160000,0,11.298202,1946.854
5304,10,400,1,3,4,3,1,100,160000,0,5.212435,1817.578
5305,10,400,1,3,4,3,2,100,160000,0,5.877612,2147.95
5306,10,400,1,3,4,3,3,100,160000,0,5.617867,1999.256
5307,10,400,1,3,4,3,4,100,160000,0,6.770136,1805.608
5308,10,400,1,3,4,4,1,100,160000,0,8.767105,2115.498
5309,10,400,1,3,4,4,2,100,160000,0,7.46976,2208.864
5310,10,400,1,3,4,4,3,100,160000,0,8.759838,1839.656
5311,10,400,1,3,4,4,4,100,160000,0,12.577845,2096.08
5312,10,400,1,4,1,1,1,100,160000,0,5.688406,1854.286
5313,10,400,1,4,1,1,2,100,160000,0,6.217704,1973.188
5314,10,400,1,4,1,1,3,100,160000,0,6.914135,2097.676
5315,10,400,1,4,1,1,4,100,160000,0,6.640866,1983.828
5316,10,400,1,4,1,2,1,100,160000,0,5.737041,1760.654
5317,10,400,1,4,1,2,2,100,160000,0,6.53397,1614.354
5318,10,400,1,4,1,2,3,100,160000,0,5.634789,1910.678
5319,10,400,1,4,1,2,4,100,160000,0,7.563024,1848.434
5320,10,400,1,4,1,3,1,100,160000,0,7.546439,2073.204
5321,10,400,1,4,1,3,2,100,160000,0,8.815979,2369.262
5322,10,400,1,4,1,3,3,100,160000,0,6.807563,2298.24
5323,10,400,1,4,1,3,4,100,160000,0,9.648371,2231.208
5324,10,400,1,4,1,4,1,100,160000,0,7.207088,1708.518
5325,10,400,1,4,1,4,2,100,160000,0,6.410004,2170.294
5326,10,400,1,4,1,4,3,100,160000,0,6.684968,2269.512
5327,10,400,1,4,1,4,4,100,160000,0,9.683522,1781.402
5328,10,400,1,4,2,1,1,100,160000,0,7.355234,2085.972
5329,10,400,1,4,2,1,2,100,160000,0,5.720754,2135.714
5330,10,400,1,4,2,1,3,100,160000,0,6.114152,2110.444
5331,10,400,1,4,2,1,4,100,160000,0,8.618975,1959.356
5332,10,400,1,4,2,2,1,100,160000,0,5.691878,1742.3
5333,10,400,1,4,2,2,2,100,160000,0,6.649728,1788.584
5334,10,400,1,4,2,2,3,100,160000,0,6.428904,2257.808
5335,10,400,1,4,2,2,4,100,160000,0,7.620367,1642.284
5336,10,400,1,4,2,3,1,100,160000,0,6.728348,1905.092
5337,10,400,1,4,2,3,2,100,160000,0,9.75587,1985.158
5338,10,400,1,4,2,3,3,100,160000,0,8.444782,1934.884
5339,10,400,1,4,2,3,4,100,160000,0,9.983738,2099.272
5340,10,400,1,4,2,4,1,100,160000,0,8.291712,1907.22
5341,10,400,1,4,2,4,2,100,160000,0,7.810059,2203.81
5342,10,400,1,4,2,4,3,100,160000,0,7.627277,1987.818
5343,10,400,1,4,2,4,4,100,160000,0,9.953711,1969.198
5344,10,400,1,4,3,1,1,100,160000,0,9.225982,1905.358
5345,10,400,1,4,3,1,2,100,160000,0,5.563468,2058.042
5346,10,400,1,4,3,1,3,100,160000,0,5.440683,2039.156
5347,10,400,1,4,3,1,4,100,160000,0,6.679645,2041.816
5348,10,400,1,4,3,2,1,100,160000,0,5.631676,1869.98
5349,10,400,1,4,3,2,2,100,160000,0,7.411655,1975.05
5350,10,400,1,4,3,2,3,100,160000,0,6.109648,1915.2
5351,10,400,1,4,3,2,4,100,160000,0,7.855505,1953.504
5352,10,400,1,4,3,3,1,100,160000,0,6.768649,1985.424
5353,10,400,1,4,3,3,2,100,160000,0,8.052336,1814.652
5354,10,400,1,4,3,3,3,100,160000,0,7.422616,2272.704
5355,10,400,1,4,3,3,4,100,160000,0,9.822477,2079.854
5356,10,400,1,4,3,4,1,100,160000,0,6.148314,1801.618
5357,10,400,1,4,3,4,2,100,160000,0,7.977865,2253.02
5358,10,400,1,4,3,4,3,100,160000,0,7.09463,2262.064
5359,10,400,1,4,3,4,4,100,160000,0,7.786409,1892.324
