n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,knob_tmpsize,knob_size,knob_I_B,obj1,obj2,FF
5801,10,400,3,3,3,3,2,100,160000,0,6.330655,2660.266,144
5802,10,400,3,3,3,3,3,100,160000,0,6.980720,2450.924,148
5803,10,400,3,3,3,3,4,100,160000,0,9.102163,2584.988,145
5804,10,400,3,3,3,4,1,100,160000,0,7.620202,2328.298,147
5805,10,400,3,3,3,4,2,100,160000,0,5.870237,2852.850,146
5806,10,400,3,3,3,4,3,100,160000,0,5.837794,2633.134,148
5807,10,400,3,3,3,4,4,100,160000,0,8.783338,2814.014,147
5808,10,400,3,3,4,1,1,100,160000,0,7.000788,2175.614,148
5809,10,400,3,3,4,1,2,100,160000,0,6.911289,2197.958,149
5810,10,400,3,3,4,1,3,100,160000,0,6.812410,2429.644,148
5811,10,400,3,3,4,1,4,100,160000,0,7.490836,2563.176,145
5812,10,400,3,3,4,2,1,100,160000,0,6.965106,2139.970,148
5813,10,400,3,3,4,2,2,100,160000,0,6.442087,2444.540,149
5814,10,400,3,3,4,2,3,100,160000,0,5.601778,2542.428,148
5815,10,400,3,3,4,2,4,100,160000,0,9.594789,2363.144,148
5816,10,400,3,3,4,3,1,100,160000,0,7.326739,2332.022,148
5817,10,400,3,3,4,3,2,100,160000,0,8.859497,2657.606,149
5818,10,400,3,3,4,3,3,100,160000,0,6.603155,2555.462,149
5819,10,400,3,3,4,3,4,100,160000,0,10.323819,2342.928,146
5820,10,400,3,3,4,4,1,100,160000,0,5.856749,2478.588,152
5821,10,400,3,3,4,4,2,100,160000,0,6.373302,2697.240,153
5822,10,400,3,3,4,4,3,100,160000,0,5.894897,2839.284,153
5823,10,400,3,3,4,4,4,100,160000,0,8.973495,2629.676,150
5824,10,400,3,4,1,1,1,100,160000,0,6.294772,2209.396,152
5825,10,400,3,4,1,1,2,100,160000,0,9.111504,2369.794,155
5826,10,400,3,4,1,1,3,100,160000,0,8.470359,2536.842,155
5827,10,400,3,4,1,1,4,100,160000,0,10.476375,2277.758,152
5828,10,400,3,4,1,2,1,100,160000,0,6.060127,2241.316,151
5829,10,400,3,4,1,2,2,100,160000,0,6.892950,2337.342,151
5830,10,400,3,4,1,2,3,100,160000,0,7.433196,2539.768,151
5831,10,400,3,4,1,2,4,100,160000,0,8.115166,2399.320,151
5832,10,400,3,4,1,3,1,100,160000,0,9.493395,2484.174,152
5833,10,400,3,4,1,3,2,100,160000,0,7.623266,2743.790,155
5834,10,400,3,4,1,3,3,100,160000,0,6.838618,2825.718,155
5835,10,400,3,4,1,3,4,100,160000,0,11.738818,2449.860,153
5836,10,400,3,4,1,4,1,100,160000,0,9.348541,2571.954,152
5837,10,400,3,4,1,4,2,100,160000,0,9.084761,2718.786,155
5838,10,400,3,4,1,4,3,100,160000,0,8.014867,2675.960,155
5839,10,400,3,4,1,4,4,100,160000,0,9.033534,2562.910,153
5840,10,400,3,4,2,1,1,100,160000,0,5.924240,2254.882,149
5841,10,400,3,4,2,1,2,100,160000,0,8.255354,2453.052,149
5842,10,400,3,4,2,1,3,100,160000,0,7.320434,2391.606,149
5843,10,400,3,4,2,1,4,100,160000,0,7.824446,2629.676,149
5844,10,400,3,4,2,2,1,100,160000,0,5.947184,2207.268,145
5845,10,400,3,4,2,2,2,100,160000,0,8.782195,2425.654,145
5846,10,400,3,4,2,2,3,100,160000,0,7.820729,2367.134,145
5847,10,400,3,4,2,2,4,100,160000,0,9.890066,2366.602,145
5848,10,400,3,4,2,3,1,100,160000,0,8.281611,2625.686,149
5849,10,400,3,4,2,3,2,100,160000,0,8.948490,2659.468,149
5850,10,400,3,4,2,3,3,100,160000,0,6.233648,2596.160,150
5851,10,400,3,4,2,3,4,100,160000,0,9.514305,2724.638,150
5852,10,400,3,4,2,4,1,100,160000,0,9.263500,2475.396,149
5853,10,400,3,4,2,4,2,100,160000,0,8.580230,2599.352,149
5854,10,400,3,4,2,4,3,100,160000,0,9.560020,2983.456,150
5855,10,400,3,4,2,4,4,100,160000,0,11.411297,3090.920,150
5856,10,400,3,4,3,1,1,100,160000,0,7.223704,2277.492,142
5857,10,400,3,4,3,1,2,100,160000,0,6.620012,2331.224,149
5858,10,400,3,4,3,1,3,100,160000,0,8.818832,2449.860,149
5859,10,400,3,4,3,1,4,100,160000,0,10.260584,2402.246,146
5860,10,400,3,4,3,2,1,100,160000,0,5.595096,2371.922,145
5861,10,400,3,4,3,2,2,100,160000,0,6.891514,2454.914,145
5862,10,400,3,4,3,2,3,100,160000,0,7.158512,2557.856,145
5863,10,400,3,4,3,2,4,100,160000,0,7.512323,2349.046,145
5864,10,400,3,4,3,3,1,100,160000,0,9.508923,2484.706,142
5865,10,400,3,4,3,3,2,100,160000,0,8.444720,2749.376,149
5866,10,400,3,4,3,3,3,100,160000,0,7.158712,2840.614,150
5867,10,400,3,4,3,3,4,100,160000,0,8.556376,2530.724,147
5868,10,400,3,4,3,4,1,100,160000,0,8.011528,2556.792,142
5869,10,400,3,4,3,4,2,100,160000,0,9.601205,2864.022,149
5870,10,400,3,4,3,4,3,100,160000,0,9.486805,3149.174,150
5871,10,400,3,4,3,4,4,100,160000,0,9.465315,2628.346,147
5872,10,400,3,4,4,1,1,100,160000,0,9.109249,2267.916,147
5873,10,400,3,4,4,1,2,100,160000,0,6.520170,2449.860,149
5874,10,400,3,4,4,1,3,100,160000,0,9.111074,2626.484,151
5875,10,400,3,4,4,1,4,100,160000,0,9.275291,2449.062,147
5876,10,400,3,4,4,2,1,100,160000,0,6.354710,2156.994,146
5877,10,400,3,4,4,2,2,100,160000,0,6.336203,2459.436,145
5878,10,400,3,4,4,2,3,100,160000,0,7.686207,2463.160,147
5879,10,400,3,4,4,2,4,100,160000,0,9.720815,2558.920,146
5880,10,400,3,4,4,3,1,100,160000,0,6.917536,2592.968,147
5881,10,400,3,4,4,3,2,100,160000,0,8.218847,2706.816,149
5882,10,400,3,4,4,3,3,100,160000,0,7.285665,2895.144,152
5883,10,400,3,4,4,3,4,100,160000,0,8.870494,2732.884,148
5884,10,400,3,4,4,4,1,100,160000,0,9.737694,2592.702,147
5885,10,400,3,4,4,4,2,100,160000,0,10.212173,2715.594,149
5886,10,400,3,4,4,4,3,100,160000,0,7.583725,2637.124,152
5887,10,400,3,4,4,4,4,100,160000,0,11.460286,3126.032,148
5888,10,400,4,1,1,1,1,100,160000,0,1.977828,1587.754,102
5889,10,400,4,1,1,1,2,100,160000,0,1.891119,1930.628,137
5890,10,400,4,1,1,1,3,100,160000,0,2.081028,2094.218,138
5891,10,400,4,1,1,1,4,100,160000,0,1.987857,2130.128,134
5892,10,400,4,1,1,2,1,100,160000,0,1.560026,1997.926,138
5893,10,400,4,1,1,2,2,100,160000,0,1.658716,1822.632,106
5894,10,400,4,1,1,2,3,100,160000,0,1.664611,2075.066,138
5895,10,400,4,1,1,2,4,100,160000,0,3.450315,2015.216,137
5896,10,400,4,1,1,3,1,100,160000,0,1.674272,2276.162,135
5897,10,400,4,1,1,3,2,100,160000,0,3.163755,1881.684,106
5898,10,400,4,1,1,3,3,100,160000,0,1.483479,1897.378,106
5899,10,400,4,1,1,3,4,100,160000,0,2.480639,2205.672,134
5900,10,400,4,1,1,4,1,100,160000,0,1.522659,2232.538,140
5901,10,400,4,1,1,4,2,100,160000,0,1.719312,2479.918,143
5902,10,400,4,1,1,4,3,100,160000,0,2.201887,2507.316,143
5903,10,400,4,1,1,4,4,100,160000,0,3.051869,2081.716,108
5904,10,400,4,1,2,1,1,100,160000,0,1.905338,1856.946,138
5905,10,400,4,1,2,1,2,100,160000,0,2.047116,1701.336,106
5906,10,400,4,1,2,1,3,100,160000,0,1.897107,2091.824,138
5907,10,400,4,1,2,1,4,100,160000,0,2.517462,1794.702,105
5908,10,400,4,1,2,2,1,100,160000,0,2.547456,2031.708,138
5909,10,400,4,1,2,2,2,100,160000,0,1.604034,2173.486,138
5910,10,400,4,1,2,2,3,100,160000,0,1.842283,2067.884,138
5911,10,400,4,1,2,2,4,100,160000,0,3.317039,1776.880,105
5912,10,400,4,1,2,3,1,100,160000,0,1.555543,2299.570,138
5913,10,400,4,1,2,3,2,100,160000,0,1.874154,2201.948,138
5914,10,400,4,1,2,3,3,100,160000,0,1.647781,1909.880,106
5915,10,400,4,1,2,3,4,100,160000,0,2.455402,2258.074,137
5916,10,400,4,1,2,4,1,100,160000,0,1.732613,1885.142,111
5917,10,400,4,1,2,4,2,100,160000,0,2.600944,2005.640,111
5918,10,400,4,1,2,4,3,100,160000,0,2.329206,2175.880,143
5919,10,400,4,1,2,4,4,100,160000,0,2.516428,1957.760,109
5920,10,400,4,1,3,1,1,100,160000,0,1.596183,1770.762,107
5921,10,400,4,1,3,1,2,100,160000,0,1.664793,2307.018,142
5922,10,400,4,1,3,1,3,100,160000,0,1.891963,1848.700,110
5923,10,400,4,1,3,1,4,100,160000,0,2.878792,1853.488,106
5924,10,400,4,1,3,2,1,100,160000,0,2.429328,2307.018,142
5925,10,400,4,1,3,2,2,100,160000,0,2.323239,2366.070,142
5926,10,400,4,1,3,2,3,100,160000,0,2.255731,2383.626,142
5927,10,400,4,1,3,2,4,100,160000,0,3.032402,2291.590,141
5928,10,400,4,1,3,3,1,100,160000,0,1.933355,2190.776,139
5929,10,400,4,1,3,3,2,100,160000,0,2.505700,2126.936,110
5930,10,400,4,1,3,3,3,100,160000,0,2.271562,2336.278,142
5931,10,400,4,1,3,3,4,100,160000,0,2.384260,2064.958,106
5932,10,400,4,1,3,4,1,100,160000,0,2.287112,2228.548,140
5933,10,400,4,1,3,4,2,100,160000,0,1.843305,2150.876,111
5934,10,400,4,1,3,4,3,100,160000,0,2.313615,2359.952,143
5935,10,400,4,1,3,4,4,100,160000,0,2.423546,2113.370,106
5936,10,400,4,1,4,1,1,100,160000,0,1.547381,1678.194,106
5937,10,400,4,1,4,1,2,100,160000,0,1.720599,2228.016,141
5938,10,400,4,1,4,1,3,100,160000,0,1.488776,2022.132,141
5940,10,400,4,1,4,2,1,100,160000,0,2.847677,2179.338,141
5941,10,400,4,1,4,2,2,100,160000,0,1.858991,2275.630,141
5942,10,400,4,1,4,2,3,100,160000,0,1.805206,2182.264,141
5943,10,400,4,1,4,2,4,100,160000,0,1.860737,1948.716,106
5944,10,400,4,1,4,3,1,100,160000,0,1.745201,2132.788,138
5945,10,400,4,1,4,3,2,100,160000,0,2.074399,2030.378,109
5946,10,400,4,1,4,3,3,100,160000,0,1.833216,2105.922,109
5947,10,400,4,1,4,3,4,100,160000,0,2.209662,2245.040,136
5948,10,400,4,1,4,4,1,100,160000,0,1.725314,2296.112,141
5949,10,400,4,1,4,4,2,100,160000,0,2.921647,2513.966,144
5950,10,400,4,1,4,4,3,100,160000,0,1.782963,2172.156,112
5951,10,400,4,1,4,4,4,100,160000,0,2.564285,2537.906,139
5952,10,400,4,2,1,1,1,100,160000,0,1.553198,1808.800,138
5953,10,400,4,2,1,1,2,100,160000,0,1.805104,1877.960,138
5954,10,400,4,2,1,1,3,100,160000,0,1.855411,1985.158,138
5955,10,400,4,2,1,1,4,100,160000,0,2.067447,2055.648,137
5956,10,400,4,2,1,2,1,100,160000,0,1.779847,2009.364,137
5957,10,400,4,2,1,2,2,100,160000,0,1.810502,1709.050,102
5958,10,400,4,2,1,2,3,100,160000,0,2.179754,1915.200,134
5959,10,400,4,2,1,2,4,100,160000,0,2.011906,2179.870,136
5960,10,400,4,2,1,3,1,100,160000,0,1.798241,1868.118,106
5961,10,400,4,2,1,3,2,100,160000,0,1.909220,2187.052,138
5962,10,400,4,2,1,3,3,100,160000,0,1.746080,1927.702,106
5963,10,400,4,2,1,3,4,100,160000,0,2.015944,1960.420,105
5964,10,400,4,2,1,4,1,100,160000,0,1.887906,2199.554,139
5965,10,400,4,2,1,4,2,100,160000,0,2.465104,1946.056,106
5966,10,400,4,2,1,4,3,100,160000,0,2.458008,2058.840,106
5967,10,400,4,2,1,4,4,100,160000,0,2.291341,2196.362,139
5968,10,400,4,2,2,1,1,100,160000,0,1.621537,1756.930,106
5969,10,400,4,2,2,1,2,100,160000,0,1.835136,2174.018,138
5970,10,400,4,2,2,1,3,100,160000,0,1.747029,1816.780,106
5971,10,400,4,2,2,1,4,100,160000,0,2.132008,2220.036,137
5972,10,400,4,2,2,2,1,100,160000,0,2.314905,2332.554,134
5973,10,400,4,2,2,2,2,100,160000,0,2.008446,1946.588,102
5974,10,400,4,2,2,2,3,100,160000,0,2.473340,2193.702,134
5975,10,400,4,2,2,2,4,100,160000,0,2.072542,2324.042,133
5976,10,400,4,2,2,3,1,100,160000,0,1.723444,1941.534,106
5977,10,400,4,2,2,3,2,100,160000,0,1.950327,2217.642,138
5978,10,400,4,2,2,3,3,100,160000,0,2.182013,2080.918,106
5979,10,400,4,2,2,3,4,100,160000,0,1.924828,2167.368,105
5980,10,400,4,2,2,4,1,100,160000,0,1.954447,2044.210,107
5981,10,400,4,2,2,4,2,100,160000,0,1.992876,2330.160,139
5982,10,400,4,2,2,4,3,100,160000,0,1.996878,2347.716,139
5983,10,400,4,2,2,4,4,100,160000,0,2.278519,2272.438,105
5984,10,400,4,2,3,1,1,100,160000,0,1.971565,1806.406,110
5985,10,400,4,2,3,1,2,100,160000,0,2.573722,2262.330,142
5986,10,400,4,2,3,1,3,100,160000,0,1.653169,2078.258,142
5987,10,400,4,2,3,1,4,100,160000,0,2.299575,2082.780,141
5988,10,400,4,2,3,2,1,100,160000,0,1.754171,1865.458,109
5989,10,400,4,2,3,2,2,100,160000,0,2.445089,2195.830,138
5990,10,400,4,2,3,2,3,100,160000,0,2.356844,2193.170,138
5991,10,400,4,2,3,2,4,100,160000,0,2.408594,1844.976,108
5992,10,400,4,2,3,3,1,100,160000,0,1.701907,2075.598,142
5993,10,400,4,2,3,3,2,100,160000,0,2.088449,1959.090,110
5994,10,400,4,2,3,3,3,100,160000,0,2.221409,1982.498,110
5995,10,400,4,2,3,3,4,100,160000,0,2.379775,2242.380,141
5996,10,400,4,2,3,4,1,100,160000,0,1.945542,1921.850,111
5997,10,400,4,2,3,4,2,100,160000,0,2.295295,2025.590,110
5998,10,400,4,2,3,4,3,100,160000,0,1.939256,2265.788,142
5999,10,400,4,2,3,4,4,100,160000,0,3.413439,1972.390,109
6000,10,400,4,2,4,1,1,100,160000,0,1.645412,2138.906,141
6001,10,400,4,2,4,1,2,100,160000,0,1.767302,2256.744,140
6002,10,400,4,2,4,1,3,100,160000,0,2.247089,2348.514,140
6003,10,400,4,2,4,1,4,100,160000,0,2.017776,2352.238,138
6004,10,400,4,2,4,2,1,100,160000,0,1.935226,1984.626,108
6005,10,400,4,2,4,2,2,100,160000,0,1.784589,2074.268,136
6006,10,400,4,2,4,2,3,100,160000,0,1.910388,2186.786,136
6007,10,400,4,2,4,2,4,100,160000,0,2.802827,2160.984,137
6008,10,400,4,2,4,3,1,100,160000,0,2.049444,2370.858,141
6009,10,400,4,2,4,3,2,100,160000,0,1.749331,2186.786,108
6010,10,400,4,2,4,3,3,100,160000,0,2.091966,2201.150,108
6011,10,400,4,2,4,3,4,100,160000,0,1.991448,2555.728,138
6012,10,400,4,2,4,4,1,100,160000,0,2.482532,2419.270,140
6013,10,400,4,2,4,4,2,100,160000,0,2.340862,2151.674,108
6014,10,400,4,2,4,4,3,100,160000,0,2.027593,2190.510,108
6015,10,400,4,2,4,4,4,100,160000,0,2.312792,2362.612,106
6016,10,400,4,3,1,1,1,100,160000,0,1.811676,2018.408,135
6017,10,400,4,3,1,1,2,100,160000,0,2.000504,2184.126,135
6018,10,400,4,3,1,1,3,100,160000,0,1.787940,2221.898,135
6019,10,400,4,3,1,1,4,100,160000,0,2.340169,2210.992,134
6020,10,400,4,3,1,2,1,100,160000,0,1.585786,2181.998,138
6021,10,400,4,3,1,2,2,100,160000,0,1.817493,2268.980,138
6022,10,400,4,3,1,2,3,100,160000,0,1.462653,2397.990,138
6023,10,400,4,3,1,2,4,100,160000,0,2.267481,1991.276,137
6024,10,400,4,3,1,3,1,100,160000,0,1.942428,2278.822,135
6025,10,400,4,3,1,3,2,100,160000,0,2.019212,1965.208,103
6026,10,400,4,3,1,3,3,100,160000,0,2.158834,2325.106,135
6027,10,400,4,3,1,3,4,100,160000,0,2.463310,2035.432,102
6028,10,400,4,3,1,4,1,100,160000,0,1.582606,2395.596,140
6029,10,400,4,3,1,4,2,100,160000,0,1.660692,2611.854,140
6030,10,400,4,3,1,4,3,100,160000,0,1.664968,2479.918,140
6031,10,400,4,3,1,4,4,100,160000,0,2.477939,2196.362,108
6032,10,400,4,3,2,1,1,100,160000,0,1.759248,1993.936,135
6033,10,400,4,3,2,1,2,100,160000,0,2.020128,1830.346,103
6034,10,400,4,3,2,1,3,100,160000,0,1.859042,1801.352,103
6035,10,400,4,3,2,1,4,100,160000,0,2.187724,2202.214,134
6036,10,400,4,3,2,2,1,100,160000,0,1.725696,2096.878,138
6037,10,400,4,3,2,2,2,100,160000,0,2.089118,1818.110,106
6038,10,400,4,3,2,2,3,100,160000,0,1.748294,1842.316,106
6039,10,400,4,3,2,2,4,100,160000,0,2.432889,1705.858,105
6040,10,400,4,3,2,3,1,100,160000,0,1.717090,2246.104,135
6041,10,400,4,3,2,3,2,100,160000,0,2.205289,2173.220,135
6042,10,400,4,3,2,3,3,100,160000,0,1.823399,2089.696,136
6043,10,400,4,3,2,3,4,100,160000,0,2.089053,1923.180,103
6044,10,400,4,3,2,4,1,100,160000,0,1.540851,2403.576,140
6045,10,400,4,3,2,4,2,100,160000,0,1.702560,2087.834,108
6046,10,400,4,3,2,4,3,100,160000,0,1.828754,2071.342,109
6047,10,400,4,3,2,4,4,100,160000,0,2.720104,2080.918,109
6048,10,400,4,3,3,1,1,100,160000,0,1.766964,1942.332,107
6049,10,400,4,3,3,1,2,100,160000,0,1.929045,2051.658,107
6050,10,400,4,3,3,1,3,100,160000,0,1.666656,2461.564,139
6051,10,400,4,3,3,1,4,100,160000,0,2.258147,2041.550,106
6052,10,400,4,3,3,2,1,100,160000,0,2.000986,2366.868,142
6053,10,400,4,3,3,2,2,100,160000,0,1.739341,2353.834,142
6054,10,400,4,3,3,2,3,100,160000,0,1.769352,2349.312,142
6055,10,400,4,3,3,2,4,100,160000,0,2.813501,2079.322,109
6056,10,400,4,3,3,3,1,100,160000,0,1.951594,2282.812,139
6057,10,400,4,3,3,3,2,100,160000,0,1.615846,2551.472,139
6058,10,400,4,3,3,3,3,100,160000,0,2.056340,2350.110,140
6059,10,400,4,3,3,3,4,100,160000,0,2.856324,2143.162,107
6060,10,400,4,3,3,4,1,100,160000,0,1.785620,2397.724,140
6061,10,400,4,3,3,4,2,100,160000,0,1.837630,2674.630,140
6062,10,400,4,3,3,4,3,100,160000,0,1.799132,2745.652,141
6063,10,400,4,3,3,4,4,100,160000,0,2.448094,2335.480,107
6064,10,400,4,3,4,1,1,100,160000,0,1.738104,1748.152,106
6065,10,400,4,3,4,1,2,100,160000,0,1.868946,2367.932,138
6066,10,400,4,3,4,1,3,100,160000,0,1.715485,2318.190,138
6067,10,400,4,3,4,1,4,100,160000,0,2.197843,2148.216,104
6068,10,400,4,3,4,2,1,100,160000,0,1.726161,2354.366,141
6069,10,400,4,3,4,2,2,100,160000,0,1.900513,2361.016,141
6070,10,400,4,3,4,2,3,100,160000,0,1.939685,2364.740,141
6071,10,400,4,3,4,2,4,100,160000,0,2.438275,2200.884,106
6072,10,400,4,3,4,3,1,100,160000,0,2.054035,2106.720,139
6073,10,400,4,3,4,3,2,100,160000,0,2.464486,2004.576,107
6074,10,400,4,3,4,3,3,100,160000,0,2.366515,2301.964,139
6075,10,400,4,3,4,3,4,100,160000,0,2.262162,2388.148,137
6076,10,400,4,3,4,4,1,100,160000,0,2.375553,2382.562,142
6077,10,400,4,3,4,4,2,100,160000,0,2.286950,2541.364,142
6078,10,400,4,3,4,4,3,100,160000,0,2.078479,2602.278,142
6079,10,400,4,3,4,4,4,100,160000,0,2.914412,2715.062,140
6080,10,400,4,4,1,1,1,100,160000,0,1.525846,2229.878,137
6081,10,400,4,4,1,1,2,100,160000,0,1.816123,2440.550,140
6082,10,400,4,4,1,1,3,100,160000,0,1.931397,2271.640,140
6083,10,400,4,4,1,1,4,100,160000,0,2.099038,2229.346,136
6084,10,400,4,4,1,2,1,100,160000,0,2.028920,2064.692,136
6085,10,400,4,4,1,2,2,100,160000,0,2.266143,2301.698,136
6086,10,400,4,4,1,2,3,100,160000,0,1.810592,2187.052,136
6087,10,400,4,4,1,2,4,100,160000,0,2.032665,2100.070,135
6088,10,400,4,4,1,3,1,100,160000,0,2.592870,2151.674,137
6089,10,400,4,4,1,3,2,100,160000,0,2.352936,2491.356,140
6090,10,400,4,4,1,3,3,100,160000,0,2.557483,2337.608,141
6091,10,400,4,4,1,3,4,100,160000,0,2.529302,1966.538,105
6092,10,400,4,4,1,4,1,100,160000,0,2.260261,2158.590,136
6093,10,400,4,4,1,4,2,100,160000,0,2.069253,2504.656,139
6094,10,400,4,4,1,4,3,100,160000,0,2.166685,2566.102,140
6095,10,400,4,4,1,4,4,100,160000,0,2.500199,2426.718,137
6096,10,400,4,4,2,1,1,100,160000,0,2.216928,2326.968,140
6097,10,400,4,4,2,1,2,100,160000,0,2.166284,2490.026,140
6098,10,400,4,4,2,1,3,100,160000,0,2.226429,2289.728,140
6099,10,400,4,4,2,1,4,100,160000,0,2.604465,2170.294,107
6100,10,400,4,4,2,2,1,100,160000,0,2.170351,2363.410,136
6101,10,400,4,4,2,2,2,100,160000,0,2.430593,2093.154,104
6102,10,400,4,4,2,2,3,100,160000,0,1.915790,2008.034,104
6103,10,400,4,4,2,2,4,100,160000,0,2.571176,2256.744,135
6104,10,400,4,4,2,3,1,100,160000,0,2.394829,2375.912,140
6105,10,400,4,4,2,3,2,100,160000,0,2.542758,2068.682,108
6106,10,400,4,4,2,3,3,100,160000,0,2.391621,2589.244,141
6107,10,400,4,4,2,3,4,100,160000,0,2.831308,2353.568,108
6108,10,400,4,4,2,4,1,100,160000,0,2.436892,2099.538,107
6109,10,400,4,4,2,4,2,100,160000,0,2.125152,2256.744,107
6110,10,400,4,4,2,4,3,100,160000,0,2.455551,2328.830,108
6111,10,400,4,4,2,4,4,100,160000,0,2.886893,2395.064,108
6112,10,400,4,4,3,1,1,100,160000,0,2.401144,2137.842,141
6113,10,400,4,4,3,1,2,100,160000,0,2.473697,2318.722,144
6114,10,400,4,4,3,1,3,100,160000,0,2.060160,2242.646,144
6115,10,400,4,4,3,1,4,100,160000,0,2.127629,1931.692,108
6116,10,400,4,4,3,2,1,100,160000,0,2.354288,2111.774,108
6117,10,400,4,4,3,2,2,100,160000,0,2.233409,2176.412,108
6118,10,400,4,4,3,2,3,100,160000,0,2.541914,2641.646,140
6119,10,400,4,4,3,2,4,100,160000,0,2.506109,2111.508,107
6120,10,400,4,4,3,3,1,100,160000,0,2.120600,2009.364,110
6121,10,400,4,4,3,3,2,100,160000,0,1.802528,2689.792,145
6122,10,400,4,4,3,3,3,100,160000,0,2.073024,2486.834,145
6123,10,400,4,4,3,3,4,100,160000,0,2.663763,2058.574,109
6124,10,400,4,4,3,4,1,100,160000,0,2.154871,2013.088,109
6125,10,400,4,4,3,4,2,100,160000,0,2.257611,2201.150,112
6126,10,400,4,4,3,4,3,100,160000,0,2.356390,2600.948,144
6127,10,400,4,4,3,4,4,100,160000,0,2.522732,2154.334,109
6128,10,400,4,4,4,1,1,100,160000,0,1.976617,2064.692,105
6129,10,400,4,4,4,1,2,100,160000,0,1.873948,2216.578,108
6130,10,400,4,4,4,1,3,100,160000,0,1.889049,2168.432,108
6131,10,400,4,4,4,1,4,100,160000,0,2.480380,2170.560,105
6132,10,400,4,4,4,2,1,100,160000,0,2.543004,1979.572,104
6133,10,400,4,4,4,2,2,100,160000,0,2.300538,2230.144,136
6134,10,400,4,4,4,2,3,100,160000,0,1.701832,2214.982,136
6135,10,400,4,4,4,2,4,100,160000,0,2.319861,2459.170,136
6136,10,400,4,4,4,3,1,100,160000,0,2.741185,2443.742,138
6137,10,400,4,4,4,3,2,100,160000,0,2.339380,2184.924,109
6138,10,400,4,4,4,3,3,100,160000,0,2.727295,2574.082,141
6139,10,400,4,4,4,3,4,100,160000,0,3.358134,2086.770,106
6140,10,400,4,4,4,4,1,100,160000,0,2.434363,2076.928,106
6141,10,400,4,4,4,4,2,100,160000,0,2.815523,2153.802,109
6142,10,400,4,4,4,4,3,100,160000,0,2.182882,2490.824,141
6143,10,400,4,4,4,4,4,100,160000,0,2.587165,2325.638,138
6144,20,100,1,1,1,1,1,400,10000,0,0.308113,1664.628,141
6145,20,100,1,1,1,1,2,400,10000,0,0.209745,1786.456,141
6146,20,100,1,1,1,1,3,400,10000,0,0.328995,1684.844,141
6147,20,100,1,1,1,1,4,400,10000,0,0.242275,1818.642,144
6148,20,100,1,1,1,2,1,400,10000,0,0.311748,1455.020,113
6149,20,100,1,1,1,2,2,400,10000,0,0.258856,1686.440,109
6150,20,100,1,1,1,2,3,400,10000,0,0.336205,1481.886,113
6151,20,100,1,1,1,2,4,400,10000,0,0.198483,1689.898,113
6152,20,100,1,1,1,3,1,400,10000,0,0.311380,1807.736,146
6153,20,100,1,1,1,3,2,400,10000,0,0.269167,1692.292,116
6154,20,100,1,1,1,3,3,400,10000,0,0.349101,1808.800,147
6155,20,100,1,1,1,3,4,400,10000,0,0.253783,1822.898,118
6156,20,100,1,1,1,4,1,400,10000,0,0.319373,1584.562,112
6157,20,100,1,1,1,4,2,400,10000,0,0.252336,1703.198,117
6158,20,100,1,1,1,4,3,400,10000,0,0.344354,1612.226,113
6159,20,100,1,1,1,4,4,400,10000,0,0.328269,2201.682,150
6160,20,100,1,1,2,1,1,400,10000,0,0.471471,1792.574,141
6161,20,100,1,1,2,1,2,400,10000,0,0.249444,1830.878,141
6162,20,100,1,1,2,1,3,400,10000,0,0.543844,1806.938,141
6163,20,100,1,1,2,1,4,400,10000,0,0.328065,1994.202,144
6164,20,100,1,1,2,2,1,400,10000,0,0.258514,1730.330,113
6165,20,100,1,1,2,2,2,400,10000,0,0.366190,1952.174,141
6166,20,100,1,1,2,2,3,400,10000,0,0.288641,1763.846,114
6167,20,100,1,1,2,2,4,400,10000,0,0.273769,2099.538,145
6168,20,100,1,1,2,3,1,400,10000,0,0.311438,2024.526,146
6169,20,100,1,1,2,3,2,400,10000,0,0.310626,1749.748,115
6170,20,100,1,1,2,3,3,400,10000,0,0.337453,2063.362,147
6171,20,100,1,1,2,3,4,400,10000,0,0.332968,2010.428,118
6172,20,100,1,1,2,4,1,400,10000,0,0.372644,2120.552,144
6173,20,100,1,1,2,4,2,400,10000,0,0.301328,2193.968,150
6174,20,100,1,1,2,4,3,400,10000,0,0.403505,2172.156,145
6175,20,100,1,1,2,4,4,400,10000,0,0.362153,2324.308,150
6176,20,100,1,1,3,1,1,400,10000,0,0.293270,2066.288,142
6177,20,100,1,1,3,1,2,400,10000,0,0.247199,1944.726,142
6178,20,100,1,1,3,1,3,400,10000,0,0.308580,2081.982,142
6179,20,100,1,1,3,1,4,400,10000,0,0.318232,2307.816,146
6180,20,100,1,1,3,2,1,400,10000,0,0.376895,1823.430,114
6181,20,100,1,1,3,2,2,400,10000,0,0.242958,1886.206,110
6182,20,100,1,1,3,2,3,400,10000,0,0.398591,1860.404,115
6183,20,100,1,1,3,2,4,400,10000,0,0.213814,2017.078,114
6184,20,100,1,1,3,3,1,400,10000,0,0.386383,2168.698,147
6185,20,100,1,1,3,3,2,400,10000,0,0.300414,1868.384,118
6186,20,100,1,1,3,3,3,400,10000,0,0.414021,2199.820,148
