n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,obj1,obj2
4473,10,200,2,2,4,3,2,1.023,1888
4474,10,200,2,2,4,3,3,0.984,1953
4475,10,200,2,2,4,3,4,1.187,1982
4476,10,200,2,2,4,4,1,0.931,2005
4477,10,200,2,2,4,4,2,1.020,2108
4478,10,200,2,2,4,4,3,0.960,2112
4479,10,200,2,2,4,4,4,1.200,2194
4480,10,200,2,3,1,1,1,0.784,897
4482,10,200,2,3,1,1,3,0.743,946
4483,10,200,2,3,1,1,4,0.948,1090
4488,10,200,2,3,1,3,1,0.772,1260
4489,10,200,2,3,1,3,2,0.889,1347
4490,10,200,2,3,1,3,3,0.794,1330
4491,10,200,2,3,1,3,4,1.005,1390
4492,10,200,2,3,1,4,1,0.793,1464
4493,10,200,2,3,1,4,2,0.884,1495
4494,10,200,2,3,1,4,3,0.767,1471
4495,10,200,2,3,1,4,4,0.999,1576
4496,10,200,2,3,2,1,1,0.804,898
4497,10,200,2,3,2,1,2,0.895,993
4498,10,200,2,3,2,1,3,0.831,974
4499,10,200,2,3,2,1,4,1.028,1030
4504,10,200,2,3,2,3,1,0.838,1293
4505,10,200,2,3,2,3,2,0.927,1307
4506,10,200,2,3,2,3,3,0.807,1394
4507,10,200,2,3,2,3,4,1.047,1417
4508,10,200,2,3,2,4,1,0.809,1454
4509,10,200,2,3,2,4,2,0.920,1493
4510,10,200,2,3,2,4,3,0.835,1486
4511,10,200,2,3,2,4,4,1.055,1560
4512,10,200,2,3,3,1,1,0.839,919
4513,10,200,2,3,3,1,2,0.926,986
4514,10,200,2,3,3,1,3,0.865,990
4515,10,200,2,3,3,1,4,1.081,1023
4520,10,200,2,3,3,3,1,0.807,1335
4521,10,200,2,3,3,3,2,0.948,1397
4522,10,200,2,3,3,3,3,0.864,1387
4523,10,200,2,3,3,3,4,1.099,1473
4524,10,200,2,3,3,4,1,0.828,1482
4525,10,200,2,3,3,4,2,0.915,1535
4526,10,200,2,3,3,4,3,0.857,1600
4527,10,200,2,3,3,4,4,1.079,1589
4528,10,200,2,3,4,1,1,0.865,978
4529,10,200,2,3,4,1,2,0.942,985
4530,10,200,2,3,4,1,3,0.856,1018
4531,10,200,2,3,4,1,4,1.079,1056
4536,10,200,2,3,4,3,1,0.875,1250
4537,10,200,2,3,4,3,2,0.944,1316
4538,10,200,2,3,4,3,3,0.875,1351
4539,10,200,2,3,4,3,4,1.071,1433
4540,10,200,2,3,4,4,1,0.877,1466
4541,10,200,2,3,4,4,2,0.915,1495
4542,10,200,2,3,4,4,3,0.869,1509
4543,10,200,2,3,4,4,4,1.100,1550
4544,10,200,2,4,1,1,1,0.897,1407
4545,10,200,2,4,1,1,2,0.983,1380
4546,10,200,2,4,1,1,3,0.911,1396
4547,10,200,2,4,1,1,4,1.092,1460
4548,10,200,2,4,1,2,1,0.856,1241
4549,10,200,2,4,1,2,2,0.906,1283
4551,10,200,2,4,1,2,4,1.007,1374
4552,10,200,2,4,1,3,1,0.981,2094
4553,10,200,2,4,1,3,2,1.070,2205
4554,10,200,2,4,1,3,3,0.954,2214
4555,10,200,2,4,1,3,4,1.193,2306
4556,10,200,2,4,1,4,1,0.947,2313
4557,10,200,2,4,1,4,2,1.028,2363
4558,10,200,2,4,1,4,3,0.941,2367
4559,10,200,2,4,1,4,4,1.168,2483
4560,10,200,2,4,2,1,1,0.910,1427
4561,10,200,2,4,2,1,2,0.961,1478
4562,10,200,2,4,2,1,3,0.941,1515
4563,10,200,2,4,2,1,4,1.148,1456
4564,10,200,2,4,2,2,1,0.866,1217
4565,10,200,2,4,2,2,2,0.958,1297
4566,10,200,2,4,2,2,3,0.846,1334
4567,10,200,2,4,2,2,4,1.088,1383
4568,10,200,2,4,2,3,1,0.964,1997
4569,10,200,2,4,2,3,2,1.047,2143
4570,10,200,2,4,2,3,3,0.968,2226
4571,10,200,2,4,2,3,4,1.208,2183
4572,10,200,2,4,2,4,1,0.933,2133
4573,10,200,2,4,2,4,2,1.011,2413
4574,10,200,2,4,2,4,3,0.950,2560
4575,10,200,2,4,2,4,4,1.200,2264
4576,10,200,2,4,3,1,1,0.925,1419
4577,10,200,2,4,3,1,2,1.023,1636
4578,10,200,2,4,3,1,3,0.933,1567
4579,10,200,2,4,3,1,4,1.118,1622
4580,10,200,2,4,3,2,1,0.859,1343
4581,10,200,2,4,3,2,2,0.976,1411
4582,10,200,2,4,3,2,3,0.849,1377
4583,10,200,2,4,3,2,4,1.102,1523
4584,10,200,2,4,3,3,1,0.979,2271
4585,10,200,2,4,3,3,2,1.044,2215
4586,10,200,2,4,3,3,3,0.967,2246
4587,10,200,2,4,3,3,4,1.183,2298
4588,10,200,2,4,3,4,1,0.958,2377
4589,10,200,2,4,3,4,2,1.008,2346
4590,10,200,2,4,3,4,3,0.976,2384
4591,10,200,2,4,3,4,4,1.167,2554
4592,10,200,2,4,4,1,1,0.918,1587
4593,10,200,2,4,4,1,2,0.993,1616
4594,10,200,2,4,4,1,3,0.949,1632
4595,10,200,2,4,4,1,4,1.136,1609
4596,10,200,2,4,4,2,1,0.901,1286
4597,10,200,2,4,4,2,2,0.970,1436
4598,10,200,2,4,4,2,3,0.929,1469
4600,10,200,2,4,4,3,1,0.973,2237
4601,10,200,2,4,4,3,2,1.039,2161
4602,10,200,2,4,4,3,3,0.974,2260
4603,10,200,2,4,4,3,4,1.213,2275
4604,10,200,2,4,4,4,1,0.949,2268
4605,10,200,2,4,4,4,2,1.037,2470
4606,10,200,2,4,4,4,3,0.952,2473
4607,10,200,2,4,4,4,4,1.195,2354
4608,10,200,3,1,1,1,1,0.786,1043
4609,10,200,3,1,1,1,2,0.878,1113
4610,10,200,3,1,1,1,3,0.805,1124
4611,10,200,3,1,1,1,4,1.045,1225
4612,10,200,3,1,1,2,1,0.879,1222
4613,10,200,3,1,1,2,2,0.945,1287
4614,10,200,3,1,1,2,3,0.923,1330
4615,10,200,3,1,1,2,4,1.145,1468
4616,10,200,3,1,1,3,1,0.848,1618
4617,10,200,3,1,1,3,2,0.943,1660
4618,10,200,3,1,1,3,3,0.856,1662
4619,10,200,3,1,1,3,4,1.079,1714
4620,10,200,3,1,1,4,1,0.833,1659
4621,10,200,3,1,1,4,2,0.932,1861
4622,10,200,3,1,1,4,3,0.840,1806
4623,10,200,3,1,1,4,4,1.096,1971
4624,10,200,3,1,2,1,1,0.884,1024
4625,10,200,3,1,2,1,2,0.925,1113
4626,10,200,3,1,2,1,3,0.859,1121
4627,10,200,3,1,2,1,4,1.095,1190
4628,10,200,3,1,2,2,1,0.887,1219
4630,10,200,3,1,2,2,3,0.909,1321
4631,10,200,3,1,2,2,4,1.104,1395
4632,10,200,3,1,2,3,1,0.878,1522
4633,10,200,3,1,2,3,2,0.968,1686
4634,10,200,3,1,2,3,3,0.888,1655
4635,10,200,3,1,2,3,4,1.132,1790
4636,10,200,3,1,2,4,1,0.869,1704
4637,10,200,3,1,2,4,2,0.974,1825
4638,10,200,3,1,2,4,3,0.896,1808
4639,10,200,3,1,2,4,4,1.104,1878
4640,10,200,3,1,3,1,1,0.904,1115
4641,10,200,3,1,3,1,2,0.972,1192
4642,10,200,3,1,3,1,3,0.926,1227
4643,10,200,3,1,3,1,4,1.140,1269
4644,10,200,3,1,3,2,1,0.898,1336
4645,10,200,3,1,3,2,2,1.000,1334
4646,10,200,3,1,3,2,3,0.917,1424
4647,10,200,3,1,3,2,4,1.159,1541
4648,10,200,3,1,3,3,1,0.916,1636
4649,10,200,3,1,3,3,2,0.991,1812
4650,10,200,3,1,3,3,3,0.939,1741
4651,10,200,3,1,3,3,4,1.147,1879
4652,10,200,3,1,3,4,1,0.905,1759
4653,10,200,3,1,3,4,2,1.009,1921
4654,10,200,3,1,3,4,3,0.945,1893
4655,10,200,3,1,3,4,4,1.195,1955
4656,10,200,3,1,4,1,1,0.899,1092
4657,10,200,3,1,4,1,2,1.006,1169
4658,10,200,3,1,4,1,3,0.906,1160
4659,10,200,3,1,4,1,4,1.163,1264
4660,10,200,3,1,4,2,1,0.915,1261
4661,10,200,3,1,4,2,2,0.978,1374
4662,10,200,3,1,4,2,3,0.942,1413
4663,10,200,3,1,4,2,4,1.140,1450
4664,10,200,3,1,4,3,1,0.919,1694
4665,10,200,3,1,4,3,2,0.983,1755
4666,10,200,3,1,4,3,3,0.908,1752
4667,10,200,3,1,4,3,4,1.196,1867
4668,10,200,3,1,4,4,1,0.931,1755
4669,10,200,3,1,4,4,2,1.010,1868
4670,10,200,3,1,4,4,3,0.897,1896
4671,10,200,3,1,4,4,4,1.168,1952
4672,10,200,3,2,1,1,1,0.897,1851
4673,10,200,3,2,1,1,2,0.979,1968
4674,10,200,3,2,1,1,3,0.933,1956
4675,10,200,3,2,1,1,4,1.158,1935
4676,10,200,3,2,1,2,1,0.881,1600
4677,10,200,3,2,1,2,2,0.964,1784
4678,10,200,3,2,1,2,3,0.889,1674
4679,10,200,3,2,1,2,4,1.084,1770
4680,10,200,3,2,1,3,1,0.960,2682
4681,10,200,3,2,1,3,2,1.013,2945
4682,10,200,3,2,1,3,3,0.949,2882
4683,10,200,3,2,1,3,4,1.185,3008
4684,10,200,3,2,1,4,1,0.928,2948
4685,10,200,3,2,1,4,2,1.029,3139
4686,10,200,3,2,1,4,3,0.959,3000
4687,10,200,3,2,1,4,4,1.161,3271
4688,10,200,3,2,2,1,1,0.919,1871
4689,10,200,3,2,2,1,2,0.991,2010
4690,10,200,3,2,2,1,3,0.894,1939
4691,10,200,3,2,2,1,4,1.157,1968
4692,10,200,3,2,2,2,1,0.883,1624
4693,10,200,3,2,2,2,2,0.948,1646
4694,10,200,3,2,2,2,3,0.878,1690
4695,10,200,3,2,2,2,4,1.092,1735
4696,10,200,3,2,2,3,1,0.931,2724
4697,10,200,3,2,2,3,2,1.023,2962
4698,10,200,3,2,2,3,3,0.958,3090
4699,10,200,3,2,2,3,4,1.200,3134
4700,10,200,3,2,2,4,1,0.931,2865
4701,10,200,3,2,2,4,2,1.032,3095
4702,10,200,3,2,2,4,3,0.955,3149
4703,10,200,3,2,2,4,4,1.154,3217
4704,10,200,3,2,3,1,1,0.926,1899
4705,10,200,3,2,3,1,2,0.996,1933
4706,10,200,3,2,3,1,3,0.928,2135
4707,10,200,3,2,3,1,4,1.175,2088
4708,10,200,3,2,3,2,1,0.883,1644
4709,10,200,3,2,3,2,2,0.947,1723
4710,10,200,3,2,3,2,3,0.880,1736
4711,10,200,3,2,3,2,4,1.111,1854
4713,10,200,3,2,3,3,2,1.036,2936
4714,10,200,3,2,3,3,3,0.954,2888
4715,10,200,3,2,3,3,4,1.163,3099
4716,10,200,3,2,3,4,1,0.955,3163
4717,10,200,3,2,3,4,2,1.023,3045
4718,10,200,3,2,3,4,3,0.942,3144
4719,10,200,3,2,3,4,4,1.144,3295
4720,10,200,3,2,4,1,1,0.919,1730
4721,10,200,3,2,4,1,2,1.014,1929
4722,10,200,3,2,4,1,3,0.912,1932
4723,10,200,3,2,4,1,4,1.179,2093
4724,10,200,3,2,4,2,1,0.903,1634
4725,10,200,3,2,4,2,2,0.957,1718
4726,10,200,3,2,4,2,3,0.893,1740
4727,10,200,3,2,4,2,4,1.094,1852
4729,10,200,3,2,4,3,2,1.015,2882
4730,10,200,3,2,4,3,3,0.953,3048
4731,10,200,3,2,4,3,4,1.192,3012
4732,10,200,3,2,4,4,1,0.958,3133
4733,10,200,3,2,4,4,2,1.025,3263
4734,10,200,3,2,4,4,3,0.950,3050
4735,10,200,3,2,4,4,4,1.191,3227
4736,10,200,3,3,1,1,1,0.730,1102
4737,10,200,3,3,1,1,2,0.893,1230
4738,10,200,3,3,1,1,3,0.733,1232
4739,10,200,3,3,1,1,4,1.015,1314
4744,10,200,3,3,1,3,1,0.848,1658
4745,10,200,3,3,1,3,2,0.896,1753
4746,10,200,3,3,1,3,3,0.840,1787
4747,10,200,3,3,1,3,4,1.022,1816
4748,10,200,3,3,1,4,1,0.817,1872
4749,10,200,3,3,1,4,2,0.902,1941
4750,10,200,3,3,1,4,3,0.823,1888
4751,10,200,3,3,1,4,4,1.056,2103
4752,10,200,3,3,2,1,1,0.832,1114
4753,10,200,3,3,2,1,2,0.925,1229
4754,10,200,3,3,2,1,3,0.827,1214
4755,10,200,3,3,2,1,4,1.074,1273
4760,10,200,3,3,2,3,1,0.862,1700
4761,10,200,3,3,2,3,2,0.926,1753
4762,10,200,3,3,2,3,3,0.868,1770
4763,10,200,3,3,2,3,4,1.085,1820
4764,10,200,3,3,2,4,1,0.858,1844
4765,10,200,3,3,2,4,2,0.926,1959
4766,10,200,3,3,2,4,3,0.853,1949
4767,10,200,3,3,2,4,4,1.099,1965
4768,10,200,3,3,3,1,1,0.873,1184
4769,10,200,3,3,3,1,2,0.948,1287
4771,10,200,3,3,3,1,4,1.103,1395
4776,10,200,3,3,3,3,1,0.868,1779
4777,10,200,3,3,3,3,2,0.992,1820
4778,10,200,3,3,3,3,3,0.883,1849
4779,10,200,3,3,3,3,4,1.101,1905
4780,10,200,3,3,3,4,1,0.843,1970
4781,10,200,3,3,3,4,2,0.959,2038
4782,10,200,3,3,3,4,3,0.884,2048
4783,10,200,3,3,3,4,4,1.099,2186
4785,10,200,3,3,4,1,2,0.951,1301
4786,10,200,3,3,4,1,3,0.888,1308
4787,10,200,3,3,4,1,4,1.150,1376
4792,10,200,3,3,4,3,1,0.878,1719
4793,10,200,3,3,4,3,2,0.970,1809
4794,10,200,3,3,4,3,3,0.906,1815
4795,10,200,3,3,4,3,4,1.153,1854
4796,10,200,3,3,4,4,1,0.874,1884
4797,10,200,3,3,4,4,2,0.952,1995
4798,10,200,3,3,4,4,3,0.896,1995
4799,10,200,3,3,4,4,4,1.120,2106
4800,10,200,3,4,1,1,1,0.935,2370
4801,10,200,3,4,1,1,2,1.004,2365
4802,10,200,3,4,1,1,3,0.939,2357
4803,10,200,3,4,1,1,4,1.169,2487
4804,10,200,3,4,1,2,1,0.876,2167
4805,10,200,3,4,1,2,2,0.955,2205
4806,10,200,3,4,1,2,3,0.918,2105
4807,10,200,3,4,1,2,4,1.072,2227
4808,10,200,3,4,1,3,1,0.967,3141
4809,10,200,3,4,1,3,2,1.036,3276
4810,10,200,3,4,1,3,3,0.957,3432
4811,10,200,3,4,1,3,4,1.201,3515
4812,10,200,3,4,1,4,1,0.927,3625
4813,10,200,3,4,1,4,2,1.057,3596
4814,10,200,3,4,1,4,3,0.937,3635
4815,10,200,3,4,1,4,4,1.220,3648
4816,10,200,3,4,2,1,1,0.937,2263
4817,10,200,3,4,2,1,2,1.023,2348
4818,10,200,3,4,2,1,3,0.955,2286
4819,10,200,3,4,2,1,4,1.182,2489
4820,10,200,3,4,2,2,1,0.890,2108
4821,10,200,3,4,2,2,2,0.958,2054
4822,10,200,3,4,2,2,3,0.911,2240
4823,10,200,3,4,2,2,4,1.094,2037
4824,10,200,3,4,2,3,1,0.972,3216
4825,10,200,3,4,2,3,2,1.045,3268
4826,10,200,3,4,2,3,3,0.970,3154
4827,10,200,3,4,2,3,4,1.232,3484
4828,10,200,3,4,2,4,1,0.951,3494
4829,10,200,3,4,2,4,2,1.016,3527
4830,10,200,3,4,2,4,3,0.936,3498
4831,10,200,3,4,2,4,4,1.208,3737
4833,10,200,3,4,3,1,2,1.043,2414
4834,10,200,3,4,3,1,3,0.947,2471
4835,10,200,3,4,3,1,4,1.165,2344
4836,10,200,3,4,3,2,1,0.909,2110
4837,10,200,3,4,3,2,2,0.984,2108
4838,10,200,3,4,3,2,3,0.921,2152
4839,10,200,3,4,3,2,4,1.133,2208
4840,10,200,3,4,3,3,1,0.974,3281
4841,10,200,3,4,3,3,2,1.061,3364
4842,10,200,3,4,3,3,3,0.978,3326
4843,10,200,3,4,3,3,4,1.197,3562
4844,10,200,3,4,3,4,1,0.963,3736
4845,10,200,3,4,3,4,2,1.063,3537
4846,10,200,3,4,3,4,3,0.980,3598
4847,10,200,3,4,3,4,4,1.170,3911
4849,10,200,3,4,4,1,2,1.032,2433
4851,10,200,3,4,4,1,4,1.201,2383
4852,10,200,3,4,4,2,1,0.919,2105
4853,10,200,3,4,4,2,2,1.028,2296
4854,10,200,3,4,4,2,3,0.923,2153
4855,10,200,3,4,4,2,4,1.142,2293
4856,10,200,3,4,4,3,1,0.968,3331
4857,10,200,3,4,4,3,2,1.031,3521
4858,10,200,3,4,4,3,3,0.969,3310
4859,10,200,3,4,4,3,4,1.225,3403
4860,10,200,3,4,4,4,1,0.970,3587
4861,10,200,3,4,4,4,2,1.067,3544
4862,10,200,3,4,4,4,3,0.974,3687
4863,10,200,3,4,4,4,4,1.207,3729
4864,10,200,4,1,1,1,1,0.816,1406
4865,10,200,4,1,1,1,2,0.900,1555
4866,10,200,4,1,1,1,3,0.823,1516
4867,10,200,4,1,1,1,4,1.085,1639
4868,10,200,4,1,1,2,1,0.845,1679
4869,10,200,4,1,1,2,2,0.982,1706
4870,10,200,4,1,1,2,3,0.949,1766
4871,10,200,4,1,1,2,4,1.090,1882
4872,10,200,4,1,1,3,1,0.850,2102
4873,10,200,4,1,1,3,2,0.967,2194
4874,10,200,4,1,1,3,3,0.888,2226
4875,10,200,4,1,1,3,4,1.092,2330
4876,10,200,4,1,1,4,1,0.862,2333
4877,10,200,4,1,1,4,2,0.932,2411
4878,10,200,4,1,1,4,3,0.877,2442
4879,10,200,4,1,1,4,4,1.077,2602
4880,10,200,4,1,2,1,1,0.875,1411
4881,10,200,4,1,2,1,2,0.940,1504
4882,10,200,4,1,2,1,3,0.852,1518
4883,10,200,4,1,2,1,4,1.106,1605
4884,10,200,4,1,2,2,1,0.885,1616
4885,10,200,4,1,2,2,2,1.000,1676
4886,10,200,4,1,2,2,3,0.926,1685
4887,10,200,4,1,2,2,4,1.137,1776
4888,10,200,4,1,2,3,1,0.898,2064
4889,10,200,4,1,2,3,2,0.971,2181
4890,10,200,4,1,2,3,3,0.887,2248
4891,10,200,4,1,2,3,4,1.188,2279
4892,10,200,4,1,2,4,1,0.861,2356
4893,10,200,4,1,2,4,2,0.966,2380
4894,10,200,4,1,2,4,3,0.869,2449
4895,10,200,4,1,2,4,4,1.130,2622
4896,10,200,4,1,3,1,1,0.906,1490
4897,10,200,4,1,3,1,2,0.977,1570
4898,10,200,4,1,3,1,3,0.903,1627
4899,10,200,4,1,3,1,4,1.157,1794
4900,10,200,4,1,3,2,1,0.903,1761
4901,10,200,4,1,3,2,2,1.033,1924
4902,10,200,4,1,3,2,3,0.950,1822
4903,10,200,4,1,3,2,4,1.139,1879
4904,10,200,4,1,3,3,1,0.933,2228
4905,10,200,4,1,3,3,2,1.035,2317
4906,10,200,4,1,3,3,3,0.937,2303
4907,10,200,4,1,3,3,4,1.164,2491
4908,10,200,4,1,3,4,1,0.920,2466
4909,10,200,4,1,3,4,2,0.981,2572
4910,10,200,4,1,3,4,3,0.911,2660
4911,10,200,4,1,3,4,4,1.152,2601
4912,10,200,4,1,4,1,1,0.890,1471
4913,10,200,4,1,4,1,2,0.998,1620
4914,10,200,4,1,4,1,3,0.941,1634
4915,10,200,4,1,4,1,4,1.162,1756
4916,10,200,4,1,4,2,1,0.929,1789
4917,10,200,4,1,4,2,2,1.030,1798
4918,10,200,4,1,4,2,3,0.941,1744
4919,10,200,4,1,4,2,4,1.181,1902
4920,10,200,4,1,4,3,1,0.920,2127
4921,10,200,4,1,4,3,2,1.057,2393
4922,10,200,4,1,4,3,3,0.945,2261
4923,10,200,4,1,4,3,4,1.190,2464
4924,10,200,4,1,4,4,1,0.958,2463
4925,10,200,4,1,4,4,2,1.026,2604
4927,10,200,4,1,4,4,4,1.198,2645
4928,10,200,4,2,1,1,1,0.937,2327
4929,10,200,4,2,1,1,2,1.019,2584
4930,10,200,4,2,1,1,3,0.908,2486
4931,10,200,4,2,1,1,4,1.186,2752
4932,10,200,4,2,1,2,1,0.902,2102
4933,10,200,4,2,1,2,2,0.944,2296
4934,10,200,4,2,1,2,3,0.872,2171
4936,10,200,4,2,1,3,1,0.952,3689
4937,10,200,4,2,1,3,2,1.042,3753
4938,10,200,4,2,1,3,3,0.976,3853
4939,10,200,4,2,1,3,4,1.191,3960
4940,10,200,4,2,1,4,1,0.931,3874
4941,10,200,4,2,1,4,2,1.041,3999
4942,10,200,4,2,1,4,3,0.920,4081
4943,10,200,4,2,1,4,4,1.190,4199
4944,10,200,4,2,2,1,1,0.946,2398
4945,10,200,4,2,2,1,2,1.018,2471
4946,10,200,4,2,2,1,3,0.935,2609
4947,10,200,4,2,2,1,4,1.202,2591
4948,10,200,4,2,2,2,1,0.884,2084
4949,10,200,4,2,2,2,2,0.952,2283
4950,10,200,4,2,2,2,3,0.903,2245
4951,10,200,4,2,2,2,4,1.109,2385
4952,10,200,4,2,2,3,1,0.924,3692
4953,10,200,4,2,2,3,2,1.013,3980
4954,10,200,4,2,2,3,3,0.926,3801
4955,10,200,4,2,2,3,4,1.187,3843
4956,10,200,4,2,2,4,1,0.959,3777
4957,10,200,4,2,2,4,2,1.025,4150
4958,10,200,4,2,2,4,3,0.953,3940
4959,10,200,4,2,2,4,4,1.165,4210
4960,10,200,4,2,3,1,1,0.912,2419
4962,10,200,4,2,3,1,3,0.933,2615
4963,10,200,4,2,3,1,4,1.171,2775
4964,10,200,4,2,3,2,1,0.902,2281
4965,10,200,4,2,3,2,2,0.987,2228
4966,10,200,4,2,3,2,3,0.925,2463
4967,10,200,4,2,3,2,4,1.128,2511
4968,10,200,4,2,3,3,1,0.954,3666
4969,10,200,4,2,3,3,2,1.028,3814
4970,10,200,4,2,3,3,3,0.944,3751
4971,10,200,4,2,3,3,4,1.175,3933
4972,10,200,4,2,3,4,1,0.944,4026
4973,10,200,4,2,3,4,2,1.019,4207
4974,10,200,4,2,3,4,3,0.942,4149
4975,10,200,4,2,3,4,4,1.187,4314
4976,10,200,4,2,4,1,1,0.948,2383
4977,10,200,4,2,4,1,2,1.005,2644
4978,10,200,4,2,4,1,3,0.925,2494
4979,10,200,4,2,4,1,4,1.175,2761
4980,10,200,4,2,4,2,1,0.899,2173
4981,10,200,4,2,4,2,2,0.973,2180
4982,10,200,4,2,4,2,3,0.921,2328
4983,10,200,4,2,4,2,4,1.154,2492
4984,10,200,4,2,4,3,1,0.951,3650
4985,10,200,4,2,4,3,2,1.034,3780
4986,10,200,4,2,4,3,3,0.956,3828
4987,10,200,4,2,4,3,4,1.199,3862
4988,10,200,4,2,4,4,1,0.980,4007
4989,10,200,4,2,4,4,2,1.090,4088
4990,10,200,4,2,4,4,3,0.953,4002
4991,10,200,4,2,4,4,4,1.199,4224
4992,10,200,4,3,1,1,1,0.778,1562
4993,10,200,4,3,1,1,2,0.862,1699
4994,10,200,4,3,1,1,3,0.792,1692
4995,10,200,4,3,1,1,4,0.982,1867
5000,10,200,4,3,1,3,1,0.823,2250
5001,10,200,4,3,1,3,2,0.903,2423
5002,10,200,4,3,1,3,3,0.839,2353
5003,10,200,4,3,1,3,4,1.108,2546
5004,10,200,4,3,1,4,1,0.861,2534
5005,10,200,4,3,1,4,2,0.960,2669
5006,10,200,4,3,1,4,3,0.841,2543
5007,10,200,4,3,1,4,4,1.073,2815
5008,10,200,4,3,2,1,1,0.833,1572
5009,10,200,4,3,2,1,2,0.923,1707
5010,10,200,4,3,2,1,3,0.863,1675
5011,10,200,4,3,2,1,4,1.118,1848
5016,10,200,4,3,2,3,1,0.886,2273
5017,10,200,4,3,2,3,2,0.961,2365
5018,10,200,4,3,2,3,3,0.877,2316
5019,10,200,4,3,2,3,4,1.121,2537
5020,10,200,4,3,2,4,1,0.846,2618
5021,10,200,4,3,2,4,2,0.932,2806
5022,10,200,4,3,2,4,3,0.860,2599
5023,10,200,4,3,2,4,4,1.081,2766
5024,10,200,4,3,3,1,1,0.875,1711
5025,10,200,4,3,3,1,2,0.950,1779
5027,10,200,4,3,3,1,4,1.115,1915
5032,10,200,4,3,3,3,1,0.895,2352
5033,10,200,4,3,3,3,2,0.977,2494
5034,10,200,4,3,3,3,3,0.936,2482
5035,10,200,4,3,3,3,4,1.166,2568
5036,10,200,4,3,3,4,1,0.899,2821
5037,10,200,4,3,3,4,2,0.953,2711
5038,10,200,4,3,3,4,3,0.868,2701
5039,10,200,4,3,3,4,4,1.138,2812
5040,10,200,4,3,4,1,1,0.881,1604
5041,10,200,4,3,4,1,2,0.951,1738
5042,10,200,4,3,4,1,3,0.888,1783
5043,10,200,4,3,4,1,4,1.118,1850
5048,10,200,4,3,4,3,1,0.907,2312
5049,10,200,4,3,4,3,2,1.017,2518
5050,10,200,4,3,4,3,3,0.928,2432
5051,10,200,4,3,4,3,4,1.134,2535
5052,10,200,4,3,4,4,1,0.885,2603
5053,10,200,4,3,4,4,2,0.995,2687
5054,10,200,4,3,4,4,3,0.894,2719
5055,10,200,4,3,4,4,4,1.133,2852
5057,10,200,4,4,1,1,2,1.031,3096
5058,10,200,4,4,1,1,3,0.971,3154
5059,10,200,4,4,1,1,4,1.161,3196
5060,10,200,4,4,1,2,1,0.919,2830
5061,10,200,4,4,1,2,2,0.985,2715
5062,10,200,4,4,1,2,3,0.893,2881
5063,10,200,4,4,1,2,4,1.133,2979
5064,10,200,4,4,1,3,1,0.987,4089
5065,10,200,4,4,1,3,2,1.022,4407
5066,10,200,4,4,1,3,3,0.975,4340
5067,10,200,4,4,1,3,4,1.217,4364
5068,10,200,4,4,1,4,1,0.977,4515
5069,10,200,4,4,1,4,2,1.026,4615
5070,10,200,4,4,1,4,3,0.938,4655
5071,10,200,4,4,1,4,4,1.205,4840
5072,10,200,4,4,2,1,1,0.904,2797
5073,10,200,4,4,2,1,2,1.050,3218
5074,10,200,4,4,2,1,3,0.944,3088
5075,10,200,4,4,2,1,4,1.206,3235
5076,10,200,4,4,2,2,1,0.919,2744
5077,10,200,4,4,2,2,2,0.973,2677
5078,10,200,4,4,2,2,3,0.896,2778
5079,10,200,4,4,2,2,4,1.126,3005
5080,10,200,4,4,2,3,1,0.989,4094
5081,10,200,4,4,2,3,2,1.059,4105
5082,10,200,4,4,2,3,3,0.956,4312
5083,10,200,4,4,2,3,4,1.221,4313
5084,10,200,4,4,2,4,1,0.956,4395
5085,10,200,4,4,2,4,2,1.060,4327
5086,10,200,4,4,2,4,3,0.971,4771
5087,10,200,4,4,2,4,4,1.190,4510
5088,10,200,4,4,3,1,1,0.942,3157
5089,10,200,4,4,3,1,2,1.009,3288
5090,10,200,4,4,3,1,3,0.958,3260
5091,10,200,4,4,3,1,4,1.186,3310
5092,10,200,4,4,3,2,1,0.926,2891
5093,10,200,4,4,3,2,2,1.024,3015
5094,10,200,4,4,3,2,3,0.922,2788
5095,10,200,4,4,3,2,4,1.157,3012
5096,10,200,4,4,3,3,1,0.978,4403
5097,10,200,4,4,3,3,2,1.027,4550
5098,10,200,4,4,3,3,3,0.994,4252
5099,10,200,4,4,3,3,4,1.215,4517
5100,10,200,4,4,3,4,1,0.968,4657
5101,10,200,4,4,3,4,2,1.055,4952
5102,10,200,4,4,3,4,3,0.959,4781
5103,10,200,4,4,3,4,4,1.184,4901
5104,10,200,4,4,4,1,1,0.958,2692
5105,10,200,4,4,4,1,2,1.027,3091
5106,10,200,4,4,4,1,3,0.936,3135
5107,10,200,4,4,4,1,4,1.237,3367
5108,10,200,4,4,4,2,1,0.984,2786
5109,10,200,4,4,4,2,2,1.027,2974
5110,10,200,4,4,4,2,3,0.925,2979
5111,10,200,4,4,4,2,4,1.220,2986
5112,10,200,4,4,4,3,1,0.997,4277
5113,10,200,4,4,4,3,2,1.073,4476
5114,10,200,4,4,4,3,3,0.978,4330
5115,10,200,4,4,4,3,4,1.195,4786
